"","variable","point_estimate","Upper C.I.","converge"
"48","N.ya[5,1]",1.00235280421344,1.00862394907184,"true"
"49","N.ya[6,1]",1.00017859350174,1.00123968398995,"true"
"50","N.ya[7,1]",1.00154523549787,1.00576334465517,"true"
"51","N.ya[8,1]",1.00098213024869,1.00386794236806,"true"
"52","N.ya[9,1]",1.0010305401575,1.00175921597049,"true"
"53","N.ya[10,1]",1.00014224510163,1.00032216428527,"true"
"54","N.ya[11,1]",1.00004245205202,1.00040817076945,"true"
"55","N.ya[12,1]",0.999638842952096,0.999822856109187,"true"
"56","N.ya[13,1]",1.00124671285711,1.0054844892816,"true"
"57","N.ya[14,1]",1.00071265816857,1.0020548718141,"true"
"58","N.ya[15,1]",1.00150362721228,1.00516065274686,"true"
"59","N.ya[16,1]",0.999860311144795,1.00024022464153,"true"
"60","N.ya[17,1]",1.00148421048852,1.00483001856624,"true"
"61","N.ya[18,1]",0.999807154418233,1.0001885614678,"true"
"62","N.ya[19,1]",1.00022796202373,1.00046048402154,"true"
"63","N.ya[20,1]",1.00049629012826,1.00269788339246,"true"
"64","N.ya[21,1]",1.00168481275285,1.00279935127529,"true"
"65","N.ya[22,1]",1.00034685407722,1.00062484923932,"true"
"66","N.ya[23,1]",0.999963444291248,1.00022208792799,"true"
"67","N.ya[24,1]",1.00100688712741,1.00186043362816,"true"
"68","N.ya[25,1]",0.999829510427115,1.00047576846045,"true"
"69","N.ya[26,1]",1.00099512044181,1.00494062043739,"true"
"70","N.ya[27,1]",1.00014651089508,1.00107621348334,"true"
"71","N.ya[28,1]",1.00132717753604,1.0024965784467,"true"
"72","N.ya[29,1]",1.00110336346696,1.00223748283386,"true"
"73","N.ya[30,1]",0.99978211641489,1.00003300301827,"true"
"74","N.ya[31,1]",1.00122876942318,1.00332706972155,"true"
"75","N.ya[32,1]",1.00091477452186,1.00397182618022,"true"
"76","N.ya[33,1]",1.00004983454539,1.00121763632085,"true"
"77","N.ya[34,1]",1.00149966888842,1.00540376388667,"true"
"78","N.ya[35,1]",0.999720022715941,1.00018534048258,"true"
"79","N.ya[36,1]",1.0001074643695,1.00148724979164,"true"
"80","N.ya[37,1]",1.0000327165063,1.00057484917778,"true"
"81","N.ya[38,1]",1.00070679681114,1.00285475403912,"true"
"82","N.ya[39,1]",1.00011825946907,1.00091789574609,"true"
"83","N.ya[40,1]",0.999954304366292,1.00009457227339,"true"
"84","N.ya[41,1]",1.00010401031941,1.00134975014897,"true"
"85","N.ya[1,2]",1.00097752620888,1.00125954881246,"true"
"86","N.ya[2,2]",1.0000125488478,1.00101622297061,"true"
"87","N.ya[3,2]",1.00021044259323,1.00105222647557,"true"
"88","N.ya[4,2]",1.00050513094632,1.00187196740185,"true"
"89","N.ya[5,2]",1.00038721914785,1.00085143060258,"true"
"90","N.ya[6,2]",1.0004332121871,1.00278521870063,"true"
"91","N.ya[7,2]",1.00092818011318,1.00263419555727,"true"
"92","N.ya[8,2]",1.00012301523335,1.0009467234259,"true"
"93","N.ya[9,2]",1.00018820401368,1.00160857593601,"true"
"94","N.ya[10,2]",0.999646120727298,0.999925534776935,"true"
"95","N.ya[11,2]",0.999652074388868,0.999801078366729,"true"
"96","N.ya[12,2]",1.00048254715333,1.00293680078083,"true"
"97","N.ya[13,2]",1.00096388355068,1.00435323262884,"true"
"98","N.ya[14,2]",1.00056825141176,1.00267382488566,"true"
"99","N.ya[15,2]",1.00207509162797,1.00688132539181,"true"
"100","N.ya[16,2]",0.999917365596417,1.00017572589051,"true"
"101","N.ya[17,2]",0.999741795678992,1.00016421923933,"true"
"102","N.ya[18,2]",0.99961500080389,0.999855109144401,"true"
"103","N.ya[19,2]",1.00046102853997,1.00048208476872,"true"
"104","N.ya[20,2]",0.999730798512364,1.00003859748946,"true"
"105","N.ya[21,2]",1.00019843401703,1.00201225809534,"true"
"106","N.ya[22,2]",0.999803537312467,1.00011331021036,"true"
"107","N.ya[23,2]",1.0001489088395,1.00080282157778,"true"
"108","N.ya[24,2]",1.00021479115451,1.00051291590192,"true"
"109","N.ya[25,2]",0.999514399541694,0.999520514409329,"true"
"110","N.ya[26,2]",1.00222390262636,1.00921249390396,"true"
"111","N.ya[27,2]",0.999885314923743,1.00038965386431,"true"
"112","N.ya[28,2]",1.00161373096223,1.00631711082976,"true"
"113","N.ya[29,2]",1.00091237579727,1.0040459114173,"true"
"114","N.ya[30,2]",1.00274147321665,1.00992323870341,"true"
"115","N.ya[31,2]",1.0000394779183,1.00113371031877,"true"
"116","N.ya[32,2]",1.00045627993785,1.00150769538576,"true"
"117","N.ya[33,2]",1.00205303078302,1.00885384018301,"true"
"118","N.ya[34,2]",1.0007380614629,1.00347305910049,"true"
"119","N.ya[35,2]",0.999892974916211,0.999943020318749,"true"
"120","N.ya[36,2]",1.00029165050385,1.0022378325981,"true"
"121","N.ya[37,2]",1.00007644425373,1.00125380439208,"true"
"122","N.ya[38,2]",1.00088438808066,1.00367618860831,"true"
"123","N.ya[39,2]",1.00013851274316,1.00065196394472,"true"
"124","N.ya[40,2]",1.00016933878036,1.0005764402235,"true"
"125","N.ya[41,2]",1.00054053272253,1.00314621793976,"true"
"126","N.ya[1,3]",1.00068317193815,1.00255482730876,"true"
"127","N.ya[2,3]",1.00067672269525,1.00367083281916,"true"
"128","N.ya[3,3]",1.00029338108223,1.00227200793894,"true"
"129","N.ya[4,3]",1.00129830319658,1.00589021045027,"true"
"130","N.ya[5,3]",1.00101464846416,1.00362938991848,"true"
"131","N.ya[6,3]",0.999858974026507,1.00079028564918,"true"
"132","N.ya[7,3]",1.0002600551975,1.00054047051018,"true"
"133","N.ya[8,3]",1.00068566553418,1.00244728864625,"true"
"134","N.ya[9,3]",1.00102661699389,1.00500623383346,"true"
"135","N.ya[10,3]",1.00020751087686,1.00174817047987,"true"
"136","N.ya[11,3]",1.00122401296072,1.00366955153835,"true"
"137","N.ya[12,3]",1.00089351606015,1.00427014628563,"true"
"138","N.ya[13,3]",0.999830228398551,1.00006253089837,"true"
"139","N.ya[14,3]",1.00018712324242,1.00129355319783,"true"
"140","N.ya[15,3]",1.00128305366733,1.00581913067202,"true"
"141","N.ya[16,3]",1.0002215395491,1.0011460416549,"true"
"142","N.ya[17,3]",1.00021577578976,1.00200349247759,"true"
"143","N.ya[18,3]",1.00058156490313,1.00129323403799,"true"
"144","N.ya[19,3]",0.999752663040337,1.00000060642157,"true"
"145","N.ya[20,3]",1.00205377603181,1.00852935962927,"true"
"146","N.ya[21,3]",0.99996569828361,1.00115490161585,"true"
"147","N.ya[22,3]",0.999982412847588,1.00125724837119,"true"
"148","N.ya[23,3]",1.00001464672338,1.00076067652123,"true"
"149","N.ya[24,3]",1.00072281999997,1.00205429842866,"true"
"150","N.ya[25,3]",0.999721435593886,1.00004558866387,"true"
"151","N.ya[26,3]",0.999903872196361,1.00017943413108,"true"
"152","N.ya[27,3]",1.00024872058655,1.00185804053067,"true"
"153","N.ya[28,3]",1.00313429377574,1.00951137638727,"true"
"154","N.ya[29,3]",1.00042954295162,1.00264730617768,"true"
"155","N.ya[30,3]",0.999699013837174,1.00014077981325,"true"
"156","N.ya[31,3]",1.00000365406566,1.00044310831828,"true"
"157","N.ya[32,3]",1.00125966190029,1.00333340223823,"true"
"158","N.ya[33,3]",0.999921753023598,1.0009023409755,"true"
"159","N.ya[34,3]",1.00045277602965,1.00068166514102,"true"
"160","N.ya[35,3]",1.00096302289924,1.00411276245321,"true"
"161","N.ya[36,3]",0.999582010016064,0.999771645246968,"true"
"162","N.ya[37,3]",0.999695073812178,1.00006019427879,"true"
"163","N.ya[38,3]",0.99959614849806,0.999818799032299,"true"
"164","N.ya[39,3]",1.00048870179915,1.0020930580745,"true"
"165","N.ya[40,3]",0.999846342451838,1.00042288322152,"true"
"166","N.ya[41,3]",0.999873065575717,1.00070472785139,"true"
"167","R[1]",1.00093690631766,1.00249217628102,"true"
"168","R[2]",0.999734456810492,1.00019315835793,"true"
"169","R[3]",0.999835623578941,1.00047835013847,"true"
"170","R[4]",1.00003788236196,1.00085510189792,"true"
"171","R[5]",0.999635055900955,0.999894525885172,"true"
"172","R[6]",1.00016391108759,1.00083382040707,"true"
"173","R[7]",1.00031920644605,1.00116813775583,"true"
"174","R[8]",1.00062757212984,1.00363797446332,"true"
"175","R[9]",1.00104763688006,1.00476029776225,"true"
"176","R[10]",1.00008015248424,1.00151045322441,"true"
"177","R[11]",1.0005758583125,1.00182959363168,"true"
"178","R[12]",0.999702667858446,1.0002090410894,"true"
"179","R[13]",1.00148541949012,1.00332172275126,"true"
"180","R[14]",1.00073754615288,1.00287526581107,"true"
"181","R[15]",1.0011078026496,1.00497913039705,"true"
"182","R[16]",1.00012913574259,1.00150233477591,"true"
"183","R[17]",1.00003929021654,1.00081777236804,"true"
"184","R[18]",1.00018537153839,1.00049672429118,"true"
"185","R[19]",0.999550834938762,0.999626774659798,"true"
"186","R[20]",1.00060311696347,1.00301391285381,"true"
"187","R[21]",0.999753111104621,1.0004004052549,"true"
"188","R[22]",1.00038440912452,1.00265426364598,"true"
"189","R[23]",1.00001371948543,1.00003266897809,"true"
"190","R[24]",0.999780312534441,1.00008841493232,"true"
"191","R[25]",1.00014373838061,1.00026133238175,"true"
"192","R[26]",0.999701842885256,0.999949137197009,"true"
"193","R[27]",1.00154275738714,1.0063325741285,"true"
"194","R[28]",1.00176900065952,1.00628063247453,"true"
"195","R[29]",1.00196979581645,1.0082850274723,"true"
"196","R[30]",0.999945978230383,1.00074432553452,"true"
"197","R[31]",1.00100219483551,1.00489195517224,"true"
"198","R[32]",1.00106210308573,1.00267850060109,"true"
"199","R[33]",0.999657758475252,0.999837942103681,"true"
"200","R[34]",1.00121245810778,1.00348373902241,"true"
"201","R[35]",0.999880449641721,1.00070694289098,"true"
"202","R[36]",0.999835796978883,0.999968871931689,"true"
"203","R[37]",0.999595907799889,0.99966970470109,"true"
"204","R[38]",1.00002329911359,1.00096201514791,"true"
"205","R[39]",1.00084543117653,1.00439045973156,"true"
"206","R[40]",1.00093685132961,1.00233657914778,"true"
"207","R[41]",1.00026056846086,1.00102678056584,"true"
"208","R[42]",1.00349813202599,1.00987283237918,"true"
"209","R[43]",1.00967136378167,1.01407052333746,"true"
"210","S[1]",1.00036328855191,1.00198078680982,"true"
"211","S[2]",1.00006589396033,1.00091285566013,"true"
"212","S[3]",1.0000257673763,1.00019235889471,"true"
"213","S[4]",1.00035210750124,1.00211748032286,"true"
"214","S[5]",1.00054196432093,1.00150752665792,"true"
"215","S[6]",0.999716848363832,1.00002096937863,"true"
"216","S[7]",1.00047144889257,1.00157305132782,"true"
"217","S[8]",1.00039851810365,1.00122057974449,"true"
"218","S[9]",1.00034162214239,1.00130273449063,"true"
"219","S[10]",0.999766159827801,1.00029804713744,"true"
"220","S[11]",1.00225259514111,1.00455659413705,"true"
"221","S[12]",1.00139263219133,1.00544064757796,"true"
"222","S[13]",0.999743875465806,1.0002467910653,"true"
"223","S[14]",0.999991631281037,1.00102017141001,"true"
"224","S[15]",0.999993029490176,1.0000723285432,"true"
"225","S[16]",1.00003117495007,1.00114221872386,"true"
"226","S[17]",1.0006260620834,1.0008713617147,"true"
"227","S[18]",1.00028387062367,1.00033378944879,"true"
"228","S[19]",1.00018938471882,1.00199783249882,"true"
"229","S[20]",1.00093571839171,1.00440516570637,"true"
"230","S[21]",1.00119068470969,1.00382185907898,"true"
"231","S[22]",1.00010561029918,1.00132053204618,"true"
"232","S[23]",0.999912981812828,1.00007213166376,"true"
"233","S[24]",1.00063945283305,1.00218716035094,"true"
"234","S[25]",1.00073217073284,1.00080194256468,"true"
"235","S[26]",1.00019588215071,1.00112876049872,"true"
"236","S[27]",0.999998629126824,1.00043736536352,"true"
"237","S[28]",0.999939828839306,1.00009040454146,"true"
"238","S[29]",0.99996568835487,1.00029860413838,"true"
"239","S[30]",0.999906786469084,1.00098671610162,"true"
"240","S[31]",0.999626905276128,0.999801155668443,"true"
"241","S[32]",0.999572879665085,0.999718128617171,"true"
"242","S[33]",1.00086030287365,1.00402152933245,"true"
"243","S[34]",1.00033969592029,1.00239180923473,"true"
"244","S[35]",1.00246319825283,1.00913160227417,"true"
"245","S[36]",0.999738587693246,0.999873427451028,"true"
"246","S[37]",0.999959996922181,1.00034798263397,"true"
"247","S[38]",1.00089433406377,1.00399571406915,"true"
"248","S[39]",1.00001867567061,1.00045949697621,"true"
"249","S[40]",0.999998831173795,1.00012980112765,"true"
"250","S[41]",1.00210342746439,1.00851246033046,"true"
"251","S.eq.c",1.28007282100694,1.31976379936624,"false"
"252","S.eq.c2",1.28007282100694,1.31976379936624,"false"
"253","S.max",1.28867557326585,1.32535833876596,"false"
"254","S.msy.c",1.28286364703068,1.32296946466235,"false"
"255","S.msy.c2",1.28286944672507,1.32292361960728,"false"
"256","U.max.c2",1.00180860756713,1.00792591429559,"true"
"257","U.msy.c",1.00199586785309,1.00848745695515,"true"
"258","U.msy.c2",1.00206685673097,1.00862144722773,"true"
"259","alpha",1.00089546829585,1.00391801997772,"true"
"260","alpha.c",1.07575331656552,1.08143372360005,"true"
"261","beta",1.00013126313673,1.00102260840086,"true"
"262","h.below[1]",1.0009392919892,1.00304578444056,"true"
"263","h.below[2]",0.999582546469681,0.999645213576893,"true"
"264","h.below[3]",1.0000045093706,1.00088446788445,"true"
"265","h.below[4]",1.00044727204317,1.00286821734572,"true"
"266","h.below[5]",1.00089138114744,1.00379694890742,"true"
"267","h.below[6]",0.999833791396184,1.00053853575246,"true"
"268","h.below[7]",0.999744699783309,0.999750485698257,"true"
"269","h.below[8]",0.999826057812943,1.00025980207232,"true"
"270","h.below[9]",1.00098731001122,1.00187792929056,"true"
"271","h.below[10]",1.00118639511672,1.00184579995074,"true"
"272","h.below[11]",1.00128395244876,1.00505651917861,"true"
"273","h.below[12]",1.00061475393058,1.00315862407374,"true"
"274","h.below[13]",1.00118241664588,1.00514436994213,"true"
"275","h.below[14]",0.999798002156814,1.00007751751872,"true"
"276","h.below[15]",1.00154482564583,1.00658340532101,"true"
"277","h.below[16]",1.00052137337503,1.00254289230084,"true"
"278","h.below[17]",1.00205762829914,1.00731751582324,"true"
"279","h.below[18]",1.00002927948181,1.00129240604122,"true"
"280","h.below[19]",0.999750500770386,1.00029250462843,"true"
"281","h.below[20]",1.00021980190806,1.00201689619149,"true"
"282","h.below[21]",1.00062234615311,1.00216413395286,"true"
"283","h.below[22]",1.00025397031368,1.00060732358096,"true"
"284","h.below[23]",0.999761398630772,1.00021522138711,"true"
"285","h.below[24]",1.00005386171991,1.00099704308463,"true"
"286","h.below[25]",0.99992198218823,1.00065788405135,"true"
"287","h.below[26]",1.0033753819288,1.01015280991538,"true"
"288","h.below[27]",1.00188610466937,1.00656000488612,"true"
"289","h.below[28]",1.00005833194258,1.00137225417212,"true"
"290","h.below[29]",0.999820296478496,1.00062256778604,"true"
"291","h.below[30]",0.999843577776654,1.00074183903252,"true"
"292","h.below[31]",1.0011306129779,1.00519353455727,"true"
"293","h.below[32]",1.00153006134786,1.0068362963993,"true"
"294","h.below[33]",1.00044278162934,1.00261658843191,"true"
"295","h.below[34]",1.00418856531113,1.01468765430599,"true"
"296","h.below[35]",0.999767035156888,1.00012787492632,"true"
"297","h.below[36]",1.0005075249487,1.00226816522913,"true"
"298","h.below[37]",1.00103244964581,1.00386678002776,"true"
"299","h.below[38]",1.00106298591916,1.00389868376497,"true"
"300","h.below[39]",1.00146868383987,1.00440401810743,"true"
"301","h.below[40]",0.999812129899062,1.0001874800867,"true"
"302","h.below[41]",0.999768649734641,0.999974938474236,"true"
"303","lnalpha",1.00066568484363,1.00363144498061,"true"
"304","lnalpha.c",1.00376208521491,1.01066230957609,"true"
"305","log.qS.mr[1]",1.00075042367421,1.00378599519458,"true"
"306","log.qS.mr[2]",0.999881865927317,1.00072266264169,"true"
"307","log.qS.mr[3]",0.999761002637866,0.999976623644404,"true"
"308","log.qS.mr[4]",1.00105464037623,1.0051970303241,"true"
"309","log.qS.mr[5]",1.0007332635988,1.00202672914095,"true"
"310","log.qS.mr[6]",0.999984855543621,1.00027382417907,"true"
"311","log.qS.mr[7]",1.00027165415782,1.00128603430904,"true"
"312","log.qS.mr[8]",1.0007071606863,1.00177726135854,"true"
"313","log.qS.mr[9]",0.999926870737959,1.00094450066577,"true"
"314","log.qS.mr[10]",1.00047883743145,1.00174764470053,"true"
"315","log.qS.mr[11]",1.00202355461,1.00620437642934,"true"
"316","log.qS.mr[12]",1.00171803616936,1.00672312199961,"true"
"317","log.qS.mr[13]",1.00012785552915,1.0013105195481,"true"
"318","log.qS.mr[14]",0.999840709762659,1.00068662187786,"true"
"319","log.qS.mr[15]",1.00032233057807,1.0010247920889,"true"
"320","log.qS.mr[16]",1.00037415516862,1.00244829420753,"true"
"321","log.qS.mr[17]",1.00080181010948,1.00179530093074,"true"
"322","log.qS.mr[18]",1.00110179266365,1.00158642902249,"true"
"323","log.qS.mr[19]",1.00090010292342,1.00408546171928,"true"
"324","log.qS.mr[20]",1.00099217442288,1.00395219178562,"true"
"325","log.qS.mr[21]",1.00090249512278,1.00353437414341,"true"
"326","log.qS.mr[22]",0.999800999591582,1.0005657534871,"true"
"327","log.qS.mr[23]",0.999773224946552,1.00016780775574,"true"
"328","log.qS.mr[24]",1.00011209392332,1.00128037228798,"true"
"329","log.qS.mr[25]",1.00018641847585,1.00065444109124,"true"
"330","log.qS.mr[26]",1.00061966241348,1.00232522487585,"true"
"331","log.qS.mr[27]",1.0004970807311,1.00186041539752,"true"
"332","log.qS.mr[28]",0.999922800262069,1.00025113608969,"true"
"333","log.qS.mr[29]",1.00006265405521,1.00049480306166,"true"
"334","log.qS.mr[30]",0.999955596872883,1.00084402413327,"true"
"335","log.qS.mr[31]",0.999840196636766,0.999880946005346,"true"
"336","log.qS.mr[32]",0.999596891241921,0.9997024532633,"true"
"337","log.qS.mr[33]",1.0003438304529,1.00210424151987,"true"
"338","log.qS.mr[34]",1.00003130822897,1.00026723506853,"true"
"339","log.qS.mr[35]",1.00035105193571,1.00260928695635,"true"
"340","log.qS.mr[36]",1.0004709699821,1.00081456679048,"true"
"341","log.qS.mr[37]",1.00021074230319,1.00026572047606,"true"
"342","log.qS.mr[38]",1.00100235846625,1.00380191865871,"true"
"343","log.qS.mr[39]",1.00044874449377,1.00148157579299,"true"
"344","log.qS.mr[40]",0.999864183177404,0.999921831328398,"true"
"345","log.qS.mr[41]",1.00278905219739,1.01093062291192,"true"
"346","log.qS.weir[1]",1.0010098122614,1.00463816972635,"true"
"347","log.qS.weir[2]",1.00006911371335,1.00146657657074,"true"
"348","log.qS.weir[3]",0.999615612506113,0.999730444332216,"true"
"349","log.qS.weir[4]",1.00163020163272,1.00722795636626,"true"
"350","log.qS.weir[5]",1.00038674113268,1.00159695287242,"true"
"351","log.qS.weir[6]",0.999688612995178,0.99997804453962,"true"
"352","log.qS.weir[7]",1.00021379138073,1.00159212716907,"true"
"353","log.qS.weir[8]",1.0002338570206,1.00186652144899,"true"
"354","log.qS.weir[9]",1.00009571530473,1.00157536695854,"true"
"355","log.qS.weir[10]",1.00097072819349,1.00186578659088,"true"
"356","log.qS.weir[11]",1.0022418244545,1.00728177849631,"true"
"357","log.qS.weir[12]",1.00190164587583,1.00685071628317,"true"
"358","log.qS.weir[13]",1.00035707590832,1.00119224313362,"true"
"359","log.qS.weir[14]",1.00016511629681,1.00188266791146,"true"
"360","log.qS.weir[15]",1.00042230576613,1.00087893170587,"true"
"361","log.qS.weir[16]",1.0016544312942,1.00589957651882,"true"
"362","log.qS.weir[17]",1.0005739634932,1.00148972481959,"true"
"363","log.qS.weir[18]",1.00122819464535,1.00144293901839,"true"
"364","log.qS.weir[19]",1.00034984528651,1.00244703706213,"true"
"365","log.qS.weir[20]",1.0008506808542,1.00419782360448,"true"
"366","log.qS.weir[21]",1.00076529874147,1.00372483562671,"true"
"367","log.qS.weir[22]",0.999994368772948,1.00111944172961,"true"
"368","log.qS.weir[23]",0.999616229883946,0.999889653131505,"true"
"369","log.qS.weir[24]",1.00043666434026,1.00222106550776,"true"
"370","log.qS.weir[25]",1.00073067115947,1.00078016105994,"true"
"371","log.qS.weir[26]",0.99987118309721,1.00047315943248,"true"
"372","log.qS.weir[27]",1.0000397439403,1.00083960777819,"true"
"373","log.qS.weir[28]",0.999649672976238,0.999700632466872,"true"
"374","log.qS.weir[29]",0.99981350673615,1.00022596376535,"true"
"375","log.qS.weir[30]",0.999843339686165,1.00064209796924,"true"
"376","log.qS.weir[31]",0.999893146475524,1.00003420486316,"true"
"377","log.qS.weir[32]",0.9995951425231,0.999827314445565,"true"
"378","log.qS.weir[33]",1.00042674914935,1.00226655378616,"true"
"379","log.qS.weir[34]",1.00001963828971,1.00062872983132,"true"
"380","log.qS.weir[35]",1.00073334614189,1.00271514827251,"true"
"381","log.qS.weir[36]",0.999679009115489,0.999679797211887,"true"
"382","log.qS.weir[37]",0.999982788411313,1.00023900050275,"true"
"383","log.qS.weir[38]",1.00009754178171,1.00163942307596,"true"
"384","log.qS.weir[39]",0.999851697155928,0.999997981837272,"true"
"385","log.qS.weir[40]",1.00066502757984,1.00073921888121,"true"
"386","log.qS.weir[41]",1.00180369408464,1.00690842516894,"true"
"387","log.resid[7]",1.00029641473873,1.00165493039398,"true"
"388","log.resid[8]",1.00057654022092,1.00277516958084,"true"
"389","log.resid[9]",1.00204386354863,1.00770444201087,"true"
"390","log.resid[10]",1.00029470950374,1.00090843583694,"true"
"391","log.resid[11]",1.00010620005623,1.00130507305499,"true"
"392","log.resid[12]",1.00046934579645,1.00182835520336,"true"
"393","log.resid[13]",1.00025733331688,1.00211186486906,"true"
"394","log.resid[14]",1.00061205549022,1.00298404950877,"true"
"395","log.resid[15]",0.99961333090412,0.999651709704605,"true"
"396","log.resid[16]",1.00002268859059,1.00114195376214,"true"
"397","log.resid[17]",1.00044932003316,1.001990768224,"true"
"398","log.resid[18]",1.00105749779484,1.00481054330742,"true"
"399","log.resid[19]",1.00065288869214,1.00259909712066,"true"
"400","log.resid[20]",0.999745253348063,1.00032752630837,"true"
"401","log.resid[21]",1.00075396370606,1.00323857185388,"true"
"402","log.resid[22]",1.00001047714858,1.00114250192107,"true"
"403","log.resid[23]",1.00070184938518,1.00141974620163,"true"
"404","log.resid[24]",0.999869618135751,1.00030643105862,"true"
"405","log.resid[25]",1.0005910160388,1.00223511416336,"true"
"406","log.resid[26]",1.00095456756737,1.00341205996981,"true"
"407","log.resid[27]",1.00025912971977,1.00182885928658,"true"
"408","log.resid[28]",0.999798521652935,0.999973315011322,"true"
"409","log.resid[29]",1.00205150972811,1.00753370225417,"true"
"410","log.resid[30]",1.00012080194038,1.0006342246655,"true"
"411","log.resid[31]",0.999694111218765,1.00008246939347,"true"
"412","log.resid[32]",1.0016532104716,1.00677735240644,"true"
"413","log.resid[33]",1.00012527509921,1.00142348518113,"true"
"414","log.resid[34]",1.00024107557397,1.00149829308625,"true"
"415","log.resid[35]",1.00069892128403,1.00325449436878,"true"
"416","log.resid[36]",1.00098878564783,1.0045938815132,"true"
"417","log.resid[37]",1.00083809905324,1.00378660250494,"true"
"418","log.resid[38]",1.00073140135651,1.00302056617365,"true"
"419","log.resid[39]",1.00053668955091,1.00200827951879,"true"
"420","log.resid[40]",0.99998790203701,1.00061619889814,"true"
"421","log.resid[41]",1.00163487160872,1.00628944220552,"true"
"422","log.resid[42]",1.00379675834009,1.01232706150195,"true"
"423","log.resid[43]",1.00103847181262,1.00491372646257,"true"
"424","log.resid.0",1.00401244793125,1.00734212050625,"true"
"425","mean.log.RO",1.00076470397014,1.00328534821071,"true"
"426","mu.hbelow[1]",1.00098290226701,1.00331948635448,"true"
"427","mu.hbelow[2]",1.00011449373561,1.00074781996968,"true"
"428","mu.hbelow[3]",1.00001187760622,1.00025634329193,"true"
"429","mu.hbelow[4]",0.99980809503629,1.0004804320192,"true"
"430","mu.hbelow[5]",1.00102304447159,1.00233683857023,"true"
"431","mu.hbelow[6]",0.999882056817732,1.00000528938132,"true"
"432","mu.hbelow[7]",1.00015056169702,1.00112028345741,"true"
"433","mu.hbelow[8]",1.00011778802492,1.00042416518293,"true"
"434","mu.hbelow[9]",1.00039490303504,1.00120713755214,"true"
"435","mu.hbelow[10]",0.999795932037424,0.999841199012439,"true"
"436","mu.hbelow[11]",1.00316280721816,1.00915282509,"true"
"437","mu.hbelow[12]",0.999965004150635,1.00041512568429,"true"
"438","mu.hbelow[13]",0.999757549153764,1.00042798367641,"true"
"439","mu.hbelow[14]",0.99992092828365,1.00004066932384,"true"
"440","mu.hbelow[15]",1.00104462538332,1.00443511126009,"true"
"441","mu.hbelow[16]",1.00027439037985,1.00194175637573,"true"
"442","mu.hbelow[17]",1.00121990059834,1.00537036486693,"true"
"443","mu.hbelow[18]",0.999834509033796,1.0005842986676,"true"
"444","mu.hbelow[19]",1.00046427177063,1.00237838574071,"true"
"445","mu.hbelow[20]",1.00002365745335,1.00116576775426,"true"
"446","mu.hbelow[21]",1.00269576089931,1.00702554046842,"true"
