"","variable","Mean","SD","time_series_se","2.5%","50%","97.5%","mc_error","converge"
"63","N.ya[20,1]",7374.00190896386,3178.94864479574,58.0500597039264,2440.96262695906,6943.45135762099,14878.950522625,0.0182607730385832,"true"
"64","N.ya[21,1]",12430.5114978403,12510.1728333981,265.362122406515,515.285942145129,8729.64643290547,46863.2912089631,0.0212117071394957,"true"
"65","N.ya[22,1]",13689.4728420433,12203.0645660418,247.082084445349,704.413000993757,10183.7417403425,45702.5405824302,0.0202475438123076,"true"
"66","N.ya[23,1]",10293.2885357278,8869.8216738881,188.308334878473,488.299452696205,7863.18227105463,34401.0923892165,0.0212302278221483,"true"
"67","N.ya[24,1]",3058.57150535864,2126.85823597916,42.5545162944883,457.676676578126,2577.46247862542,8447.16263569644,0.0200081583128633,"true"
"68","N.ya[25,1]",3760.21434027245,2044.76157581571,38.0735159485972,942.857467753828,3396.15400237477,8821.17134938886,0.0186200270970021,"true"
"69","N.ya[26,1]",4418.71089281009,2141.04554976413,38.3575816592687,1256.7375926649,4089.15079339842,9457.24212306285,0.0179153505928421,"true"
"70","N.ya[27,1]",4006.51377908945,1924.9412616064,37.0844327945799,1146.89383193488,3678.86194172297,8441.15991305492,0.0192652282613716,"true"
"71","N.ya[28,1]",4206.37364251187,1977.16179307604,36.1072777907575,1245.4893737127,3930.45881285462,8766.25606185954,0.0182621765791773,"true"
"72","N.ya[29,1]",5153.16941241887,2039.82167260745,37.4670760488476,1890.55634400325,4945.46748741254,9749.84539504684,0.0183678193795021,"true"
"73","N.ya[30,1]",2419.80591108339,1155.80262749903,21.7577377173891,713.691220756647,2231.09881964862,5091.9661738343,0.0188247865160762,"true"
"74","N.ya[31,1]",3739.64737082507,1429.94431154197,28.1930707535431,1541.93266403718,3552.71411862472,6975.65009788436,0.0197162019009965,"true"
"75","N.ya[32,1]",2988.84280676654,1155.4456640655,22.258317311925,1163.96747961571,2848.99204644308,5615.54351390941,0.0192638373262901,"true"
"76","N.ya[33,1]",5248.56303031992,2038.53050495551,39.5394258036607,2026.33570410551,4965.98064561046,9829.70357502892,0.0193960432318984,"true"
"77","N.ya[34,1]",4105.48117950474,2316.31199388954,47.4555634061121,892.065818596847,3683.08191901735,9555.19473638148,0.0204875524244146,"true"
"78","N.ya[35,1]",3356.99102473889,1570.74080837206,28.6830188591117,1044.9284927213,3144.29820209985,7119.47494407598,0.0182608223497035,"true"
"79","N.ya[36,1]",6735.77924675642,2119.96865668906,38.9280516615011,3322.5403231165,6514.4933195148,11435.0548028004,0.018362560002325,"true"
"80","N.ya[37,1]",9621.6207948781,3449.09846498564,63.6741948329743,3965.61514375782,9220.82329254626,17763.138021788,0.0184611125137129,"true"
"81","N.ya[38,1]",11620.1999312387,4343.05097852863,80.9107860290352,4674.36883119386,11057.2204742651,21523.9108826481,0.0186299415846246,"true"
"82","N.ya[39,1]",5452.96594485298,2391.4269330715,46.1378368688463,1786.47556305522,5166.67973665791,11004.62031161,0.0192930154924649,"true"
"83","N.ya[40,1]",5058.30961112337,2187.5119352967,41.2422993762877,1774.38202286023,4775.7371132455,10279.3796972029,0.0188535197046565,"true"
"84","N.ya[41,1]",4741.67108824725,2122.38600734811,38.7544021572506,1629.60593520849,4441.53338443741,9801.26341088779,0.0182598273938272,"true"
"85","N.ya[1,2]",100027.790526113,9149.75859071985,231.70079361425,82440.3058491898,99831.6574717907,118464.109757373,0.02532315921966,"true"
"86","N.ya[2,2]",81623.0019813218,8166.24859486797,187.619546846694,66753.09834611,81212.4324845698,98322.1447819009,0.0229749982096556,"true"
"87","N.ya[3,2]",111644.779782203,10560.5745433898,222.64756534315,92768.7432028468,111000.500039009,133602.992418958,0.0210829026799979,"true"
"88","N.ya[4,2]",163251.851763484,14039.2296438845,346.681897593675,136218.665939679,162954.46284848,191276.400860335,0.0246937977643732,"true"
"89","N.ya[5,2]",101373.799669497,11877.1064540504,313.294970710943,79587.9051542591,100946.8944783,125311.019919528,0.0263780552883823,"true"
"90","N.ya[6,2]",91771.9427291478,9456.45402221957,207.251457697352,74019.2870302282,91408.2112950935,110407.008685607,0.0219164030418145,"true"
"91","N.ya[7,2]",124821.626568252,17238.931972762,344.380405004827,94645.936467431,123429.58918236,162191.174150442,0.0199768991228087,"true"
"92","N.ya[8,2]",164101.271347248,19166.2375101563,412.613087592997,128025.556302644,163360.686311534,203909.973898157,0.0215281213839884,"true"
"93","N.ya[9,2]",189444.236064902,19199.4976981636,465.254403849493,152941.215913143,188779.311812933,228723.008775511,0.0242326341638611,"true"
"94","N.ya[10,2]",86864.7056815032,11319.48140679,212.273154977067,65048.3032589637,86384.1133631405,110135.552042581,0.0187529046030089,"true"
"95","N.ya[11,2]",73028.7852085236,10474.7301989966,191.763576461956,54198.1947535798,72426.0045937629,95222.4362684231,0.0183072568762034,"true"
"96","N.ya[12,2]",81825.8076548468,8909.39776934405,183.713149982245,65499.2619117032,81440.9179883967,100383.291893762,0.0206201535433041,"true"
"97","N.ya[13,2]",56361.7969333188,6865.60593752272,128.466857581448,44105.7603769806,55891.6504561825,70705.3748769166,0.0187116561524943,"true"
"98","N.ya[14,2]",242629.641155983,20896.8053009312,466.389326286298,203308.0602181,242266.032739093,284905.056827821,0.0223186903246649,"true"
"99","N.ya[15,2]",100153.650897983,12657.671844903,240.626055452351,76651.728422873,99796.4092113094,125770.165584229,0.019010293393666,"true"
"100","N.ya[16,2]",63806.2594876733,7241.37972042648,158.700777268486,50245.4340892151,63685.8170158077,78589.4550102564,0.0219158203816909,"true"
"101","N.ya[17,2]",122558.372684105,13952.4973098423,298.187386451982,95646.7960421777,122178.65507328,150320.260651594,0.0213716139720476,"true"
"102","N.ya[18,2]",151156.67912997,20383.2801824544,458.455498670738,114444.974317082,150575.610600252,193676.670399889,0.0224917429661478,"true"
"103","N.ya[19,2]",133063.574150228,14314.1012457041,275.959983811653,106194.019378838,132329.933038688,162334.170345207,0.0192788900312181,"true"
"104","N.ya[20,2]",78706.432452558,9252.31296822129,180.974120568596,60986.0980535072,78300.9069472743,97681.2582369268,0.0195598788313996,"true"
"105","N.ya[21,2]",162951.250101834,37808.7791464962,1010.79258220498,82844.1091477329,164018.343373576,231087.485581947,0.0267343353851364,"true"
"106","N.ya[22,2]",111339.846508149,32224.0882250211,760.255929722465,48691.1826047407,111296.343920721,173943.150847179,0.0235927832748468,"true"
"107","N.ya[23,2]",155131.137370835,30827.7447543604,792.935554237926,93169.1087708168,155332.726187104,214080.523119688,0.0257214908374304,"true"
"108","N.ya[24,2]",135932.53948474,15846.9285779861,316.083491950824,105779.772612606,135958.118283801,167391.144631353,0.0199460413035442,"true"
"109","N.ya[25,2]",25123.9177801979,5072.73551805929,96.6471351032049,16123.2117740127,24772.8392514478,35924.5846865422,0.0190522716508942,"true"
"110","N.ya[26,2]",97028.8754508346,7826.60078585631,150.222608249474,81868.017194966,96856.5405145961,113019.417663873,0.0191938508631928,"true"
"111","N.ya[27,2]",65102.3271279762,7826.54961918424,148.095291977181,50468.9645125209,64978.5813455514,81122.4393809877,0.018922168667298,"true"
"112","N.ya[28,2]",40027.3936935489,5860.56207791807,104.905117158267,29831.0374373302,39655.6295553371,52486.5797058607,0.0179001801812726,"true"
"113","N.ya[29,2]",84771.1624856083,7367.96996371677,146.752077608595,70789.791938983,84571.942295583,100292.028121697,0.0199175727278028,"true"
"114","N.ya[30,2]",29290.3680086152,4001.79616689636,77.0494745119222,22057.3408295784,29088.6936579662,37678.7557167433,0.019253722903053,"true"
"115","N.ya[31,2]",40187.4119538527,5246.61547013145,100.436568148055,30789.3062076511,39812.6192460693,51539.9627421755,0.0191431159229854,"true"
"116","N.ya[32,2]",28068.6107209697,3063.55187854827,64.7356734474395,22278.4929278859,27934.4777723749,34129.1331366959,0.0211309212358159,"true"
"117","N.ya[33,2]",78391.9269370677,6107.10162282212,115.0037762256,67045.0445324489,78163.158540685,91219.9251944071,0.0188311548306046,"true"
"118","N.ya[34,2]",152735.52653759,12985.4731387848,237.138917590855,128089.123670548,152659.026633631,179049.82564284,0.0182618619326678,"true"
"119","N.ya[35,2]",34132.0751057624,4692.80785217263,87.7837091855941,25379.5679200917,33951.3875990306,43728.076009688,0.0187060096962958,"true"
"120","N.ya[36,2]",49167.7709379247,4140.19334710772,71.4168917747638,41185.3708740835,49109.2488086701,57300.8611950431,0.0172496513537597,"true"
"121","N.ya[37,2]",124742.307574676,9974.14053958023,188.827497511299,105601.021319336,124348.088114839,144391.874487193,0.018931706121643,"true"
"122","N.ya[38,2]",100884.150590849,11097.3121512869,207.815852640605,80161.2569559395,100817.013067172,123129.953773343,0.0187266835254794,"true"
"123","N.ya[39,2]",104971.549902289,9286.36427125329,175.351493531946,87380.0050409232,104568.047953295,123800.430635265,0.0188826852371882,"true"
"124","N.ya[40,2]",40750.338463612,6051.71157184898,108.529290295734,30017.619551777,40392.2757827015,52982.0467029067,0.0179336521589338,"true"
"125","N.ya[41,2]",63281.5905118446,6254.55962056582,112.639144593827,51834.8720125254,63200.0094283149,76235.6238437425,0.018009124770904,"true"
"126","N.ya[1,3]",46868.8415335545,7163.60268770471,152.15518004902,33585.4846013125,46496.3991819534,61528.6100800362,0.0212400361497117,"true"
"127","N.ya[2,3]",30837.0313278932,5289.98130358249,109.583933778584,21379.3436372995,30659.5521379834,42006.442354552,0.0207153726052625,"true"
"128","N.ya[3,3]",58474.6455199934,8488.33634598283,155.838464006482,42470.3606026155,58348.8747091216,75709.5908513156,0.0183591292397637,"true"
"129","N.ya[4,3]",53746.1887272628,9159.98168673681,182.631368694973,36961.6488395079,53302.4248560114,72946.3239287376,0.0199379622078736,"true"
"130","N.ya[5,3]",64944.7467514106,9729.34207141748,203.46199884788,47881.9262605796,64427.8610085685,85350.7038301012,0.0209122053016929,"true"
"131","N.ya[6,3]",70258.2609339913,8514.29165429511,188.34827078767,54602.2949223059,69833.2673081632,87866.6881337933,0.0221214257668348,"true"
"132","N.ya[7,3]",107482.381013718,15431.3002732658,295.263664171889,79541.5110882163,106466.801046226,140570.615210635,0.0191340754792663,"true"
"133","N.ya[8,3]",119092.948441563,16242.3001124717,317.186794809321,89131.267062325,118568.8591821,150982.027662609,0.0195284407142415,"true"
"134","N.ya[9,3]",75562.4034129448,12536.021915315,253.11531334298,52413.5451844208,74612.9541095322,102011.196292631,0.0201910394743131,"true"
"135","N.ya[10,3]",125016.094043454,13589.6567626212,272.255992557255,100127.029975287,124916.234942332,152074.354712685,0.0200340595287221,"true"
"136","N.ya[11,3]",116878.247860977,12875.0818448436,240.945657218535,93891.5678974687,116436.65026779,143259.12868565,0.0187141068400301,"true"
"137","N.ya[12,3]",51889.6551889229,7308.50835712586,148.878565318351,38959.1681427111,51589.5358614104,67516.0092025993,0.0203705815254618,"true"
"138","N.ya[13,3]",60782.0669020936,7135.42300043486,134.86261387419,47611.5797834836,60373.623934424,75740.0097845964,0.0189004371382007,"true"
"139","N.ya[14,3]",93401.2417873721,15177.6342687297,329.488330116499,66067.7538845942,92441.2687116088,125231.060949942,0.0217088068062978,"true"
"140","N.ya[15,3]",129416.210031101,13836.6356175121,275.892115692017,103025.554915188,129096.790644003,157411.458118592,0.0199392484790767,"true"
"141","N.ya[16,3]",66690.1658142375,7305.66604597299,147.211148101986,52925.0008207753,66613.1326793736,81486.9308515272,0.0201502706496051,"true"
"142","N.ya[17,3]",116551.473107657,13817.0845425897,351.178478855235,91082.8136154613,115949.402717233,144836.382572472,0.0254162502786144,"true"
"143","N.ya[18,3]",222391.400108483,23675.2380206342,582.593576444645,176472.624803994,222008.344178438,269656.272779363,0.0246077178162637,"true"
"144","N.ya[19,3]",96461.192156234,12115.9346639611,229.906834503669,73494.1057953719,96180.2896745673,120519.519154623,0.0189755756266603,"true"
"145","N.ya[20,3]",84197.0174333731,9812.90433533158,182.182062682461,66236.4637249593,83825.336656385,103954.015405976,0.0185655598441442,"true"
"146","N.ya[21,3]",84599.1500307751,32146.2060931902,901.405307592135,34849.619562789,80225.0310747401,157975.702701114,0.0280407991219557,"true"
"147","N.ya[22,3]",101806.962569357,31049.7233539673,762.043126613331,45940.7203126595,100303.149706746,166419.353899915,0.0245426704104905,"true"
"148","N.ya[23,3]",83718.9751898988,28441.1849631733,739.285973828624,34349.800272561,81928.5969507284,145429.788447079,0.0259935011423005,"true"
"149","N.ya[24,3]",165319.697040754,17313.0191574396,351.869208688477,132650.465350566,165025.408594298,200382.756671417,0.0203239657675348,"true"
"150","N.ya[25,3]",118081.395203493,9039.81204748764,210.599302677057,100634.116394706,117913.623992687,135904.141219622,0.023296867409493,"true"
"151","N.ya[26,3]",25933.2996814809,4941.97099336405,101.565250303192,17139.2073306163,25693.3954890384,36192.8118459577,0.0205515674696536,"true"
"152","N.ya[27,3]",69928.9660085282,8335.01146906843,169.517497937196,54593.935467924,69773.4878970135,86965.8409381199,0.020338004160676,"true"
"153","N.ya[28,3]",80323.1038524093,7572.00564804375,153.905675706051,66074.3315479811,80121.9725269447,95063.0269516671,0.0203256155449136,"true"
"154","N.ya[29,3]",37925.6322962139,5716.45632518419,106.264706718702,27775.1962335966,37622.75743253,49603.881970174,0.0185892624160437,"true"
"155","N.ya[30,3]",45733.6706994287,4899.4535053963,107.278168971301,36553.4852989758,45620.7274587205,56059.0799302488,0.0218959459158341,"true"
"156","N.ya[31,3]",25151.6729858648,3963.36741681929,72.3111680550865,18248.6986815809,24984.3755563748,33664.1601236624,0.0182448812967025,"true"
"157","N.ya[32,3]",22502.7287763339,2915.96812654055,60.9844515736724,17159.1310618963,22324.2155831941,28595.21109002,0.0209139637085208,"true"
"158","N.ya[33,3]",15904.3072879768,3312.85828433261,63.5522374429542,10252.2717151568,15576.2168200377,23044.2145018431,0.0191835062017321,"true"
"159","N.ya[34,3]",80942.193414471,10988.4134355151,237.608289342908,60297.7260243092,80566.5658195048,103124.341032187,0.0216235301608644,"true"
"160","N.ya[35,3]",69735.0781838259,5955.58338873165,108.690406606136,58637.9493237364,69691.7663643679,81979.8530429584,0.0182501695487607,"true"
"161","N.ya[36,3]",25283.1759267666,3493.97572049927,64.6797530682931,18710.6226379967,25224.7600674178,32275.5016873004,0.0185117923655894,"true"
"162","N.ya[37,3]",34772.3374339324,6284.03363432008,116.775013520552,24061.8115833327,34394.7528877335,47563.5287295344,0.0185828116645952,"true"
"163","N.ya[38,3]",89792.2688326177,10858.9729908854,202.615847742803,69699.8801976183,89352.6691797518,111907.542941618,0.0186588407497532,"true"
"164","N.ya[39,3]",50426.8429819934,7320.50207075959,135.120323938298,37055.0671950845,50207.479087075,65542.0445579492,0.0184577946474479,"true"
"165","N.ya[40,3]",82192.169648608,8211.47465060358,149.92335736527,66684.5025950083,81903.4345581737,98953.5479347858,0.0182577872726247,"true"
"166","N.ya[41,3]",39816.9197775277,5254.82766577982,95.7338527349882,29811.2892546092,39674.8296399522,50432.0013497207,0.0182182668631401,"true"
"167","R[1]",137751.674779538,30891.0665519835,653.056911104012,82226.2826753542,136107.336552408,201859.396991771,0.0211406398029361,"true"
"168","R[2]",138268.295496175,13034.1847564409,317.007976155098,113875.008490627,137578.965075273,165014.757680931,0.0243212737949297,"true"
"169","R[3]",147739.396863188,12984.0457283821,286.653673234833,122814.178307233,147757.920477864,173321.375343995,0.0220773770542281,"true"
"170","R[4]",169327.69589053,14600.515177682,304.565464610213,142536.330504606,168907.477850013,199367.193917301,0.0208599121951371,"true"
"171","R[5]",238863.136154518,19226.7500077864,463.121184442958,201960.537701375,238685.733356107,278677.556604499,0.0240873358344704,"true"
"172","R[6]",177089.492556006,16150.6385278372,456.892601783274,146702.046036288,176623.552400253,209800.32841091,0.0282894450888598,"true"
"173","R[7]",203823.142374052,19479.3473686083,412.147403035524,168118.695517913,203285.691519989,244571.250637995,0.0211581730761532,"true"
"174","R[8]",247022.691064278,25720.3653956204,590.784904675044,199121.031454239,246279.813105127,298912.761104407,0.022969537780192,"true"
"175","R[9]",247854.325961794,24449.700327401,552.999806280531,201853.640881498,247371.44806604,297725.654120993,0.0226178562058194,"true"
"176","R[10]",330062.031910602,26744.1181982066,711.58329399013,278742.250399024,329808.585192552,382990.429187706,0.0266070950149273,"true"
"177","R[11]",210240.757112557,18092.8758339492,336.752867903386,176239.385761725,209766.202752135,248036.808375083,0.0186124566925678,"true"
"178","R[12]",129670.263832079,13944.2463604221,255.680480326543,104200.356345013,129068.344516393,159768.245479874,0.0183359124414382,"true"
"179","R[13]",147429.698120907,12294.6540398512,261.862863911462,124631.563667681,147389.622772723,172253.644574717,0.0212989209019362,"true"
"180","R[14]",154556.727835577,17680.2045990962,341.180755403941,122473.714673393,153852.572346213,191194.604437652,0.0192973307232758,"true"
"181","R[15]",375487.898706042,26411.5973017403,639.774149459309,325273.503330103,375332.617790612,429214.370601025,0.0242232282338014,"true"
"182","R[16]",172360.397685829,15896.7493847624,323.233188660745,142435.618431832,172391.78075994,204891.768548332,0.0203332883243775,"true"
"183","R[17]",184202.01999115,16552.9532267376,415.566780715573,153051.581407859,183579.136596449,218067.24456926,0.0251052954130455,"true"
"184","R[18]",348732.95528617,29605.3935803242,743.853874785551,294039.318979257,348045.022906294,409493.873423503,0.0251256201937446,"true"
"185","R[19]",252009.575569358,25627.8655061094,594.278060943565,202319.707657393,251525.490127189,304451.23338708,0.0231887458907531,"true"
"186","R[20]",229418.788953532,19637.0241190484,400.838228413256,192745.131830137,228875.704144508,269133.834887097,0.0204123713442117,"true"
"187","R[21]",168829.807429898,35645.5073495252,991.076779533406,111080.729926793,165302.211289229,249433.802297449,0.0278036940199872,"true"
"188","R[22]",272132.214580155,58310.3384114627,1585.83505552395,151734.583144562,274018.404842505,384723.537111792,0.0271964646189089,"true"
"189","R[23]",207489.333195888,57319.2639527315,1624.1067833493,95965.8566257529,206561.566288097,320034.688344273,0.0283343970482353,"true"
"190","R[24]",334140.307253632,40693.333159033,968.441137988627,256105.311988523,333635.21438127,414818.114057815,0.0237985208585366,"true"
"191","R[25]",264307.223223961,21508.1602553917,458.912701161077,223904.583130641,263604.212932254,307742.949442131,0.0213366785309328,"true"
"192","R[26]",54115.7889670374,8157.6570317012,148.987435028578,39469.6873007452,53897.1359962528,71213.364585494,0.0182635080697317,"true"
"193","R[27]",170718.055799635,12395.408189,265.345731849649,147711.128942172,170243.621035457,196014.387450493,0.0214067764291235,"true"
"194","R[28]",149844.141873196,11844.4803487191,254.259292296545,127308.057386199,149322.972835053,174082.850902644,0.0214664793060374,"true"
"195","R[29]",81959.5397688522,9057.54544916418,165.343248485121,65642.9855907531,81415.5619338923,100761.957516872,0.0182547522850552,"true"
"196","R[30]",134711.206827549,9760.28242770659,228.089034087362,115590.940276443,134588.05197185,154583.500036997,0.0233691018448282,"true"
"197","R[31]",59595.2104068989,6446.92027628014,130.360675900677,47741.3332908781,59311.9290846281,72903.6936240597,0.0202206123721287,"true"
"198","R[32]",65109.94664127,6504.43371140324,130.643283833236,53034.2758123292,64793.905479516,78973.2204263918,0.0200852663936292,"true"
"199","R[33]",47712.5653797716,5038.91785414145,103.836242853018,38294.3618387784,47516.4073959767,58344.1993055917,0.0206068536655496,"true"
"200","R[34]",162322.963158305,12870.8791934079,235.030935756907,138195.168945197,162047.757215733,188254.447516116,0.0182606745215419,"true"
"201","R[35]",227719.167751735,14569.8785788588,262.545700715553,199396.134565079,227660.155140836,257487.476635293,0.0180197590044788,"true"
