"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"R[24]",332928.069975926,40982.131125422,254336.776225356,305797.007756184,332617.764407464,360395.4644466,412756.778986313,1.0010727470692,3000
"R[25]",265124.256185227,22528.122146765,224764.815478783,249526.488900566,264484.654790888,279070.859591744,311235.984520252,1.0014344019335,2100
"R[26]",53876.5977775613,8304.95223370762,38817.5837393835,48086.9867272601,53517.9040147424,59212.2553192891,71188.2810489859,1.00179667303802,1500
"R[27]",170452.100365906,12028.5378077023,147771.217828286,162083.756030861,170104.452453822,178569.636974699,194282.273515614,1.00069158954562,3000
"R[28]",149433.309295464,11580.078692328,127898.353642479,141271.059285231,149036.461778347,157231.422991085,172615.835882738,1.00147295921955,3000
"R[29]",81775.348483471,8933.1783465837,65231.3187319942,75383.3884587894,81372.0470235498,87632.2795090211,99968.9518971839,1.00150837426559,2000
"R[30]",134478.861217106,9708.96422068479,115988.00670606,127989.567979821,134324.042572839,140857.074251246,154161.439131109,1.00300828430189,800
"R[31]",59924.0688858069,6528.51417078522,48243.2397920708,55312.286765169,59553.3167665534,64248.541859739,73158.0954244264,1.00112782617552,3000
"R[32]",65055.9903195555,6377.78414349934,53396.1125068526,60539.7416767932,64718.3474626636,69169.3029200946,78539.6294291048,1.00069802999071,3000
"R[33]",47540.065062997,5068.36452686647,38159.6182525004,44122.1092165715,47473.074185542,50634.1362511444,57819.2872703699,1.00071862086393,3000
"R[34]",161661.617292349,12930.5134469725,137211.287484898,152733.644000202,161261.204696508,170385.007477258,187239.325467358,1.00152093826516,2000
"R[35]",228162.517579997,14520.987280293,200045.693625085,218375.874882401,227957.683349267,238213.981475198,256134.278197868,1.00062707331977,3000
"R[36]",63604.2613218434,6783.13496302285,51058.007719776,58871.1798802608,63357.411779231,68072.8010731379,77607.1434463377,1.00114504943049,3000
"R[37]",87088.0048416761,8108.63608265766,72232.6231485447,81616.4823260886,86811.9552289253,92399.3143643987,103492.443618629,1.00069687024111,3000
"R[38]",221457.156108992,15896.0044141125,190531.147665407,210967.169888971,221416.670325372,231826.414126364,253821.28069805,1.00136237858403,2300
"R[39]",160692.033069567,14364.6920821182,132965.185140138,151025.358755477,160563.896535791,169902.308444647,189976.633923748,1.00068147284261,3000
"R[40]",198934.276927051,13435.9574945625,173549.534349681,189729.333727185,198698.306489221,208023.601041071,225807.803417672,1.00053013868633,3000
"R[41]",85617.0756464545,9008.03515417566,68708.856837137,79528.7027164682,85307.5718837088,91498.3950479669,104472.23391098,1.00071472249834,3000
"R[42]",119349.427603259,22363.3945611473,85003.9361562641,103885.806673225,115948.894311844,130942.68616241,170258.978700109,1.0014164919902,2200
"R[43]",173315.568232207,97486.1153148171,56648.8682828954,107142.938874526,151232.596297232,211674.162440946,422060.768047842,1.00110559763641,3000
"S[1]",95006.655352302,7673.04911286557,80949.1413786215,89656.0482546393,94801.2969471209,99839.5358689269,110762.397369481,1.0050054223598,500
"S[2]",72943.4040786942,8712.46610133108,57354.1779989683,66870.2017892242,72679.4441243841,78403.0500153241,91319.8897450107,1.00315939380776,750
"S[3]",91658.5647608533,7305.61752662292,78482.4394709257,86551.8663009629,91248.3908354664,96450.2234923818,106322.659833198,1.0054542332157,450
"S[4]",109316.661566282,8721.60283958562,93135.2146125234,103195.855424296,109028.093622662,115020.974238661,127096.337400616,1.00527808170645,420
"S[5]",138789.658595196,15768.4379366103,109679.146075591,127971.50975024,138004.322386144,148746.8085418,172857.876394762,1.00095242745326,3000
"S[6]",115288.986682857,9268.84849465897,97785.5856793507,109090.375199561,114957.100012444,121067.488014407,134897.573416701,1.00420001672558,560
"S[7]",114495.855616173,22243.9084892995,78611.3035812868,99212.2948304447,111494.056068363,128007.163034047,164269.922843475,1.00114036413203,3000
"S[8]",176515.50240747,20116.0962566874,140341.871604193,162327.651493153,175542.621162883,189443.738418063,220157.399852692,1.00392521563,660
"S[9]",169528.609515438,19541.3215543832,135323.412484458,156053.260170794,168192.149461597,181654.580873863,211052.202727854,1.0020996394764,1300
"S[10]",80557.1237356225,9591.05197169231,63503.4482355093,73613.4621769288,79967.2183096734,86678.6145961002,100828.002575655,1.00302919163799,790
"S[11]",32748.9317396597,2645.39596850615,27828.7632185136,30943.4066785642,32598.436387989,34511.2622279306,38195.6670486305,1.00261867339394,950
"S[12]",67778.5925282845,7876.54131654818,53747.7723462688,62347.0195137281,67234.6206310814,72744.1411830017,84128.0645535777,1.00239226806877,1100
"S[13]",39659.8244593856,4645.7398441123,31600.6331578162,36389.0581378646,39331.8168075836,42487.3913954373,49850.212323092,1.00083601812988,3000
"S[14]",190418.961324187,15155.6319044696,162092.120860738,179977.059169348,189831.350420516,200115.825060555,222140.817400902,1.00627349970598,350
"S[15]",82186.854226166,6642.74725352536,69844.2655631963,77676.3148541894,81946.9409787929,86624.0165677994,96034.5723957055,1.0033258026398,710
"S[16]",70658.6035250877,5648.84128454305,60002.2407507539,66772.8927016706,70575.3768965892,74346.6268897824,81935.0957121155,1.00361519183658,640
"S[17]",130442.200960889,10336.2794276585,110925.948747126,123393.993409599,130248.04766967,137469.6930293,151734.99373869,1.00340514371506,690
"S[18]",283146.288897464,22106.6971277207,243455.758776951,267275.771888494,282572.378870203,298024.899552678,328799.803129969,1.00497045489613,450
"S[19]",107465.203752829,9032.71597964174,90796.963324773,101177.467227899,107050.770812292,113593.699823099,125751.201906956,1.00161450257995,1800
"S[20]",99288.6841890568,8548.71886880639,83846.006784114,93345.8762326247,98933.5669477718,104639.525907496,117311.813712869,1.00349720528757,670
"S[21]",161466.534314059,16633.2611964565,131274.122384553,150022.571610523,160554.900038475,172052.781810323,196131.388102454,1.00342084356229,690
"S[22]",151736.093435463,16026.6108229724,122664.768981981,140434.728695018,150728.3541017,162035.239688158,185724.222447591,1.00201215850424,1300
"S[23]",134764.928235038,13079.021635345,110753.004881056,125644.259009688,134332.416104228,143140.091398115,162308.402725938,1.00165269991408,1700
"S[24]",156763.772121716,9362.58610427047,139285.748429904,150299.183878273,156487.589452464,163096.472709023,175844.517778641,1.0028017208914,870
"S[25]",66913.9346904965,5026.65118884199,57647.5115333497,63423.8042875924,66654.6134601223,70131.7486397581,77433.8201266406,1.00378058224603,710
"S[26]",66867.7681852522,5055.78652221222,57672.6190904627,63307.3667119731,66714.4490794349,70114.6963465825,77275.1808935519,1.00256986070422,970
"S[27]",90402.852101748,9010.75148031355,73945.1796849655,84183.5921863246,90020.6096956103,96307.9255517109,109210.221386576,1.00093400861054,3000
"S[28]",74356.9148145836,5797.72285827083,63331.1279890325,70511.0336655969,74165.9581939511,78055.8688983307,85967.7944252241,1.001756406077,1600
"S[29]",77229.9481329767,5449.29758423693,67015.4446738428,73504.2982812987,76981.4788568448,80781.2240224741,88579.260404734,1.00382759956636,600
"S[30]",54101.0176365808,5196.84848814801,44359.7470864829,50444.2978899489,53894.73655732,57430.983827031,64713.9358635366,1.00204895457282,1300
"S[31]",53107.2734682496,6785.42252692448,40882.5401228853,48354.2641913976,52786.8708329484,57427.1176590961,67134.1372234879,1.00194179321696,1400
"S[32]",38952.6666263964,3284.46205491117,32701.3454219982,36692.6862904657,38853.9061424208,41103.7753556089,45668.4334622869,1.00115315298038,3000
"S[33]",76563.8602318874,5755.35101894683,65958.2131993152,72664.1533586064,76459.4561938858,80272.7597004535,88652.3705271109,1.00195018114154,1400
"S[34]",154265.239036055,7113.72175851996,141018.639600213,149449.554762706,154019.632100724,159008.576015926,168599.056611813,1.00144553295665,2100
"S[35]",57720.585338067,2559.82945387256,52665.73991635,55958.5592319776,57650.0916777322,59436.8501516652,62883.7674934878,1.00102253613197,3000
"S[36]",65199.9113829857,2846.31005925784,59913.7074852293,63264.609625984,65147.3553936776,67096.5410165221,71176.5718825746,1.00164305074956,1700
"S[37]",114305.621743565,8408.05470936681,98933.717654481,108540.653646993,113902.324351364,119639.656149294,131761.597584831,1.00167331464001,1700
"S[38]",126991.979585076,9273.44112457211,110507.748614036,120519.606152146,126581.68709061,133057.258685765,145971.392891218,1.00151194685741,2000
"S[39]",77817.4652847563,3606.66817506505,70969.4471874388,75293.3409703758,77744.4132193473,80119.4340959244,85085.6056122392,1.00079479530285,3000
"S[40]",94074.6632637713,8653.62558337858,78211.4584966351,87951.6452620216,93715.3612803867,99662.9798942393,112140.035182093,1.00197148168687,1400
"S[41]",71724.1491156788,4992.53731166829,62317.9334902037,68341.4665489782,71496.0668650792,75090.2776107011,81976.1030886853,1.00075843723575,3000
"S.eq.c",300861.999478258,1315090.09823886,164524.383213463,206971.755105275,240732.736003605,290433.03755405,599831.765343055,1.00204912346118,1700
"S.eq.c2",300861.999478258,1315090.09823886,164524.383213463,206971.755105275,240732.736003605,290433.03755405,599831.765343055,1.00204912346118,1700
"S.max",256016.952292002,1623840.45661824,107333.764749853,148973.97357518,184153.77765872,237439.168223401,622566.353347152,1.00122892523261,2700
"S.msy.c",123752.091717937,582781.000633194,65847.8291968393,83397.051970254,97346.0243533676,118932.024010329,242934.956734789,1.00152788819771,1900
"S.msy.c2",124277.708779448,588233.066018024,65805.819787772,83543.9271102528,97662.9931447336,119444.832144568,244945.108768308,1.00155790488812,1900
"U.max.c2",0.722310742059371,0.0782093136439214,0.545335259383981,0.678040587472191,0.728964479230536,0.773593535916686,0.859136102091117,1.00051021664053,3000
"U.msy.c",0.532587051820878,0.0895738519603742,0.350609893142485,0.476754346808165,0.533448594745235,0.588149216737995,0.710606603875038,1.00050696560566,3000
"U.msy.c2",0.534042807204343,0.0887483501678432,0.353979464941632,0.479189771648485,0.534915287373502,0.588559074752977,0.709002313877071,1.0005074584505,3000
"alpha",3.13670878663971,0.923688545869995,1.73870306447572,2.52840989519785,3.00676731496605,3.59329753973186,5.23515724868995,1.00054916031658,3000
"alpha.c",4.06096421291254,6.2663861631229,2.19942285453306,3.10598159985447,3.68955335630056,4.41683503900493,7.09905103423144,1.00341754885878,3000
"beta",5.45892884554783e-06,1.8982891769962e-06,1.60625448937872e-06,4.2116050501791e-06,5.43024429210046e-06,6.71258190945243e-06,9.31673273858003e-06,1.00122892523261,2700
"deviance",2542.23132543856,17.7016103928501,2509.95819255382,2529.81877985907,2541.63216128372,2553.66912457754,2578.3988370346,1.00278500374077,880
"h.below[1]",59194.2951017048,5902.59157089164,48077.0851680009,55224.7152108485,58925.1791398281,62992.2554683545,71547.9142913926,1.00115358768738,3000
"h.below[2]",43017.9018062582,4343.99678938403,34982.5846910021,39889.2256072224,42958.8808555282,45893.9348015963,51924.3222361414,1.0006526734104,3000
"h.below[3]",88826.7170847009,8480.21029999302,73085.0674138931,82980.9110200071,88560.1228953996,94561.5048315666,105939.483973839,1.00148987785453,2000
"h.below[4]",112984.540295495,11093.2435910795,93332.113333508,105140.828076885,112221.503260104,119841.249967508,136579.893184522,1.0022066512785,1200
"h.below[5]",31718.0939813348,3237.53797965613,25778.6812283816,29518.4235754026,31558.1968220867,33829.9844496056,38293.1049522197,1.0022650534798,1100
"h.below[6]",49238.3291514291,4798.50895987657,40614.6903916057,45824.4541918055,49021.3716335997,52350.9464729627,59191.3627602344,1.00520436870278,430
"h.below[7]",126005.970030091,12016.4461721112,103342.88892483,117524.318266737,125456.957470576,134020.578224215,149811.38496911,1.00124784082636,2700
"h.below[8]",122060.767512839,11963.7557566123,100014.392134057,113614.361358048,121513.166288454,129608.854307757,147685.355985696,1.00083035413936,3000
"h.below[9]",100743.418910021,10033.4527808653,82570.4211305887,93672.504814504,100217.254708382,107374.669131207,121865.894989274,1.00155659234374,1900
"h.below[10]",134982.129434749,13257.3654453921,110800.532865772,126027.272162671,134163.171984735,143254.542764037,162467.451668197,1.00092572879289,3000
"h.below[11]",162200.923251676,15325.7344712749,134127.202729446,151580.443542201,161494.426402353,172236.423006709,193788.534464562,1.00259375888254,960
"h.below[12]",70764.4485988012,6905.79770702138,58244.955443499,65870.7324673125,70475.0015649037,75082.8295020934,85320.062349978,1.00086145606753,3000
"h.below[13]",80588.2385012621,7737.41557702126,66570.7611713194,75329.9156916711,80188.7541187079,85429.8654320223,97015.5844035723,1.00123573755518,3000
"h.below[14]",151040.935870885,14646.3787316279,123811.742849412,140912.847589045,150254.045062422,160707.695981947,181976.252397134,1.00213136196635,1200
"h.below[15]",151414.351727427,14595.3540752896,125208.382950507,141144.161025492,151051.816942978,160129.142608959,183319.940430798,1.00063003270951,3000
"h.below[16]",63400.1819953156,6541.48172735129,51393.3403173846,58915.8748512927,63036.0143205546,67535.9714742969,76900.9959121012,1.00170291420221,1700
"h.below[17]",113193.918125537,11178.6889665392,92606.410968151,105486.473418188,112696.420443035,120192.829129647,136162.73662502,1.00136502244682,2300
"h.below[18]",101508.011169393,10032.2802635158,83059.082614581,94445.1131146506,101007.465450999,107743.132277492,122698.717946571,1.00320931359725,740
"h.below[19]",127026.056900234,12299.4234827435,104134.948056334,118634.108407804,126358.098127601,134914.656631656,152754.980240737,1.00074460781684,3000
"h.below[20]",70271.1553567238,7052.49994761462,57882.0563822835,65326.7355910421,69936.8290994897,74684.5747836976,85060.2229621534,1.00126862822526,2600
"h.below[21]",98326.3486487756,9737.78868495178,80914.6852259901,91452.2766764051,97754.0027001943,104453.80154703,118925.129432838,1.00170350008779,2500
"h.below[22]",74878.4322621177,7428.08387756357,61356.9615902673,69598.3860741457,74522.864677207,79673.2232840571,89936.2117693755,1.00149166567763,2000
"h.below[23]",114920.274214037,11550.0789753807,94488.2245914263,106720.990704302,114176.46055632,121977.491957375,140207.071098364,1.00057507835934,3000
"h.below[24]",147194.611450205,14285.2274392366,121005.438326324,137219.309630704,146516.596455835,156184.299378126,176905.538420662,1.00103251500721,3000
"h.below[25]",80008.5756318519,7727.29892065622,65332.9038843942,74573.4105481172,79764.2150640163,84999.926525986,95362.5505764855,1.00096203810709,3000
"h.below[26]",60244.942402912,5871.05061833732,49206.0679507101,56251.4223865611,60063.8300899601,63881.5429593999,72643.2599632816,1.00064076727886,3000
"h.below[27]",48115.7172981637,4789.54318283866,39186.228555845,44762.3398170837,47994.7823439889,51185.0254388774,58084.486718903,1.00092686243084,3000
"h.below[28]",49915.7910414069,4950.49305535829,40758.4351482972,46460.4824656099,49724.4665283657,53084.2156541645,60355.4342100885,1.0015015920565,2000
"h.below[29]",50748.1700954498,4974.57648381668,41469.4672970468,47410.9463056517,50585.2330368973,53858.5307839477,61400.5981475781,1.00077623683695,3000
"h.below[30]",23366.1369416012,2324.72490133198,19174.9217766891,21765.5527831301,23205.1516191644,24902.6687398242,28227.4160076492,1.00325717747457,730
"h.below[31]",16073.8046885111,1635.46053546613,13082.1932950838,14940.9813585842,16021.1343308737,17125.2384381368,19551.4830745367,1.00165951609004,1700
"h.below[32]",14483.8177253052,1429.51668343028,11875.6643065825,13494.5409017059,14425.3155899471,15384.8190515685,17484.2090848595,1.00325910918945,730
"h.below[33]",22592.5357211293,2254.0224374327,18465.0485984768,21039.1946042327,22516.9528956904,24043.9259072205,27373.4704730686,1.00069186392261,3000
"h.below[34]",83800.7740127736,8259.10689200789,68770.4619645666,78119.7102729074,83377.3547982916,89140.724838121,100647.369353652,1.00069925173263,3000
"h.below[35]",49246.7860837954,4855.23711786349,40318.2842652046,45869.8656572454,49070.4220785119,52445.9166693895,59385.2325229329,1.00118788927326,2900
"h.below[36]",15809.7390771201,1604.9977183823,12887.166994725,14694.3122837479,15731.7114945487,16855.0561641738,19166.0573344959,1.00186480667859,1500
"h.below[37]",55027.5484109448,5326.90936085206,45214.1045100156,51444.2525315004,54743.3454658169,58331.0498202173,65978.5094829894,1.00062619078564,3000
"h.below[38]",75376.1807535722,7326.8604032564,62206.2075850881,70135.26275503,75001.995166913,80053.0028789282,90663.6661272933,1.00050201981374,3000
"h.below[39]",83015.5108311104,7988.12213324496,67757.452189659,77543.7743137789,82690.6864795757,88218.3955288895,99648.5084920129,1.00075597925159,3000
"h.below[40]",33602.264157443,3348.83521690757,27628.5431611597,31315.5252948445,33415.2830709338,35671.3824143349,40873.965456961,1.00158368198781,1800
"h.below[41]",36178.1922515482,3610.79913479473,29551.4252058983,33716.6057327607,35964.2207825186,38478.5345129484,43705.1763355055,1.00058393428899,3000
"lnalpha",1.10372125000885,0.279109384984951,0.553139465404143,0.927590605228142,1.10086551955357,1.27907029932798,1.65539688125641,1.00055484845735,3000
"lnalpha.c",1.32408081013594,0.310122047921274,0.788194972112479,1.13332979393669,1.3055054005125,1.48542338319087,1.95996111790427,1.00051001813573,3000
"log.qS.mr[1]",11.9197097319437,0.0704343543606993,11.78184364387,11.8712539975598,11.9203273510365,11.9663285873745,12.0614716682011,1.00172332851559,1600
"log.qS.mr[2]",11.6516046008405,0.111342619869741,11.4315602554457,11.5777203501336,11.6530222489737,11.725760507696,11.8675189270116,1.00148840189733,2000
"log.qS.mr[3]",11.8839254923096,0.0684172350760046,11.7485438775523,11.8375483190353,11.8840377433428,11.9295897691295,12.0172578168993,1.00220229261796,1300
"log.qS.mr[4]",12.0600884663027,0.0687007143515297,11.9280088503861,12.0127240016193,12.0602407431106,12.1073663530568,12.1914528448217,1.00227497389396,1100
"log.qS.mr[5]",12.2955430757323,0.106502145695846,12.0825385813648,12.2257341356214,12.2953116530626,12.3679700407278,12.5045095751588,1.00081886440577,3000
"log.qS.mr[6]",12.1132321056066,0.0690236004454767,11.97539302686,12.0674029787723,12.1139065953153,12.1587961358188,12.2485857383227,1.0014883088757,2000
"log.qS.mr[7]",12.0912491434674,0.18658489036969,11.7376288089294,11.9675420250636,12.085466970796,12.2148380663396,12.4525725142729,1.00101585186199,3000
"log.qS.mr[8]",12.5359558656416,0.105985885856761,12.3319793003139,12.4640976854396,12.5367781183849,12.6075402024857,12.7468386632632,1.00166903411092,1700
"log.qS.mr[9]",12.4954276491883,0.107985996802192,12.2806295148001,12.4250925017688,12.4970819133471,12.5648033887793,12.7115677680683,1.00131039857127,2500
"log.qS.mr[10]",11.7509254556866,0.112080192656731,11.5315663987733,11.674312952359,11.7497734217716,11.828250060452,11.9653665991201,1.00140571456768,2200
"log.qS.mr[11]",10.8546359333728,0.0681668745808811,10.725099662667,10.8083680289279,10.8536451764944,10.900349319837,10.990345593733,1.00083027888139,3000
"log.qS.mr[12]",11.5785458667641,0.107132823490389,11.3716621718337,11.5061460672594,11.5782236940299,11.6502789437639,11.7918675366589,1.00148314022162,2000
"log.qS.mr[13]",11.0425954111061,0.108113738399296,10.8362108919486,10.9709287141008,11.0410889129512,11.1136188298349,11.2596993148403,1.00074845744892,3000
"log.qS.mr[14]",12.6150812902927,0.0677291239837483,12.4830382648126,12.5713338903366,12.6135964731143,12.6614461548753,12.7511001102338,1.00303098722728,790
"log.qS.mr[15]",11.7747461348161,0.0688082792988039,11.6374944427235,11.7285138259502,11.77476888903,11.8214327193508,11.9099209563002,1.00151226173156,2000
"log.qS.mr[16]",11.6236773961743,0.0680368732495016,11.4855033664628,11.5787179244818,11.6244326358031,11.6694027764138,11.7584512855037,1.00122330420713,2800
"log.qS.mr[17]",12.2368048123903,0.068251453403569,12.1009885778131,12.1917763661708,12.2381582095841,12.2828523648262,12.365348945019,1.00107301573666,3000
"log.qS.mr[18]",13.0119363990678,0.066784788141214,12.8831039260113,12.9670501579851,13.011331984773,13.0593462390859,13.143204703774,1.00199447661441,1300
"log.qS.mr[19]",12.0426551871298,0.0727331534098898,11.8958494463714,11.9933518355247,12.0417824637242,12.0920430273268,12.1843599583395,1.0005094511299,3000
"log.qS.mr[20]",11.9633597994909,0.0755998489156195,11.817480257366,11.9117911986318,11.9625187916837,12.013956694842,12.1147988797554,1.00127626018608,2600
"log.qS.mr[21]",12.4480361976818,0.0936155056238046,12.2618639614053,12.3842249098397,12.4484432383627,12.5135092136979,12.6271834246079,1.0014728832143,2100
"log.qS.mr[22]",12.3856178886818,0.0966017048784191,12.1898293308599,12.3218900000025,12.3854428221344,12.4525387161101,12.5749875995871,1.00076436970867,3000
"log.qS.mr[23]",12.2678462949802,0.0888352508578109,12.0939522772237,12.2080868141897,12.2694045634613,12.3286976204932,12.4408821849534,1.0005617142901,3000
"log.qS.mr[24]",12.4219760794848,0.0450587474882405,12.3328368249171,12.3921338429321,12.4221394100709,12.4511187793022,12.5098850361625,1.00053998331909,3000
"log.qS.mr[25]",11.569611382013,0.0625822921622661,11.4456822257095,11.5264351377326,11.5703046532497,11.6120884089244,11.6925310872494,1.00141216865846,3000
"log.qS.mr[26]",11.5688815020901,0.0646337235604858,11.4417196173188,11.5257126816398,11.5688752667848,11.6117146268715,11.7000225650882,1.00067093713513,3000
"log.qS.mr[27]",11.8683346463055,0.0906313931213888,11.687247164879,11.8098098021541,11.86744192195,11.9295545012141,12.0504577343342,1.00095447315085,3000
"log.qS.mr[28]",11.6748588424388,0.0648851136272505,11.5469702404307,11.6291624383846,11.6766658123752,11.7189778830507,11.8025262673607,1.00050371491185,3000
"log.qS.mr[29]",11.7133208268537,0.0574577277307519,11.6012216656439,11.6749338221492,11.712385965861,11.7522668773649,11.8247884968845,1.00111404638543,3000
"log.qS.mr[30]",11.3552615927394,0.0859755936768712,11.1854312058147,11.2972519585929,11.3565476124773,11.4131999780292,11.5222985940448,1.00146931095893,2100
"log.qS.mr[31]",11.3332243999444,0.120844482031334,11.0922778543452,11.2520363974075,11.3350613342451,11.416999768038,11.5616642525443,1.0009859249032,3000
"log.qS.mr[32]",11.0278060322938,0.0731668467005484,10.8825455769907,10.9792803493751,11.0304821276495,11.0781196530998,11.1699435179192,1.00130570693535,2500
"log.qS.mr[33]",11.7043167767952,0.0767605062832954,11.5492528972695,11.6524397363818,11.7054217695786,11.7552830479218,11.8598998700554,1.0055135326194,400
"log.qS.mr[34]",12.406625626679,0.0592406807316012,12.2885055463353,12.3669834594552,12.4060231830538,12.4465683715896,12.5227700642291,1.00174440679748,1600
"log.qS.mr[35]",11.4236435576954,0.0534320181471084,11.3186871790229,11.3878665157291,11.4228726691906,11.4604497574689,11.529517456682,1.00143150720182,2100
"log.qS.mr[36]",11.5455203348934,0.0507857557991348,11.4444081072454,11.5121984257795,11.545742388448,11.5797767194467,11.6440206478873,1.00104476336814,3000
"log.qS.mr[37]",12.1051978072196,0.0725658454967913,11.9657864216508,12.0566179941104,12.1056671249202,12.1543579745592,12.2477052695054,1.00057233332186,3000
"log.qS.mr[38]",12.2104863672096,0.0726095963901957,12.0700980223068,12.1608873478383,12.2086404891704,12.2599403476913,12.3562381441866,1.00091804891001,3000
"log.qS.mr[39]",11.7223049432879,0.0580927349206034,11.6092682666981,11.6830142535836,11.7217737397078,11.76161848127,11.836861453125,1.00397399380281,580
"log.qS.mr[40]",11.9088849145634,0.0856423472619104,11.7383804830759,11.85321133407,11.9094086265027,11.967260350822,12.0773749858281,1.00096015283005,3000
"log.qS.mr[41]",11.6394270111175,0.0691159018183672,11.5042906998316,11.5935769001209,11.6396207135249,11.6841920130947,11.7783468011152,1.00179863340871,1500
"log.qS.weir[1]",11.1516112105007,0.0501265003792333,11.0518619916964,11.1189184407892,11.1527934098406,11.1863130238996,11.2482933392189,1.00061690137493,3000
"log.qS.weir[2]",10.8835060793975,0.100316751514171,10.6833129812791,10.8175035310362,10.8840209612399,10.9504020175372,11.0766505805438,1.00071408917607,3000
"log.qS.weir[3]",11.1158269708666,0.049411136264613,11.0214516591044,11.0821581276727,11.1152430563035,11.1497647505666,11.2117416249468,1.00063344949728,3000
"log.qS.weir[4]",11.2919899448597,0.0485049930700599,11.1972263262592,11.2582627681435,11.2931218878882,11.3258001751669,11.3838330920413,1.00085029814447,3000
"log.qS.weir[5]",11.5274445542893,0.0965138972972482,11.3409830218123,11.4621030586141,11.528058087032,11.5916621771683,11.7176886308249,1.00179273618117,1500
"log.qS.weir[6]",11.3451335841636,0.0489399478038722,11.2498476745236,11.311800554625,11.3460882883636,11.3782418998644,11.4409330370165,1.00050690713995,3000
"log.qS.weir[7]",11.3231506220244,0.180211699259883,10.9763495798227,11.2025001457937,11.3199409455931,11.439159336002,11.6895819800008,1.0011866367648,2900
"log.qS.weir[8]",11.7678573441986,0.0959613719821355,11.5804775527338,11.7024381709855,11.7703494737032,11.8316701379157,11.9545391231882,1.00075910771493,3000
"log.qS.weir[9]",11.7273291277453,0.0967597222673525,11.5392348181211,11.6614569515916,11.7279806969049,11.7916396073337,11.9214623657765,1.00151882260326,2000
"log.qS.weir[10]",10.9828269342436,0.099551098666923,10.7910331217874,10.9132410935517,10.9814190250132,11.0517329518183,11.1762911652224,1.00069223910965,3000
"log.qS.weir[11]",10.0865374119298,0.049986546781277,9.99162755683628,10.0534094389049,10.0858998567208,10.119689699793,10.1867557149615,1.00281657804562,3000
"log.qS.weir[12]",10.8104473453211,0.0972294283216227,10.6222387362012,10.7451555663146,10.8092958077698,10.875303539264,11.0001714487755,1.00162964089074,1800
"log.qS.weir[13]",10.2744968896631,0.0968905592933379,10.0781954183042,10.2104578207607,10.2732454038939,10.3392817030181,10.46681821314,1.00169597582297,1700
"log.qS.weir[14]",11.8469827688497,0.0487973765014764,11.7511742093221,11.8131764465451,11.8470575624355,11.8805402842337,11.9427701968852,1.0024598042209,2300
"log.qS.weir[15]",11.0066476133731,0.049558063684102,10.9126111225042,10.9734676716314,11.0060828213253,11.0408306685619,11.1044436829011,1.00192995810426,1400
"log.qS.weir[16]",10.8555788747313,0.048953876633136,10.7613277812403,10.8235586553147,10.8556571469207,10.8874489955995,10.9505951288732,1.00055595269107,3000
"log.qS.weir[17]",11.4687062909473,0.0487064879634912,11.3737611647617,11.4355931788899,11.4682426169124,11.5017120468247,11.5651132587574,1.00062022730545,3000
"log.qS.weir[18]",12.2438378776248,0.0487043638174884,12.1482972526446,12.210005929631,12.2442699394264,12.2753526640079,12.3393236160007,1.00060366780731,3000
"log.qS.weir[19]",11.2745566656868,0.0728452751066338,11.1272601367359,11.2258130207737,11.2760635528479,11.3216042194803,11.4143688395503,1.00119805862178,2900
"log.qS.weir[20]",11.1952612780479,0.0748974671799863,11.0506893623246,11.1445253572485,11.1931399187915,11.2459496951446,11.3432571865784,1.00060415079919,3000
"log.qS.weir[21]",11.6799376762388,0.105241384751568,11.4769327661552,11.606393437461,11.6789089794536,11.7516101305673,11.8811623695823,1.00058646395124,3000
"log.qS.weir[22]",11.6175193672388,0.107013471731449,11.4074658523129,11.5449542364521,11.6193904178985,11.690617962909,11.8249076354775,1.000606586173,3000
"log.qS.weir[23]",11.4997477735372,0.102605344802087,11.2962896590329,11.4312156627956,11.5001585009275,11.5703224496166,11.7003485742356,1.00069473370383,3000
"log.qS.weir[24]",11.6538775580418,0.0586516395195699,11.5398718396381,11.6139287923423,11.6546333366582,11.6937626800709,11.7661201274992,1.00154846554872,1900
"log.qS.weir[25]",10.80151286057,0.0468157128269033,10.7093000262133,10.7702890676323,10.8021745086091,10.8326670087622,10.8944698878758,1.00083578157312,3000
"log.qS.weir[26]",10.8007829806471,0.0766723990927708,10.6516550176297,10.7482116563645,10.7995939393062,10.8524106370946,10.9543106582791,1.00098265113561,3000
"log.qS.weir[27]",11.1002361248625,0.085833586308026,10.9330813843921,11.0431814025897,11.1008806439631,11.1598305735509,11.2658159371638,1.00232393968325,1100
"log.qS.weir[28]",10.9067603209958,0.0773338284215402,10.757299142161,10.8551490253872,10.9056914399754,10.9599263940492,11.058674490033,1.00114591121998,3000
"log.qS.weir[29]",10.9452223054107,0.0714697699236006,10.8063848397107,10.8961159935166,10.9442874768473,10.9939482872107,11.0844924833806,1.00058395792889,3000
"log.qS.weir[30]",10.5871630712964,0.0942697654481594,10.4014211551149,10.5217411053884,10.5874298210829,10.6520337397539,10.773883016489,1.00185894363464,1500
"log.qS.weir[31]",10.5651258785014,0.123199875484509,10.3173045085964,10.480821352527,10.5669215475996,10.6479862918661,10.8020957941428,1.00074196485721,3000
