"beta","lnalpha","lnalpha.c"
6.57487140773325e-06,1.34668516199633,1.48941394754046
4.51056194516041e-06,0.860342509224258,0.984403919809206
6.20375723181984e-06,1.20776218644067,1.33326069017348
6.8198836063401e-06,1.08416008856131,1.24301897169698
8.85415084099464e-06,1.25087521362885,1.41773032280409
3.05042730529856e-06,1.05213110964329,1.29346743550299
6.2032927062906e-06,1.28217571012832,1.4316513594956
5.53228813955663e-06,0.802107153346436,0.985586173952403
6.31769456481814e-06,1.21315198440964,1.4105624436024
6.37121915115327e-06,1.01959055762282,1.14685379972958
7.10833609980461e-06,1.40629040727173,1.627509586842
7.96646288784372e-06,1.36519441895682,1.49644615448077
5.64388976451551e-06,1.08718177331659,1.26180537599071
7.17794907924655e-06,1.19543170568108,1.40841544867909
5.8962825183527e-06,0.905853456635179,1.12834079209017
3.89513893137868e-06,1.31232335288888,1.50605216208247
6.48698694701374e-06,1.51527210026797,1.74303877223368
4.8526606961569e-06,0.921941227027575,1.12766900464394
9.27434474911301e-06,1.50939259773271,1.68199925582211
6.27955134088275e-06,1.37678536353317,1.59689735778376
5.81903027935094e-06,1.20339932643551,1.35076514710237
4.59345388341362e-06,0.984303977774844,1.23989368419733
5.86479285991888e-06,0.996199701008359,1.1770937243241
3.20008696055772e-06,0.747107299128443,0.907083409880952
3.97479259687694e-06,0.758764209621923,0.896110772412044
6.7560982859657e-06,1.31154389279068,1.5236751445766
2.58890392674931e-06,1.27040960475441,1.48860148015768
6.67639792520913e-06,1.03649354833606,1.17725318108001
3.2934960267382e-06,0.974434236549841,1.12473538611239
5.56610443257816e-06,1.26033419596937,1.61366773011193
6.71386011925818e-06,1.46315988323919,1.68166741448707
5.64079085294278e-06,0.700744132411233,1.31023851649436
4.77711618768555e-06,0.943444662537935,1.26963103649054
7.59170143108399e-06,1.71807303925014,2.017427056284
4.51628744008652e-06,1.21572121062393,1.46676968895089
5.07361255099998e-06,1.08083487775154,1.27251851593433
5.92160808106324e-06,1.15476852241449,1.29645267793127
7.74783136287535e-06,1.67239025348906,1.82351056287696
3.68007790515049e-06,1.09172640678333,1.28485384605485
4.47353197894321e-06,1.53262293156991,1.84457546892952
9.38959604179776e-06,1.68583541446057,1.9072197269784
3.42060364044853e-06,0.950793174283263,1.06075359851856
7.67108860775343e-06,1.24803488545156,1.44200819480312
4.71136576863067e-06,1.27510209955066,1.44904083846623
7.50994841574363e-06,1.33745287733958,1.50678168832477
4.46964012380455e-06,0.645215438272753,0.96818823202957
5.87089587726902e-06,0.970846772386017,1.14117704421631
2.61314744911935e-06,0.757693327251207,0.910490370371447
2.66463801469906e-06,0.800422496246982,0.949831828271717
8.19401783130467e-06,1.36855846261637,1.49763963046527
4.71438669356553e-06,1.13165153002982,1.320660251494
3.60858691466646e-06,0.751403963033984,0.958396909470901
6.03748076794027e-06,1.53531115605458,1.8030139571243
8.4907065856881e-06,1.26566759076407,1.50290190289744
4.95676430310124e-06,0.513269053220103,1.21306090034101
8.24347972115606e-06,1.27361826122383,1.52728776367693
5.01973568900688e-06,0.8882375366468,0.999930663112864
4.06353298757601e-06,0.728377494623977,1.06522184334847
4.71016746422383e-06,0.989681289099299,1.18390778746358
5.3608894018075e-06,1.11748369254181,1.39637675201451
5.53529073973432e-06,1.1591994004993,1.30832505041035
9.11787625015872e-06,1.60408509947386,1.79848889318185
6.43552596091933e-06,1.15142004844815,1.40415272762598
5.84908824068462e-06,1.03685485007059,1.20350176593287
6.61489210787164e-06,1.38581646528484,1.73056208870446
5.47079110123707e-06,1.12991077366735,1.35341615554471
6.12928573950121e-06,1.29820218051827,1.51365653774023
6.39413372358914e-06,1.47914012122263,1.63396261579227
9.05795217984106e-06,1.61147465257088,1.9009229604909
7.99423190674537e-06,1.39097888999254,1.49972466471581
7.20389355140645e-06,1.24082907683398,1.39538610926365
6.14010081053872e-06,1.11321950049797,1.2612604098638
6.66502094337121e-06,1.30284059767377,1.50678398616262
3.80785298170544e-06,1.19351719022271,1.69493441705908
7.03389552517449e-06,1.40867570912496,1.53818604822063
4.19254919890077e-06,0.992310628105188,1.16899392621822
5.28515926404233e-06,1.06975321407911,1.21815893345497
7.73593978376708e-06,1.39761440354737,1.55613062682027
8.05581810303562e-06,1.36873310475813,1.98632252659024
7.25769454876052e-06,1.43965722987083,1.57024673833461
2.78028791552611e-06,0.953271756760471,1.18578901294464
7.2182600384403e-06,1.40750086012192,1.70523788384376
7.65065445681747e-06,1.3186009164083,1.53786454145053
9.22646488090421e-06,1.30029568486678,1.51918982264811
6.02714296464377e-06,1.49944858704333,1.69438184329826
5.15936970476291e-06,0.879005244585423,1.0968192836586
6.78843490817257e-06,1.42139702874529,1.61797646842744
7.94344742074269e-06,1.3994121001651,1.64205499405257
9.82434691512106e-06,1.69411984192284,1.86707562771838
6.99372107785677e-06,1.14845680534794,1.26719518825403
5.55881029696874e-06,1.18717286575793,1.32929732960772
4.36258933970039e-06,1.06835411169076,1.20465700760028
7.07107604753754e-06,1.36181297599741,1.57351796021285
7.348211036865e-06,1.44213568348343,1.65664616460942
4.93771042630347e-06,1.12773580369399,1.32805924452765
5.33651266219728e-06,1.10349639569769,1.29629669760175
4.01785956146301e-06,0.875824865883656,1.00530950282233
7.76594355142764e-06,1.41800056855188,1.57511572722017
6.73831586692757e-06,1.38538957747117,1.53216498454518
5.2639602126638e-06,1.46247875650984,1.62006704450452
4.73467373920419e-06,0.833674198577825,1.0603115695412
8.38729559881697e-06,1.59379978549999,1.77062366603047
7.44011913610645e-06,1.54895450896557,1.68170522496387
5.00566650249309e-06,1.10850054418844,1.28285079864716
3.98938101251343e-06,1.05982002351258,1.31017249752332
1.60841393374957e-06,0.803436680935194,1.09026398915551
6.41039068133036e-06,1.21940803305947,1.34541400378248
5.36135280985375e-06,1.35638168171897,1.59193113027273
4.01554330044309e-06,0.977592661755866,1.08564169271782
4.69028693333943e-06,0.8738463193591,1.01664357637827
6.22385191993108e-06,1.41734386282537,1.56410428619461
6.42085657014008e-06,1.13749026925913,1.24644695966625
3.81912865842075e-06,1.02513663065073,1.18754563769227
5.61882754860496e-06,1.14960344324232,1.55042972456652
1.60240780078651e-06,0.277386213902185,0.516954548314408
4.03335366879084e-06,0.884441943592278,1.18425901316686
9.66443220209158e-06,0.781511310151214,1.87820518138528
5.74746895987156e-06,1.03843669059252,1.18959701019305
5.68152016459965e-06,1.19107627361672,1.3580289208689
6.72149498777045e-06,1.34355201658982,1.52508171121918
3.05071979207069e-06,0.769835567355122,0.94993104513
1.15022173070029e-05,1.34641743296309,1.60365129927509
5.67332556501161e-06,1.15406601067705,1.32155724590627
4.63714227655473e-06,1.06996398999211,1.38827797031666
3.22058670180099e-06,0.6387732539569,0.80459632349602
6.13111138702137e-06,1.23847102243276,1.4378962798297
6.81310784873111e-06,1.31699936901797,1.478961130524
2.77840282156032e-06,0.773490482578896,1.04395214019029
8.65179825530209e-06,1.32326757451895,1.55139570029904
6.78514211435413e-06,1.36078296897125,1.50168708415205
7.35639046831228e-06,1.20663826755954,1.39333729153347
4.74809307092692e-06,0.857426107963038,1.04990470738611
4.00784506553069e-06,1.15982716485856,1.31136249353529
3.15388727683869e-06,0.591344531942747,0.800502825693086
6.81930355347557e-06,1.41926267493648,1.95283722215811
6.41355479974455e-06,1.31509407846126,1.48874140234827
5.51779853493445e-06,1.23686818879519,1.38387817677119
3.27704729222013e-06,1.09038428403466,1.43363432530986
3.54167498803428e-06,1.10400527403159,1.28346508622113
1.89662856411275e-06,0.820670433547202,0.993680039843698
6.46472266757904e-06,1.42921078652701,1.72440885931867
6.47288377461064e-06,1.31394677529263,1.51161440736856
