"oy_0.9","oy_0.8","or_0.9","or_0.8","of_0.9","of_0.8","oy_0.7","or_0.7","of_0.7","Escapement"
0.0156666666666667,0.0263333333333333,0.523,0.753333333333333,0.00266666666666667,0.00166666666666667,0.0353333333333333,0.889333333333333,0.000666666666666667,270000
0.0133333333333333,0.0246666666666667,0.506666666666667,0.729666666666667,0.00233333333333333,0.00166666666666667,0.034,0.874,0.000666666666666667,275000
0.0123333333333333,0.0226666666666667,0.486,0.714333333333333,0.002,0.00133333333333333,0.0316666666666667,0.860666666666667,0.000666666666666667,280000
0.0113333333333333,0.0213333333333333,0.465,0.695,0.002,0.00133333333333333,0.031,0.846,0.000666666666666667,285000
0.011,0.0203333333333333,0.442666666666667,0.676,0.002,0.00133333333333333,0.0283333333333333,0.830333333333333,0.000666666666666667,290000
0.0103333333333333,0.0183333333333333,0.425333333333333,0.654333333333333,0.002,0.00133333333333333,0.0263333333333333,0.814333333333333,0.000666666666666667,295000
0.00966666666666667,0.017,0.408,0.633333333333333,0.002,0.001,0.0246666666666667,0.800666666666667,0.000666666666666667,300000
0.009,0.0153333333333333,0.391333333333333,0.612666666666667,0.002,0.001,0.0233333333333333,0.785666666666667,0.000666666666666667,305000
0.009,0.014,0.377,0.595333333333333,0.002,0.001,0.022,0.768333333333333,0.000666666666666667,310000
0.00866666666666667,0.0126666666666667,0.365,0.577666666666667,0.00166666666666667,0.001,0.0206666666666667,0.743333333333333,0.000666666666666667,315000
0.00866666666666667,0.0123333333333333,0.348666666666667,0.557333333333333,0.00166666666666667,0.001,0.0193333333333333,0.729666666666667,0.000666666666666667,320000
0.008,0.012,0.333333333333333,0.539333333333333,0.00166666666666667,0.000666666666666667,0.017,0.716,0.000666666666666667,325000
0.00766666666666667,0.0113333333333333,0.321333333333333,0.52,0.00166666666666667,0.000666666666666667,0.0156666666666667,0.697666666666667,0.000666666666666667,330000
0.007,0.011,0.306333333333333,0.500666666666667,0.00166666666666667,0.000666666666666667,0.0146666666666667,0.680666666666667,0.000666666666666667,335000
0.00633333333333333,0.0106666666666667,0.292666666666667,0.484,0.00166666666666667,0.000666666666666667,0.013,0.66,0.000666666666666667,340000
0.006,0.0103333333333333,0.280666666666667,0.465666666666667,0.00166666666666667,0.000666666666666667,0.013,0.641,0.000333333333333333,345000
0.00566666666666667,0.01,0.270666666666667,0.449,0.00133333333333333,0.000666666666666667,0.0126666666666667,0.624,0.000333333333333333,350000
0.00566666666666667,0.00966666666666667,0.259333333333333,0.435666666666667,0.00133333333333333,0.000666666666666667,0.012,0.606,0.000333333333333333,355000
