"","Chain.1","Chain.2","Chain.3"
"8062000",3.6739143275646e-06,6.6937825749534e-06,2.91507522231144e-06
"8063000",4.87728871704717e-06,3.41456920773751e-06,8.23107823426443e-06
"8064000",3.96055095086094e-06,3.80341162169334e-06,2.31609971864185e-06
"8065000",5.21108882738885e-06,5.77322501772683e-06,2.89463695324381e-06
"8066000",5.15578682554838e-06,5.67141949750226e-06,7.40664519354922e-06
"8067000",7.94675639150634e-06,5.85782805190218e-06,5.13285007383216e-06
"8068000",5.67408062098671e-06,1.06013351035201e-06,5.11258370445131e-06
"8069000",9.03832260525346e-06,6.25083065993693e-06,4.47127271887311e-06
"8070000",4.26629411108157e-06,6.92975423317004e-06,2.00548842342952e-06
"8071000",7.05550791002986e-06,4.79561622891596e-06,4.2430871822707e-07
"8072000",5.37996134557092e-06,4.07302252077117e-06,5.25738530820867e-06
"8073000",8.09615096956118e-06,6.96309709536642e-06,6.23852949676278e-06
"8074000",5.65508904691912e-06,5.11976156392493e-06,7.24452416229994e-06
"8075000",7.28796243699248e-06,4.76748969872899e-06,7.93434267194959e-06
"8076000",5.94092578080867e-06,8.55202609930321e-06,3.37379938095265e-06
"8077000",6.52179690994272e-06,4.43867345876795e-06,6.31916855339178e-06
"8078000",4.59862435307173e-06,6.15129991872554e-06,5.61111438343643e-06
"8079000",4.58699076074955e-06,6.62320627988731e-06,4.55286622470025e-06
"8080000",4.10759551439827e-06,2.76545945542177e-06,3.33714010186172e-06
"8081000",7.81294361550205e-06,6.11729219667548e-06,9.17967797328405e-06
"8082000",4.92074272122837e-06,4.11571932631558e-06,8.27930353278244e-06
"8083000",6.52608808162416e-06,5.20172663238832e-06,7.0667028302019e-06
"8084000",6.21365316630428e-06,2.4706024087935e-06,3.75116252664389e-06
"8085000",7.20027083197211e-06,6.91349808319101e-06,3.69662881036029e-06
"8086000",1.01213842994334e-05,6.56503895999105e-06,4.50433825919123e-06
"8087000",5.15295599391071e-06,2.54680755538775e-06,3.0302815552103e-06
"8088000",5.03690614103185e-06,4.37896000186319e-06,6.73351975904653e-06
"8089000",4.80071593963769e-06,4.73152767101165e-06,4.92453059042435e-06
"8090000",5.20268744871596e-06,3.94126049165951e-06,4.21528652927008e-06
"8091000",2.8023066913266e-06,5.84515850953849e-06,7.3562238984793e-06
"8092000",7.38991589343253e-06,7.12449778413127e-06,7.77225040717242e-06
"8093000",5.07774201376608e-06,5.82334445810132e-06,6.03415416615026e-06
"8094000",4.04592392406948e-06,5.71831124254122e-06,5.85237251625431e-06
"8095000",8.32748419937311e-06,5.14403162431974e-07,3.72682732151945e-06
"8096000",8.53362610766008e-06,4.57246109021111e-06,2.36040739258438e-06
"8097000",7.12146000247965e-06,4.73025979850835e-06,4.81406569930332e-06
"8098000",6.10743402003189e-06,4.78363488016801e-06,5.26203076020665e-06
"8099000",5.24414050045069e-06,6.84395199064455e-06,5.07761345684651e-06
"8100000",4.40400022241597e-06,7.16883750519101e-06,5.94304347825481e-06
"8101000",3.46959442887863e-06,6.44750897071958e-06,7.33937697799837e-06
"8102000",4.3032234076433e-06,6.19453436033889e-06,4.39246582049989e-06
"8103000",6.3868566612801e-06,5.66138248549693e-06,5.00426904067762e-06
"8104000",3.35177278205491e-06,4.27053185061044e-06,5.27658112207683e-06
"8105000",8.31225933510433e-06,5.01447576470449e-06,7.12409228674975e-06
"8106000",3.20997272569436e-06,7.24034717998183e-06,6.35718390131137e-06
"8107000",1.49165541868159e-06,7.18467353893597e-06,5.64140734923436e-06
"8108000",3.33422424548325e-06,2.20948356512911e-07,3.81815421039435e-06
"8109000",2.69421511685374e-06,4.60590817706878e-06,5.65572135658341e-06
"8110000",3.67246328136915e-06,3.08829340771298e-06,5.10733219957048e-06
"8111000",8.41006021145508e-06,6.19772680729931e-06,6.35743139249596e-06
"8112000",4.95986545860779e-06,6.96324892877093e-06,2.60108995546876e-06
"8113000",1.78613323368256e-06,3.83864921807302e-06,7.52241949096262e-06
"8114000",5.21838256395119e-06,4.66852460949749e-06,1.41223781116662e-06
"8115000",4.80210891602341e-06,4.94995610136382e-06,7.32974077005488e-06
"8116000",4.8384474160756e-06,5.19879304293558e-06,9.04286915829481e-06
"8117000",7.16982531953086e-06,1.96446293635287e-06,5.55956369035489e-06
"8118000",4.61084448006789e-06,4.53486871284537e-06,7.39511859249504e-06
"8119000",2.87574501453641e-06,4.73682155135492e-06,6.07298543698733e-06
"8120000",6.85551779244437e-06,8.61985774521858e-06,3.93168449418712e-06
"8121000",8.01446443861607e-06,7.55716045990411e-06,7.64665277103444e-06
"8122000",5.35310057309564e-06,7.04803530603149e-06,2.8671094863116e-06
"8123000",3.28862099053552e-06,4.44978603066627e-06,3.55510687087626e-06
"8124000",5.39754192323507e-06,3.52414871923663e-06,7.13831650790761e-06
"8125000",2.87780056574429e-06,4.63898935163539e-06,3.70417959379047e-06
"8126000",5.41717888490314e-06,2.3998194780587e-06,4.52889101082129e-06
"8127000",5.3532727482457e-06,9.05812072723756e-06,6.28274835122022e-06
"8128000",4.5335785546168e-06,7.63716169170775e-06,6.18797594875934e-06
"8129000",6.67151602452412e-06,2.69246776118858e-06,5.27693773970763e-06
"8130000",3.83145800600175e-06,6.95157499123932e-06,6.2081635445183e-06
"8131000",7.70383040923504e-06,6.1612571215281e-06,6.77203670261236e-06
"8132000",5.53950446819756e-06,9.03355363984204e-06,6.0831222492581e-06
"8133000",6.46440233806642e-06,1.94872742875992e-06,8.07699272779459e-06
"8134000",4.89061630917779e-06,4.03278477233529e-06,5.68703872775146e-06
"8135000",5.27393520480618e-06,2.42725972686836e-06,7.4770790861761e-06
"8136000",5.77838920356794e-06,8.80756757182239e-06,4.43678809894756e-06
"8137000",4.77764277539641e-06,5.90876903566827e-06,5.40844873487073e-06
"8138000",6.52423597108557e-06,3.60442178065205e-06,8.44917811368491e-06
"8139000",2.65006973474589e-06,3.13076688102974e-06,5.7212044822492e-06
"8140000",7.32375928073457e-06,4.88898326490751e-06,5.39302683718608e-06
"8141000",5.2944735108201e-06,5.51994554022622e-06,5.16530037749715e-06
"8142000",4.61748879729862e-06,7.19002593813342e-06,5.38945467029096e-06
"8143000",6.09323040499116e-06,3.75932684956729e-06,3.45322447563334e-06
"8144000",8.08981748323152e-06,2.7082204999823e-06,4.73093552828346e-06
"8145000",6.62360701636915e-06,7.48490143656989e-06,9.07023996357464e-06
"8146000",6.89924266829343e-06,5.52004636716227e-06,5.98704068658284e-06
"8147000",5.77566076620268e-06,8.57422434458444e-06,1.37474448077791e-06
"8148000",2.86646554458637e-06,3.66323209932025e-06,5.68769617526224e-06
"8149000",6.23967804309306e-06,5.13958828470758e-06,6.16405141134126e-06
"8150000",5.09839610530948e-06,7.68242377548862e-06,5.8665610397999e-06
"8151000",5.73718779792982e-06,4.79727999522901e-06,3.61962416440988e-06
"8152000",4.73786256202328e-06,7.23178496479622e-06,7.1210324634858e-06
"8153000",7.66544310540116e-06,6.22139980286766e-06,3.2498576827409e-06
"8154000",3.05464147333512e-06,5.05986638082703e-06,4.17979487642628e-06
"8155000",4.27789631994301e-06,3.85998128427924e-06,5.74295020938567e-06
"8156000",5.2270276074422e-06,6.27160052939851e-06,6.65881934631759e-06
"8157000",6.69377058255527e-06,5.46636025909035e-06,9.92091902885735e-06
"8158000",3.25964459856375e-06,5.5723343567351e-06,4.18029294773991e-06
"8159000",3.03913334241913e-06,2.99046526580096e-06,7.41194576643529e-06
"8160000",2.28147780901226e-06,1.91342007743933e-06,4.5197738408255e-06
"8161000",8.16619251237376e-06,4.2918241223621e-06,6.1758716251237e-06
"8162000",4.24827761007963e-06,6.84664027198759e-06,6.46087545369534e-06
"8163000",3.44866840042051e-06,6.46114883552505e-06,5.66577876557591e-06
"8164000",3.18778020229655e-06,6.27897332943126e-06,5.74871137057634e-06
"8165000",8.44392355323488e-06,5.00515876767012e-06,4.30219864394481e-06
"8166000",1.15400791422308e-05,3.36641370208582e-06,8.31610952558098e-06
"8167000",1.8130402026129e-06,6.51441042646548e-06,5.55116130727909e-06
"8168000",3.73481661730601e-06,4.69771200952332e-06,3.67356653036369e-06
"8169000",6.52023913904708e-06,4.57680985192422e-06,7.61429941756103e-06
"8170000",5.01983320735547e-06,4.90485255857221e-06,4.88591768874942e-06
"8171000",6.04716142944051e-06,4.10099867606995e-06,5.20757905464029e-06
"8172000",4.44604442467086e-06,1.39233081846124e-06,1.0084693271245e-05
"8173000",4.65241470535841e-06,3.59858071138754e-06,4.11087895001728e-06
"8174000",6.97757131869436e-06,5.68413773453768e-06,8.07487731944365e-06
"8175000",4.55355502399538e-06,7.18946458360538e-06,5.57907357736441e-06
"8176000",6.44255317480985e-06,6.5296672626967e-06,6.23692426304138e-06
"8177000",5.91629944434995e-06,7.28293142124695e-06,7.23388086191052e-06
"8178000",6.79160553392599e-06,7.83283272538571e-06,7.04929826144418e-06
"8179000",4.00966622414825e-06,5.23976183097709e-06,5.79637823177101e-06
"8180000",3.91459271317078e-06,3.98992392815596e-06,5.74397108164815e-06
"8181000",6.0573496724517e-06,4.84125734797158e-06,4.16170456198439e-06
"8182000",2.91665208553999e-06,6.46590159307971e-06,2.14047678835682e-06
"8183000",5.63659070437058e-06,8.13455749320491e-06,6.21319751576901e-06
"8184000",4.30663112997617e-06,5.573819123601e-06,5.72911658593527e-06
"8185000",5.33703208238953e-06,7.71773115083777e-06,3.29732939408068e-06
"8186000",3.45769230966251e-06,5.73975878704593e-06,3.75492362177039e-06
"8187000",4.26959072161643e-06,6.46122401986321e-06,6.69808073434194e-06
"8188000",6.09754467253183e-06,6.67583948905192e-06,4.35445007251511e-06
"8189000",4.04889022718108e-06,4.79607811678256e-06,4.97321810540013e-06
"8190000",6.27403418093705e-06,4.59781132337386e-06,4.85167044564089e-06
"8191000",3.22199148492662e-06,8.39753425039544e-06,3.05025389406268e-06
"8192000",8.30389401764973e-06,7.40895208246107e-06,5.01711464213871e-06
"8193000",6.6703459825221e-06,5.42203858700092e-06,4.63408701080092e-06
"8194000",4.5850530294028e-06,7.13385233799934e-06,7.80256105590873e-06
"8195000",6.54818964506024e-06,7.62728490605762e-06,4.16273115691368e-06
"8196000",5.85909455969346e-06,7.59772603293393e-06,8.39037329690199e-06
"8197000",7.43519424416134e-06,9.31674562035998e-06,5.80413670879408e-06
"8198000",1.91106419960635e-06,7.15581933495734e-06,6.77668146328038e-06
"8199000",5.87632021228227e-06,2.15773066662261e-06,5.99110033842977e-06
"8200000",4.26659625359286e-06,6.22549434758764e-06,2.34563565666537e-06
"8201000",6.17408849778446e-06,6.67112041891597e-06,4.29278418342154e-06
"8202000",7.07646746249386e-06,4.7113926843372e-06,3.0771276272947e-06
"8203000",4.3969478898003e-06,6.27690198906366e-06,6.37505407008713e-06
"8204000",3.20185525123329e-06,1.66867634803227e-06,6.42098780434224e-06
"8205000",5.41034074998321e-06,8.32091273723371e-06,7.49404084465507e-06
"8206000",4.36582963840467e-06,5.37814797845328e-06,1.57878504112297e-06
"8207000",2.65543019819074e-06,3.90255815585626e-06,6.92870497123747e-06
"8208000",6.49558828206323e-06,5.95736589567313e-06,5.60051539477338e-06
"8209000",6.75402642039456e-06,4.14765512315931e-06,5.39065061846955e-06
"8210000",6.68968234410013e-06,7.05767704407301e-06,3.412019549597e-06
"8211000",4.84627522177286e-06,3.9697973181369e-06,4.61165577843911e-06
"8212000",4.91583167893678e-06,4.10771553138752e-06,7.55523182159627e-06
"8213000",7.93672167813221e-06,4.61493393116372e-06,1.28703577912725e-06
"8214000",5.02885188734987e-06,9.51860772130176e-06,1.04814797475407e-05
"8215000",4.89577786108595e-06,3.50843510434567e-06,1.02460053004337e-05
"8216000",3.98099717690078e-06,6.29077231476719e-06,6.11165044406127e-06
"8217000",4.76855149895523e-06,4.32866737788113e-06,7.26731235501262e-06
"8218000",4.5386978959428e-06,5.43119962806772e-06,7.31967768109066e-06
"8219000",8.79599470933391e-07,6.56466099479026e-06,3.03929531452004e-06
"8220000",3.20593275606273e-06,5.89041204964074e-06,7.24475877845348e-06
"8221000",7.85593379303361e-06,7.55464532282922e-06,5.30521100040048e-06
"8222000",7.46756989188527e-06,3.89007860224799e-06,7.71799221346865e-06
"8223000",5.76198757903818e-06,4.65241112444403e-06,3.34488397178466e-06
"8224000",5.55873786433629e-06,5.7481737693539e-06,5.38386216308121e-06
"8225000",7.56431051328761e-06,3.62256254040039e-06,4.51384654290749e-06
"8226000",5.45076952551104e-06,7.76865185746887e-06,6.71650281869501e-06
"8227000",9.11246300244806e-07,6.94569392572889e-06,5.50309890836459e-06
"8228000",4.32758720106308e-06,5.52580982484365e-06,4.57464656113249e-06
"8229000",5.11857762924913e-06,6.16300729506753e-06,6.27967498560917e-06
"8230000",1.83494087376377e-06,5.03978293086663e-06,5.55077166871739e-06
"8231000",7.20636680751541e-06,4.53359898448449e-06,6.54020033856938e-06
"8232000",6.46927466935195e-06,3.96357021427678e-06,2.65438599175595e-06
"8233000",7.48557846461831e-06,4.30373560608571e-06,9.00483538377264e-06
"8234000",6.80458967083322e-06,5.11150396327164e-06,5.29133841782754e-06
"8235000",3.88288004027822e-06,6.89902947958629e-07,4.3963869776576e-06
"8236000",5.30542840674528e-06,4.81654081186746e-06,2.08955892949176e-06
"8237000",4.78629450607869e-06,6.02952863117346e-06,4.42492976379878e-06
"8238000",2.98242248720535e-06,4.39787589131483e-06,2.13901835761968e-06
"8239000",5.25907927053673e-06,6.01995598904921e-06,1.95227571656743e-06
"8240000",5.08363553556113e-06,3.93199928185072e-06,5.38402500477588e-06
"8241000",4.43764076044432e-06,4.10308811979612e-06,2.96325100430336e-06
"8242000",8.18569685047834e-06,6.13053148250608e-06,6.38334672084712e-06
"8243000",8.09586260071745e-06,4.01592377594753e-06,3.37106883139117e-06
"8244000",3.39598389261731e-06,4.22772943376688e-06,6.93392600980693e-06
"8245000",3.99036468613408e-06,2.3243615413134e-06,5.04883740538518e-06
"8246000",6.564175652825e-06,5.12719942086625e-06,5.70204343521341e-06
"8247000",3.96165792996276e-06,6.06763039965512e-06,6.66447487379265e-06
"8248000",8.41331588655099e-06,5.47419390390487e-06,6.65285866190503e-06
"8249000",7.51894211957483e-06,5.45503962882909e-06,6.89580222605354e-06
"8250000",4.84642280452796e-06,1.31152476909755e-06,3.63585211778515e-06
"8251000",5.38507788589806e-06,5.27028751426487e-06,8.63011966605488e-06
"8252000",6.07433796165583e-07,5.28040993781322e-06,4.07472471045673e-06
"8253000",7.97258258508438e-06,6.65361868345148e-06,3.88407713068554e-06
"8254000",6.09723888514866e-06,2.92528558192998e-06,4.52427329768231e-06
"8255000",5.0795433776083e-06,4.84363237140561e-06,6.66114994821051e-06
"8256000",7.66583999747048e-06,6.21087019850559e-06,8.6138850823238e-06
"8257000",2.93742227709626e-06,3.97864369143946e-06,5.71833376193831e-06
"8258000",3.43172908893754e-06,5.66470427703651e-06,6.62073279644133e-06
"8259000",4.83797535162338e-06,5.06604887865605e-06,5.52061238558921e-06
"8260000",6.46515966717863e-06,4.57053942988586e-06,3.72968628817636e-06
"8261000",5.09854385825265e-06,2.92054049623514e-06,4.40770720489707e-06
"8262000",6.2822070176949e-06,4.91736487056616e-06,5.19949223424394e-06
"8263000",7.85826170551906e-06,4.23727620456923e-06,5.98081129237122e-06
"8264000",6.68795047119108e-06,7.79548229852417e-06,7.18802721507222e-06
"8265000",2.69270344307785e-06,4.94892514344107e-06,1.32577600307629e-06
"8266000",6.2442951470702e-06,4.32663502703099e-06,5.24286555620859e-06
"8267000",3.48366824330187e-06,6.91950082464205e-06,5.81310525902006e-06
"8268000",5.66676255520281e-06,2.83066840227336e-06,6.17342323560733e-06
"8269000",5.39468658098146e-06,7.56168005021897e-06,5.85819141449156e-06
"8270000",6.34893271489964e-06,6.09086472549835e-06,4.62260401668399e-06
"8271000",1.13242915713417e-05,8.44977091881768e-06,2.89548859756121e-06
"8272000",4.01877082858376e-06,6.25289211931741e-06,3.70964324290765e-06
"8273000",8.6851035364025e-06,7.16472762869015e-06,4.85150597332515e-06
"8274000",1.89043107716096e-06,5.80729696476518e-06,4.19252682678816e-06
"8275000",8.2704664564094e-06,9.12462978994358e-06,4.58005728993834e-06
"8276000",6.30593126119265e-06,2.52346713876627e-06,7.05807177119874e-06
"8277000",7.07540693732214e-06,6.94239855810834e-06,6.30008692663389e-06
"8278000",4.89492580682079e-06,2.76829895468835e-06,7.34176599976633e-06
"8279000",3.57533610798057e-06,9.39902266416984e-06,2.4349323991169e-06
"8280000",5.29390653409714e-06,2.8229041109452e-06,6.43667689451345e-06
"8281000",5.76813904164297e-06,9.34588108328482e-06,3.13010424313011e-06
"8282000",4.45655569119145e-06,2.86002339715438e-06,3.9945173480312e-06
"8283000",6.57881084048855e-06,1.4725627472019e-06,5.92976014572007e-06
"8284000",3.36867009086866e-06,6.36690353846259e-06,5.27287714010882e-06
"8285000",5.62229450093977e-06,5.26051740926409e-06,5.92808256372003e-06
"8286000",7.42752291375264e-06,3.89114831005643e-06,2.8357223513186e-06
"8287000",5.35488204633409e-06,2.50596470916419e-06,3.72293506399023e-06
"8288000",6.57679496177253e-06,2.94230692255294e-06,7.93721972947244e-06
"8289000",2.7632017600771e-06,5.9982884667939e-06,4.45924654464728e-06
"8290000",5.51665326232692e-06,3.12485965654712e-06,5.32477245741575e-06
"8291000",3.57674140857854e-06,5.45295089384618e-06,5.03229880586137e-06
"8292000",6.71589662850931e-06,5.64297440913077e-06,1.04344361692093e-06
"8293000",6.5033856720932e-06,5.62654716457904e-06,4.66738935162908e-06
"8294000",4.36753867145988e-06,5.15874797743673e-06,6.62730461995463e-06
"8295000",7.25110288551935e-06,5.15093273916862e-06,7.29540631294533e-06
"8296000",7.37803395904889e-06,4.11334930257822e-06,5.9600063717053e-06
"8297000",2.22149018335952e-06,6.59027522617149e-06,4.1207343146758e-06
"8298000",2.70292643836809e-06,3.36200261823533e-06,3.45647629950381e-06
"8299000",5.34362210470377e-06,8.7724282920851e-06,6.26753229522887e-06
"8300000",2.40131020512587e-06,5.43490268030059e-06,8.8382586187334e-06
"8301000",4.24550840325932e-06,6.78112986675548e-06,8.54288208361199e-06
"8302000",4.45020041457856e-06,6.66097354216403e-06,5.35918739438167e-06
"8303000",2.97434290646226e-06,4.21640621407557e-06,1.31305614705285e-06
"8304000",6.92887953559416e-06,3.24621560686836e-06,5.56767578853817e-06
"8305000",5.4354817002611e-06,6.2515807116139e-06,5.13718814534588e-06
"8306000",3.29471733733175e-06,6.56986890799073e-06,6.66761711036855e-06
"8307000",6.84727293918623e-06,8.46338895026054e-06,6.04817059652265e-06
"8308000",5.37868536557333e-06,6.15204935111431e-06,5.16145763211527e-06
"8309000",3.07980384230493e-06,5.7317801830627e-06,7.62020369402972e-06
"8310000",2.61763962348988e-06,6.68653126684104e-06,5.53136527387666e-06
"8311000",9.29624935677547e-06,3.72057676793096e-06,5.40651211784221e-06
"8312000",5.26825660620143e-06,3.98258362516226e-06,5.48190422472283e-06
"8313000",7.94190178383048e-06,3.53195612516119e-06,5.31584650635677e-06
"8314000",4.18524563931076e-06,4.19348947241794e-06,5.74438478260674e-06
"8315000",6.89881827319178e-06,4.37424536905107e-06,4.75710392235883e-06
"8316000",2.8689519067118e-06,7.65020556850066e-06,4.62433774916201e-06
"8317000",7.46298730472689e-06,5.88161523480176e-06,4.87738318910266e-06
"8318000",2.25066627649616e-06,7.36505699973048e-06,4.69330781504863e-06
"8319000",5.67837415117354e-06,3.64809824295792e-06,6.40431280256049e-06
"8320000",4.88051040676442e-06,5.78803480493629e-06,8.59018592414474e-06
"8321000",5.7321524203945e-06,5.9368252302708e-06,5.81826975504698e-06
"8322000",3.1504954208413e-06,2.5060603935951e-06,8.62168821226195e-06
"8323000",4.43803271723011e-06,6.22254878180139e-06,5.09289101088767e-06
"8324000",4.22191106081339e-06,7.00190138425459e-06,5.44434914611882e-06
"8325000",7.01994410645544e-06,6.45835449260785e-06,5.96148288736597e-06
"8326000",7.37411647890912e-06,4.0716181944739e-06,8.69547530985741e-06
"8327000",4.81162988968013e-06,4.89770334332222e-06,8.79048544362635e-06
"8328000",5.69642883354278e-06,3.32539702431141e-06,3.60179403702519e-06
"8329000",5.22661436599739e-06,6.24920518590394e-06,5.9326599160069e-06
"8330000",1.71624530408179e-06,8.51731312558013e-06,4.64136278491764e-06
"8331000",4.5353012274536e-06,7.17160235272876e-06,8.98033800404692e-06
"8332000",5.26194449468057e-06,4.71675189663969e-06,7.31665740216171e-06
"8333000",4.5475539567463e-06,6.20335242613232e-06,4.81387668853935e-06
"8334000",6.83386434887405e-06,4.87451639004956e-06,4.85685566896661e-06
"8335000",5.93239664561528e-06,8.98966740936277e-06,1.82371582367783e-06
"8336000",5.8304080440261e-06,5.63009091272282e-06,4.34713923491996e-06
"8337000",6.9387280732147e-06,5.81719129797397e-06,7.57365366998414e-06
"8338000",6.61623117258125e-06,7.07624864390602e-06,3.30128151941523e-06
"8339000",3.05912635218936e-06,1.56651273630991e-06,6.79737178128771e-06
"8340000",7.42913634542607e-06,5.80597920160357e-06,4.36340062169237e-06
"8341000",1.98517786265779e-06,7.38198802588058e-06,4.33940068381916e-06
"8342000",4.53110568122547e-06,4.45989899876214e-06,4.16459493032147e-06
"8343000",3.36418540883187e-06,2.89747783946023e-06,5.19376601495579e-06
"8344000",8.30891347608702e-06,4.85786961120158e-06,3.31883198802667e-06
"8345000",7.49493302242851e-06,4.93042016500513e-06,3.31389717063929e-06
"8346000",6.94292216463346e-06,7.1394597216626e-06,7.0298733419112e-06
"8347000",8.47750536139678e-06,5.97744394678835e-06,2.42390126592006e-06
"8348000",3.82864661800282e-06,5.42433614642133e-06,5.18284474349882e-06
"8349000",5.41175054738354e-06,3.32193123035242e-06,1.05321480774235e-05
"8350000",7.65181801317382e-06,8.70575475670947e-06,4.02668640841347e-06
"8351000",3.00900923836029e-06,4.33639899138438e-06,1.00027907562993e-06
"8352000",7.87664482614157e-06,4.59395612682674e-06,3.73806810198066e-06
"8353000",4.49636506978358e-06,4.97122493838987e-06,6.08780375967109e-06
"8354000",5.70466811386499e-06,4.34296803001058e-06,4.09122962550614e-06
"8355000",3.66856936409566e-06,8.27583002147325e-07,5.73063993978071e-06
"8356000",5.22873525259254e-06,6.31248033849673e-06,7.06743725066115e-06
"8357000",6.97797352856226e-06,3.41657923248303e-06,7.16369216707955e-06
"8358000",3.77679784495155e-06,5.18404392989457e-06,9.91448381693213e-06
"8359000",5.05223172539554e-06,4.60246765860121e-06,5.9656349189744e-06
"8360000",5.43620287881638e-06,7.68486416599493e-06,5.53243283200398e-06
"8361000",4.92232987767564e-06,5.72159846979773e-06,4.86680288085269e-06
"8362000",5.82350230855153e-06,3.2709813695081e-06,4.68375751709084e-06
"8363000",2.44492254318498e-06,4.18744960737009e-06,6.36399018488324e-06
"8364000",7.11686276171394e-06,6.37713621440662e-06,3.46530279636894e-06
"8365000",4.42608822418687e-06,7.16988323695e-06,5.32059569525863e-06
"8366000",2.14315950933704e-06,5.27996778304331e-06,5.34717322961274e-06
"8367000",5.35675664230851e-06,2.6567675533712e-06,8.09450595753081e-06
"8368000",4.93770420850064e-06,3.52734574642446e-06,4.04391783043683e-06
"8369000",1.88156964528981e-06,3.27100585325238e-06,3.47946737739453e-06
"8370000",7.96192768238293e-06,5.79097396744049e-06,6.82191010320647e-06
"8371000",7.17123610257279e-06,4.66043183219797e-06,5.41704932199062e-06
"8372000",5.4749426692586e-06,4.64992174684437e-06,4.30015739912154e-06
"8373000",4.00845791089166e-06,5.43965809048323e-06,6.4465261513437e-06
"8374000",3.85054460341367e-06,4.13925253214284e-06,3.96201665095364e-06
"8375000",3.74510938397568e-06,5.48781185406918e-06,6.32234682328638e-06
"8376000",4.67327976441145e-06,8.08663426509883e-06,1.43409611827575e-06
"8377000",3.69847032886007e-06,5.9071168386236e-06,5.9512634661084e-06
