"","Chain.1","Chain.2","Chain.3"
"6223000",100417.361948878,78046.4183782649,80141.4627979223
"6224000",84093.0043235803,187014.669894914,78268.6297383838
"6225000",89552.2612896056,90365.7940913878,85693.3903584688
"6226000",105340.879515759,107878.606360582,368697.345609429
"6227000",91635.073299003,81689.4673515815,150584.03296225
"6228000",126093.588939859,81434.9131101687,90909.5860187455
"6229000",68709.5133777982,96498.0289965507,76428.5989667659
"6230000",109272.666035345,100293.726504698,190394.161062088
"6231000",104519.211001202,106389.39891299,80161.7765603939
"6232000",108325.26192983,99462.3045726135,140635.274127899
"6233000",141726.740170363,104034.685768121,119803.944298892
"6234000",196624.412602699,110562.709749915,115284.868377273
"6235000",98726.9639897343,79960.8009858521,166715.437135501
"6236000",145237.822513784,75338.0304336317,87378.4124248454
"6237000",81176.1451291337,78417.2718989847,116014.769129111
"6238000",94889.8381862952,117950.148032064,159893.94376616
"6239000",98105.6383683296,111264.43154724,104356.93958045
"6240000",79938.7245350641,191934.770037027,90159.1611817444
"6241000",70139.2488801248,59166.0208031839,280848.967186353
"6242000",198889.806968504,104840.330103669,158640.506066637
"6243000",100696.633194602,236876.282303669,84472.5799158656
"6244000",82441.8914309269,122070.398666284,111872.837430493
"6245000",147724.719532837,112149.829622558,112078.116323817
"6246000",129927.387255486,155749.841547735,73198.9106827392
"6247000",89017.9150501255,249591.584241143,94561.0106846713
"6248000",76482.1375031583,90315.9317434465,80712.0454946416
"6249000",100853.422156853,130864.826397868,260729.384592358
"6250000",82725.4286618787,99131.859788694,115486.453654477
"6251000",1223570.30834515,71990.3369947456,71934.6704775221
"6252000",90431.7380791337,92398.6359847313,69169.643803032
"6253000",240302.388309583,85579.2752646146,88584.6124969998
"6254000",226055.52935006,181218.194711133,96296.3263324989
"6255000",145222.497840763,62270.1241713487,83218.7636501389
"6256000",79665.5712857815,78012.2603234373,89403.5685539373
"6257000",127875.732371313,120119.448617814,209017.795427618
"6258000",87490.4023553077,82127.870502271,82021.7459127198
"6259000",136353.545735762,120600.359086374,84771.2323565276
"6260000",94787.1381588883,93879.1245266212,123774.02288911
"6261000",95850.8374759208,95898.7705250119,85934.0543494949
"6262000",76243.4143826883,299300.223227029,84751.1629110753
"6263000",165662.66498109,103076.739287151,108757.320978103
"6264000",83671.0426115556,89239.0672775672,104482.076685359
"6265000",110143.502410456,105751.430762645,96389.1248818735
"6266000",100652.178266738,89908.8711648555,73452.3962373946
"6267000",90397.1939167675,85083.4248627455,116852.361855139
"6268000",83611.8847204928,85943.5795747465,89812.1302274522
"6269000",123769.029543944,101833.198046581,101443.651129803
"6270000",254460.211285051,87085.3161788969,123812.91889928
"6271000",69898.9304152254,117124.560932804,121384.041083745
"6272000",80132.1208673479,96167.488299808,93234.0333337025
"6273000",104110.568026308,74385.5232828046,117280.426551049
"6274000",102728.874707221,88183.0437758121,89236.4673148041
"6275000",158437.152967926,81691.3630574984,148885.257921716
"6276000",116752.449136613,79210.3839016648,128229.778901121
"6277000",73707.9353398689,76238.9466108183,77279.4753087673
"6278000",86701.0633669798,99911.7713668348,139010.540721015
"6279000",89864.3468319421,95329.5218637895,87902.2579597983
"6280000",138567.258104282,89536.2491167218,143247.575967071
"6281000",153079.188264501,96711.9291084092,86444.3758440159
"6282000",78246.7186305997,80267.496520774,165475.219847063
"6283000",89401.7389728738,130228.030009683,81528.4134475763
"6284000",63447.5911853718,59503.3592944936,142086.745437006
"6285000",89925.8333499469,78237.8229699443,95908.4170396143
"6286000",80852.5585604227,125581.425082176,90291.2499695789
"6287000",87372.4631227921,89894.5716799373,100940.595759862
"6288000",92838.9008715244,147374.433860833,189776.900567098
"6289000",135103.413786813,123264.126865331,115167.006894704
"6290000",103274.218319474,143830.186519725,123537.328704342
"6291000",81839.974331492,82410.4102626886,100063.806774884
"6292000",81144.3590709716,93726.3510483316,136783.230556191
"6293000",84521.1624220386,106049.92101795,96027.4240387264
"6294000",84442.8127933139,90864.0035809145,91738.6152115451
"6295000",88948.2358570615,103942.186243482,100695.586263543
"6296000",150051.906665327,70180.1902569171,107318.601690165
"6297000",99778.3880419753,109180.902155525,108952.499099348
"6298000",96751.0096998902,88617.4247168968,82954.0201369232
"6299000",133147.626073681,103943.027914592,88067.9793399984
"6300000",5176401.46788211,70002.2336849766,138559.671250014
"6301000",80108.5467216038,73457.3094818475,117149.850776572
"6302000",77104.4694114662,136097.4016725,72257.7569877927
"6303000",90367.4875764004,82375.4962706032,112726.998650797
"6304000",212782.661617402,116201.075443808,72987.9532794825
"6305000",88346.0131551682,102325.595815812,67194.2202054649
"6306000",79149.7743585104,107191.791289771,93194.1550257468
"6307000",80919.2617993365,76673.591964695,93204.5776745395
"6308000",1148458.41267587,104607.910290921,139533.894525842
"6309000",185417.110687395,121988.88476302,96166.5113690588
"6310000",146460.542876111,187386.526850547,128119.805875667
"6311000",104065.764006762,95288.5760662324,132780.142933264
"6312000",114366.523735335,74144.9140312751,69530.631359913
"6313000",81517.8516662927,89598.9480663945,100070.323177311
"6314000",103684.440902141,84545.4306837341,97801.8075184459
"6315000",124097.024601931,105451.355038748,98640.9281426265
"6316000",110389.588426624,74563.1746337954,105439.823638655
"6317000",134839.009602579,82626.0052464781,74348.8460433079
"6318000",88486.0194782721,103526.019383912,123720.388775598
"6319000",101469.534179848,137783.383828336,117777.328731596
"6320000",105734.214133795,88633.4629017418,89061.0247123944
"6321000",549156.226516161,104330.641491029,78324.1600684124
"6322000",76625.2401225953,125590.483453125,139385.893334551
"6323000",107018.802991515,108686.545919694,151069.462552935
"6324000",69805.8921838037,89146.3816946233,120787.525458028
"6325000",130819.53141021,92452.439083599,73094.8072680476
"6326000",110663.553760025,110359.127550833,99567.7884033249
"6327000",148572.63668266,75569.6961236722,173556.180741419
"6328000",87484.8552565952,114668.70712023,108466.343040314
"6329000",97918.3588963101,97003.2994591509,85067.4823420219
"6330000",178361.702216689,165147.672941086,183462.462858929
"6331000",67692.32625839,99641.1175227322,110189.037427235
"6332000",114910.307683101,114254.640750214,88425.3264095189
"6333000",119895.408120123,95793.1332722132,80907.6567680091
"6334000",81778.3149114919,61913.0549399222,83636.3319335148
"6335000",71144.5163506361,79884.3230874685,85736.356946262
"6336000",99120.7430907373,122020.191787791,135283.519700914
"6337000",150733.982771645,80968.7417840308,88977.016739133
"6338000",172243.254902149,93632.5262444989,74513.4203481299
"6339000",104298.157966189,83763.0987089627,63142.5631216949
"6340000",182783.764828623,84527.395741444,100855.604201874
"6341000",149509.229830663,108948.376874268,122531.457261178
"6342000",74741.695063904,118139.531657924,95147.8391881888
"6343000",77065.2331587337,108362.879663903,179073.65879699
"6344000",93937.5363249941,71087.9211542966,97955.6268810029
"6345000",105610.509033687,102977.411265548,124379.511334654
"6346000",72834.5637940416,81185.5845560228,158869.840395615
"6347000",88170.7175083843,84337.3791437261,99539.888842291
"6348000",107255.30900044,88493.3275948212,203109.317479047
"6349000",100483.516265383,85716.8143644673,89662.2761269179
"6350000",114070.688233772,82995.0935090351,130646.730807138
"6351000",113477.664802252,82084.8190073509,237401.931990254
"6352000",105300.284342836,77179.7727481068,104356.620122207
"6353000",117364.701450519,82187.6529486372,90802.3325079225
"6354000",87252.1632989383,135208.468388814,83137.2213834734
"6355000",85103.807906146,68601.3168993257,179448.800005927
"6356000",85579.0737518907,67921.7059608942,126420.105383065
"6357000",123808.5295828,123934.698734756,122642.222913877
"6358000",137336.957027248,123492.201901666,132957.299566104
"6359000",60347.1045182494,101293.892350079,67846.2057654963
"6360000",75015.7038859149,77258.0049693162,114138.345617143
"6361000",97918.1318216375,455215.114349335,148051.75373641
"6362000",129256.724979587,125569.965387886,79793.725932042
"6363000",134294.911207511,116938.314980418,498687.349135413
"6364000",123666.697955292,121211.830605765,102213.150269734
"6365000",84707.1519504735,88387.044382629,79473.3447663106
"6366000",88684.0543264308,117535.141757837,91719.7383075111
"6367000",149317.187502701,68143.051002999,209952.355354334
"6368000",91193.6879807473,117129.014062973,207640.693440263
"6369000",77660.8054592872,76725.0073216262,59468.4630551807
"6370000",82633.4294778391,265336.293055103,161157.138985332
"6371000",94914.9970365679,74342.5170760891,86518.7149626205
"6372000",135663.282347399,371142.137682784,60537.3954802374
"6373000",94755.1643021212,83188.0593841117,96253.3428878203
"6374000",73579.6637601956,100837.811555205,64273.1914782864
"6375000",128905.617619233,100771.897529184,152432.56108221
"6376000",115022.125419706,80783.3172727306,104562.330741849
"6377000",101936.017601315,88883.4892353571,124582.782826941
"6378000",109317.689125486,70664.8140294346,126520.975711328
"6379000",238991.417182637,76281.0627001462,89127.3114401388
"6380000",129614.549254107,106141.613518931,158575.298095133
"6381000",134213.079695138,118522.081722437,132661.958314683
"6382000",89124.8935325897,219319.533374735,111978.454343956
"6383000",100644.074246673,106323.041108885,107421.106543392
"6384000",113032.597260952,93148.1721071007,82328.7729413007
"6385000",88272.3167766268,75861.9593100546,86080.5534190928
"6386000",95953.8951894466,516961.668932384,153406.347338309
"6387000",74963.8687583231,75212.9256121204,104648.759997294
"6388000",84291.7860204938,159953.092793805,91050.7322165365
"6389000",103822.733692951,88775.6691062845,87452.7837630093
"6390000",66895.4554934092,100164.218636595,106005.724211549
"6391000",89152.8092525157,95568.0062237643,115865.592970932
"6392000",104003.611500338,83460.3235253046,104373.985880584
"6393000",134531.073199601,87632.4795641812,112717.199641368
"6394000",97919.4816186265,157565.373842937,71217.7437919337
"6395000",443493.492166514,89424.833479602,123973.784417711
"6396000",93392.2315500864,189138.67023508,92659.5708733218
"6397000",94064.824759548,114199.690083368,83630.4349372523
"6398000",127061.948963945,153846.071821385,76726.8178214522
"6399000",74261.9228523628,89653.4048265782,120358.55113033
"6400000",82916.5650463429,76284.3986859139,86660.5779997085
"6401000",191328.837679548,148425.089894133,100073.782640254
"6402000",108952.977761764,101740.14560063,111476.808945643
"6403000",101639.597849414,103319.159892683,85951.3660378085
"6404000",91740.7051210124,117363.943737955,84728.4150306823
"6405000",133722.073523724,88220.880146699,91733.1097402917
"6406000",115596.361266058,76819.254031252,102775.17040671
"6407000",88624.440875605,64607.6660217609,90981.6866103171
"6408000",118765.606984696,92871.4205404348,76207.9165087328
"6409000",99300.8618799567,91182.5730209556,79036.0739129274
"6410000",88311.285887566,122638.756878745,89955.6810788045
"6411000",167366.518680982,82931.0014965233,100259.136126755
"6412000",83957.8925158532,77658.3429279381,79474.1997885083
"6413000",112235.251465837,94471.1882655134,103242.832964266
"6414000",187292.292771588,96930.7836500654,84574.637632486
"6415000",94404.6244657101,115013.419271496,89745.223748304
"6416000",115533.061397218,105112.156693032,110803.788480644
"6417000",112647.380029422,114969.009772447,139225.961017407
"6418000",74628.092062809,101154.340532348,78173.8598762067
"6419000",542491.287089031,102855.708045832,143953.422379701
"6420000",137508.235570727,88203.2324768361,65875.1234697178
"6421000",71321.3092721859,116617.213717318,89117.1156890028
"6422000",132301.873954223,199303.24937794,218470.117577031
"6423000",167733.704703375,111252.187986116,125239.827788142
"6424000",66426.4642696793,82075.6356235516,97605.7617574526
"6425000",94056.9299841419,120372.347970837,201902.826996947
"6426000",118099.709894505,69973.6840363563,136417.344872008
"6427000",79417.5408647482,98664.5076471459,93394.3747964996
"6428000",166677.558565334,84239.4461050266,80676.7673398362
"6429000",103983.773153155,108793.880079214,110686.482573295
"6430000",78072.0225043794,105291.025365786,101925.559740738
"6431000",92636.0662774808,93742.8996248542,93813.1752555444
"6432000",86294.6423717783,118736.30085903,103044.720707865
"6433000",81402.293971211,109405.310552988,78310.6722003523
"6434000",106702.2364254,61477.5558877231,141800.047154766
"6435000",88537.7410973253,94552.1951819217,92204.528411932
"6436000",80139.8608356841,81344.1997979079,95629.0820378408
"6437000",88165.932848398,158633.648485503,63717.7791998794
"6438000",70768.3952061686,82259.8374104612,87829.2823213374
"6439000",106596.811958741,99369.4508563153,92001.7402883173
"6440000",77237.1272383974,81528.9407255108,82935.4197504634
"6441000",87350.1583387728,138078.793898348,101808.153498122
"6442000",102491.579998386,91187.8641384052,75707.1969416392
"6443000",93654.5767299251,316545.381732754,181190.400616315
"6444000",67401.9839389258,111730.046955311,70232.4246429846
"6445000",72199.5714995698,101686.158641081,76898.9598832839
"6446000",131214.927746296,78357.6045939726,118009.627299187
"6447000",157152.64392498,116902.190033216,126747.57495729
"6448000",81782.1783415729,118696.895128727,166209.552113191
"6449000",99465.177005451,85938.5841908371,71195.840926992
"6450000",101769.356098645,149517.565127335,133364.851621758
"6451000",103157.980269105,79508.1358936639,73483.9986669529
"6452000",98787.8357553787,97160.097089891,96541.2576463213
"6453000",112828.996043279,112505.388133023,97584.0285757772
"6454000",94639.8672629809,109493.624339257,131211.577841775
"6455000",137252.746707169,114895.119968293,104645.004288891
"6456000",76031.4015107396,124640.370948888,74364.9329596254
"6457000",101771.408463715,88668.9279252553,110067.321539872
"6458000",89306.5520427371,83561.6361367654,83904.0060434943
"6459000",125254.30587191,74657.4066873798,72873.5418049372
"6460000",84008.6769513615,125700.598946749,99708.2661428176
"6461000",91695.4101620281,76089.5917506956,81841.9812191263
"6462000",101236.732889546,120538.70873061,91012.7429685494
"6463000",110166.561762698,99483.9157807076,71200.9907897767
"6464000",77895.6928224847,94546.8543112878,82802.0918928085
"6465000",134531.927360853,105133.090597422,112471.994347234
"6466000",101621.062154109,171788.752445579,85243.3022601978
"6467000",79321.9693646821,83173.828444633,93352.4180198027
"6468000",78941.1880835057,153766.333480444,109033.083201867
"6469000",94906.7405011486,123330.139903339,131494.176720901
"6470000",156413.141118159,145018.074177263,61815.0391172036
"6471000",73606.1041201161,107519.876781643,117521.557745751
"6472000",80008.4996654136,105957.61319977,103687.577419491
"6473000",189570.173088139,92148.7034157956,106255.358214573
"6474000",96211.294215219,104016.079180528,88814.8114531982
"6475000",74922.3629962308,99005.3293348418,136453.888939561
"6476000",85995.1100000265,126722.531499979,120358.696140363
"6477000",108078.827187723,103557.193754923,88482.6019222493
"6478000",84042.6045749963,97982.9864742614,83790.2103610803
"6479000",82277.6343811049,87764.2192088866,76288.4253671736
"6480000",107267.670005277,157065.234872705,90872.3245620611
"6481000",136082.516848267,96230.6390966719,87909.6513959263
"6482000",114452.483555938,121743.152488943,93801.5437208794
"6483000",81048.072945036,113882.993809185,148512.830201508
"6484000",71061.3349596531,103396.246785115,95892.719720913
"6485000",77517.2180643951,418655.490505563,87171.8903935204
"6486000",100410.189857607,146856.637795164,171596.148173657
"6487000",82634.2282202178,85092.4542929225,140176.155842597
"6488000",128146.045940911,58107.3227922357,169750.997930881
"6489000",190972.811104484,90494.7023394861,112471.726035451
"6490000",84337.7400292306,128537.958121273,126757.1153791
"6491000",77113.4385559886,126862.714899321,94547.5584570891
"6492000",68423.2119307128,145696.652506982,102729.051633368
"6493000",85147.4682995152,89202.7964818602,95475.1724672319
"6494000",109390.074184978,88626.5721202951,90142.5410701509
"6495000",89569.2808201765,142910.397678954,78513.8871417386
"6496000",224728.040392891,336289.510627391,122974.805319148
"6497000",111580.442402612,283674.560022887,132631.976768714
"6498000",191714.676961638,130988.206756705,162741.234821169
"6499000",79372.1775371574,83428.5463799297,178263.987774765
"6500000",140710.867095547,89597.238462989,121692.935946841
"6501000",109865.038967291,81594.554681322,129822.617958465
"6502000",114324.778543647,106371.715419321,173886.567908569
"6503000",90492.9363042303,105799.329137451,82497.1765076461
"6504000",76980.1396228215,80687.1328042846,174666.142235147
"6505000",104654.231692777,114226.064490639,89785.2695698032
"6506000",217844.020849999,79024.7054383446,79752.3721169207
"6507000",182900.014221038,121969.065000209,136776.62576968
"6508000",151371.930446545,94615.1598987053,110564.391464307
"6509000",97967.7415192575,137922.328812841,90886.2290648785
"6510000",87029.8713181307,76430.8480835193,87211.1258735717
"6511000",121048.622640501,180203.894206992,146551.582050903
"6512000",103761.846487665,95604.0980002865,119003.005668251
"6513000",168267.804073909,187994.083092699,100495.78983492
"6514000",101242.106172653,94943.7588638695,113837.39856244
"6515000",134602.415327149,90531.6290400241,93606.3666480844
"6516000",71966.0138056232,91689.1634263708,121019.830850547
"6517000",116474.82503333,92004.7711510613,159331.088981242
"6518000",71455.7619052534,148957.763126385,68309.9347749018
