"beta","lnalpha","lnalpha.c"
0.0000039232687275618,0.794887352478985,1.09944178380245
0.00000619191795776495,1.28724240050988,1.49630528322447
0.00000782545987068509,1.17334380871601,1.35500383942776
0.00000544271456655806,1.2763346556802,1.51200816280382
0.00000743868947226809,1.25531445196673,1.42123080852358
0.00000659885782704623,1.4754050679431,2.18530648382042
0.00000605873987623289,1.02401451716338,1.21496250334888
0.0000053604692282744,1.20220636286357,1.39069869211147
0.00000025904336209843,1.13915450117547,3.61541759598168
0.00000732238252143304,1.32877686776161,1.50644921315431
0.00000300741560538261,0.463795009115013,0.660223308537362
0.00000385902094288731,0.845657783594032,1.02749888094001
0.00000693719071879128,1.40484646761699,1.93135888788477
0.00000269097200649337,0.540341241210898,0.695768706007657
0.0000047975980116267,0.76200524469754,1.07904184057949
0.00000459276541034832,0.940685646947307,1.12492794161165
0.00000439502708721786,1.09402673062117,1.33408094607404
0.00000377056381366294,0.739806437389918,1.09651904496078
0.00000372198004414337,0.787239443590655,1.09995496737999
0.00000732050471609185,1.08936655605142,1.40887866790403
0.00000667349595135994,1.27745460244048,1.57323627215414
0.00000752075606359949,1.29548692245443,1.63311750890319
0.00000503854646526327,1.14385277360038,1.31505661355487
0.0000026454930477978,0.30500938667579,0.564750972944913
0.00000432556023525227,0.73427469871561,1.08091631548231
0.00000562591853848655,1.16651728353266,1.35240426892976
0.00000464371844174265,1.1018001436236,1.27949243134097
0.00000405278091626519,1.10687789047444,1.25682846563369
0.000000856970779123891,0.524797599489631,0.687980719767798
0.00000773481375088721,1.24563563483549,1.5300734414845
0.00000414207701359952,1.16871779099094,1.46047707972663
0.00000297769306208008,0.890956924091484,1.02187842278434
0.00000494031991792044,0.931412856238751,1.1662559136276
0.0000077884363193419,1.44374907640139,1.5924831997368
0.00000649951150654281,1.42633856890896,1.59372557044811
0.00000284406040669067,0.972697496493646,1.26620787378446
0.0000074768132561194,1.07836788464532,1.35802321892654
0.00000381092230683018,0.817584719859256,1.04830277914423
0.00000779767845950031,1.78010540066274,2.04370837117067
0.00000616693680529501,1.22810996460905,1.43162946263594
0.00000484717705596297,0.937416522240017,1.14782056181916
0.00000412881305784804,0.914419067376053,1.11143028460074
0.00000608391192582911,1.20495403938207,1.35243051442206
0.00000419791337973012,0.841197789911518,1.03851498227929
0.00000369136718945096,0.946368637696818,1.12298759552036
0.00000712864267463519,1.39218810467485,1.65129770964963
0.00000689151312571782,1.38684881869614,1.59647300354211
0.00000431124174619849,0.858666528583653,1.0629591264664
0.00000544997139406357,1.10059572353175,1.33936928330877
0.00000482317041968982,1.18958346775547,1.3429235087101
0.00000515190869330442,0.806565657953495,1.0126755406521
0.00000329266545482091,1.02959718778324,1.29377692382449
0.00000375348985365309,0.996442593442548,1.22264808000024
0.00000258074007090397,0.775892496261689,1.07674583073405
0.00000470097019688751,0.737369960012399,0.883207424092079
0.00000782067056193087,1.38777691456152,1.62143845921202
0.0000113192399353969,1.4520236420641,1.63258456082574
0.00000783507519518657,1.2068044890761,1.34952595142732
0.00000506817133120988,1.03609692879725,1.18058120865889
0.000006434971771056,1.34098446866534,1.60395525654014
0.000000519962303618406,0.755220463166961,1.42775859560468
0.00000556776493932415,1.05842589542877,1.23481882675688
0.00000531088337234273,0.794952346982166,1.02211365541939
0.00000527142201021607,1.19320739744953,1.35293286389743
0.0000099475336327532,1.66335439842469,1.83539011616493
0.00000629963472629507,1.34577829975054,1.550294266228
0.00000572309319081546,1.23743243840819,1.44579568770625
0.00000578622968090106,0.951697169495759,1.13672518601492
0.00000381814084072704,0.823718900700239,1.18541939163355
0.00000454291126976806,0.940255620849819,1.13466082703413
0.00000316918768894844,0.42615799810125,0.655913384922898
0.0000051433441684274,0.890208198117621,1.05823087739356
0.0000082207001298526,1.84887338403225,2.07609352148479
0.00000656034692711179,1.55786865502051,1.87781531378336
0.00000424866089013531,0.948354825277001,1.11878335759451
0.00000534400926915462,1.04701411199149,1.23709405741781
0.00000684102255232587,1.18034232589389,1.44096182048602
0.000000753234840605534,0.202632865019762,0.560145585955568
0.00000251514248532929,0.59326417461184,0.717089976349351
0.00000606290407050361,1.27759597016496,1.40190038815958
0.00000681863375446131,1.18209504271232,1.45186745433243
0.00000551228660088569,0.79780892833466,1.2297747602978
0.00000546362987613595,0.996550796018196,1.15548211251206
0.00000571545827174581,1.19837759525308,1.39818507955921
0.00000453549497481572,0.816200011797022,1.0438738685631
0.00000489437656962469,0.95070612211326,1.32992606080123
0.00000523445881269452,1.49125286707574,2.15295968716298
0.00000638848270406231,1.18272930821588,1.3697358403711
0.00000595062478978771,1.21900258493672,1.40066599247074
0.00000501124668501975,0.598608033476159,0.86666551703755
0.00000653552116929131,1.19107661916322,1.29818850852008
0.0000068842255686392,1.3969844585205,1.57540525692265
0.000000979684845955299,0.506165811657614,0.78955695570297
0.00000440912887876564,0.855558437809149,1.02690178185613
0.00000711237101172988,1.08462700605739,1.29376197380321
0.00000684794391924764,1.1997596964899,1.60045616622071
0.00000602877815110848,1.59769269959559,1.82402212476321
0.00000370802011516868,0.90486161275373,1.11486314022382
0.00000485266241796368,0.991013570846642,1.11713770151673
0.00000582106829117757,1.27245561018203,1.40135363768044
0.00000646989619157591,0.880057889338329,1.22812039192462
0.0000061706987060801,1.06782804689716,1.28358098687991
0.00000657133589719505,0.83201650265615,1.03346915501798
0.00000469491777444847,0.94926010789231,1.1149359130112
0.00000320379935954572,0.599391359926183,1.14363857728858
0.00000612291650012424,1.21307555415036,1.52158720187521
0.00000459268568072616,1.28299989274609,1.45766959743862
0.00000432114973361504,0.807980395939963,1.02748766891112
0.00000456754513324971,0.990157539780871,1.16839934845772
0.00000564827650623946,0.94262729273498,1.10388277748244
0.00000385994704276461,1.01506647661152,1.34454440170462
0.00000474163855228344,1.11363160504087,1.25969985119747
0.00000423613050357439,1.29289058173971,1.58410315783382
0.0000042729358547798,1.15536645445035,1.40703795732598
0.00000822239900264981,1.60908478958888,1.81849043665224
0.00000578963338272563,1.52692715354018,1.69772842378579
0.00000558700522792711,1.15158135611994,1.36137075210369
0.0000047126669065824,0.997535986743363,1.17369594722707
0.00000761175925152202,1.55215501174602,1.81790775545456
0.00000512753654180751,0.837774662613986,1.08037819355131
0.00000390581914682678,1.0716250753944,1.24889491913794
0.00000643046294963748,0.667049498508194,0.847488010697434
0.00000417465592639135,0.984706062013597,1.15833093783219
0.0000058448024228255,1.13177099627104,1.28512510946519
0.00000704547978435139,1.3477432900027,1.54716900709637
0.00000639256066162414,1.38913860963403,1.53343265810946
0.00000768840372597863,1.33420124690071,1.50374874058986
0.00000529663173290483,1.16791915182409,1.33679597598756
0.00000603618195046788,1.00758808582435,1.21520795007989
0.00000519149907577757,0.951416619089199,1.13201072024822
0.00000546394705325753,0.96444862380091,1.08666494901987
0.00000464750423892557,0.966949506869856,1.11945165325156
0.00000370035216354876,1.09916595346078,1.37853662023214
0.00000270048482652137,0.909579393230218,1.08945983692364
0.00000431835803760827,0.909615799871799,1.11956153369999
0.00000472076936849608,0.968717041962364,1.17580778776425
0.0000024498058190328,0.504743404822368,0.795840509527226
0.00000461566127617631,1.18423714304622,1.55112944592996
0.00000499884381878943,1.04404861015181,1.19136522957212
0.00000946882266284044,1.47226606291863,1.67341218574889
0.00000479479547136859,1.36483318835585,1.6921662865488
0.00000455308602421236,1.01801390879857,1.15999753494991
0.00000854567362706473,1.56023164586969,1.79761768915671
0.00000289987999484879,0.999445176366871,1.22045941239193
0.00000691456870357141,1.42777847010091,1.73297676469981
0.00000370109519433267,0.893062976246265,1.84178249784127
0.00000383507554405927,1.08646407721261,1.21522257413286
0.00000509323240187547,1.73806985179631,2.13978895738245
0.00000420798376557907,1.10584355486239,1.36923017702537
0.00000658832573607402,1.39713655965506,1.584412382822
0.00000572965335754076,1.27008589091078,1.49413457082956
0.00000582368143349172,1.14661933388813,1.35584141628665
0.00000493968088625239,0.913747598289615,1.11324996392249
0.00000395655911410594,0.317023763760741,0.879365986558797
0.00000709186434105014,1.28002057328815,1.45392040371767
0.00000481361575358359,0.878737422513686,1.05628707684814
0.0000029595298494712,0.810174111483246,1.00163004913333
0.00000414333776259723,1.11896636871054,1.28446325658692
0.00000361426795211592,0.969013097160285,1.12089070774225
0.00000466466718498953,0.94117280517807,1.19442829785132
0.00000327604451460413,1.15598664485562,1.44451883893969
0.00000653782996396525,1.24404893382436,1.37768995537105
0.0000026935786735862,0.543569558076901,0.921625891384792
0.00000545281920177368,0.555795062016327,0.853562612650905
0.00000221599900838369,0.869507418194835,1.27086309663815
0.00000357400787846099,0.728332922109156,0.895138530355908
0.00000551315042562979,1.28756407738966,1.59467164743778
