"","Chain.1","Chain.2","Chain.3"
"5522000",81727.1256589865,79264.3095422582,100567.300325911
"5523000",117818.612125491,251535.872623829,92625.7731349101
"5524000",119625.153950527,92062.2075708325,155068.724441994
"5525000",89692.307409617,92515.3327869625,99338.6404761616
"5526000",76785.1059115208,114187.390014425,91348.7733842365
"5527000",103808.93768174,98135.7601161533,86300.3381378247
"5528000",119162.97459469,124211.989247653,129377.065876426
"5529000",113232.760995322,99356.2718022988,84998.6852050573
"5530000",105304.218195813,91352.5778105186,197206.046248721
"5531000",54388.5436466968,124596.197363106,100817.380557461
"5532000",101070.813896572,93753.0548345065,74829.326148068
"5533000",58589.7867186215,94919.5814691877,101886.144551857
"5534000",102136.07799907,114730.309325008,80281.3472602057
"5535000",128645.379978929,98553.4866374912,77024.9375045123
"5536000",128282.625099905,367909.731465963,73398.4539153876
"5537000",123600.707917705,66922.288581712,100855.446674567
"5538000",80213.6513736855,80237.0824122315,128128.694625425
"5539000",145727.091587837,98853.7815646225,107129.565092966
"5540000",131726.990337105,79114.4370566043,114422.366006203
"5541000",71447.3835429698,107218.378511854,100558.474876837
"5542000",90968.6743839748,168448.007821998,99213.4467036267
"5543000",245056.512946034,99420.9399283789,75083.2908465526
"5544000",76427.9703697685,80766.2977363843,62510.6680576748
"5545000",92095.5409304965,88642.8048492295,62779.5277830943
"5546000",203085.602252272,121260.558759028,175030.398497368
"5547000",101747.249898759,153666.075460571,77054.5450182898
"5548000",58896.3448892123,77033.291384662,136235.913197181
"5549000",93243.3691356837,118228.969939693,93331.0665900153
"5550000",180911.005340471,183511.670252904,85191.2869699355
"5551000",124135.232592664,66401.0096358174,92298.2008546586
"5552000",80121.8384410533,170355.809771934,222898.238349497
"5553000",80259.777400062,131051.616147136,80300.3464083532
"5554000",93494.6819675779,87407.414992176,158134.870498865
"5555000",921414.504473642,179219.712625141,97551.4146294665
"5556000",147415.918480696,174520.642326192,92033.0015220924
"5557000",150634.398700794,163655.197525681,70356.6145281042
"5558000",80455.563432235,259689.172767116,132378.032358036
"5559000",139731.343673649,80973.7549323043,119021.407816264
"5560000",185803.507472358,492115.592040608,80284.5305613906
"5561000",129745.196949475,105554.933852932,82037.3962795984
"5562000",98032.4646104158,94769.3025103515,100596.021704385
"5563000",106489.544980909,83134.7475332576,88193.7869886587
"5564000",75765.4512655342,173942.383058859,107549.010982719
"5565000",100975.865887307,105382.610028553,88379.6623357832
"5566000",131855.655074002,120232.657912274,129248.524357793
"5567000",75397.5257797747,106092.500382515,208708.668142426
"5568000",90028.4911571752,93527.6087187829,143666.936731777
"5569000",111678.575193489,161896.958413274,164266.377688935
"5570000",123059.104364582,171365.109681508,125129.644026881
"5571000",107349.543050698,124160.342910448,90635.264372596
"5572000",83576.2495006193,102767.567705454,86433.2082123744
"5573000",73233.9058415956,83770.4113054483,73385.6024200408
"5574000",144973.694349956,121507.358569219,89150.4410355083
"5575000",104403.979990281,102746.753389834,105664.031004523
"5576000",188652.887318043,82801.8834857149,140590.949010245
"5577000",175832.784077871,76202.7687325597,102966.954688058
"5578000",164238.471498745,85125.0413890617,88023.9722721636
"5579000",67355.0717499749,77111.4442193872,156925.542775681
"5580000",181256.117039595,84913.7791345319,107528.305282142
"5581000",84467.8198474951,172888.318335763,108487.414141933
"5582000",80427.3909949741,116647.121980993,153328.794576483
"5583000",193533.632505857,215731.938905703,129188.161991999
"5584000",151086.316738844,76709.6076647412,97203.2085693695
"5585000",101464.313228856,105598.222138046,99162.7306951868
"5586000",90443.1498488869,103714.565265664,245425.925985229
"5587000",113854.43816645,104609.950664832,112743.882290568
"5588000",349842.432649292,111640.748695436,124582.825704747
"5589000",80455.0575224578,73460.4220448431,102729.146314054
"5590000",351644.140651354,184528.331257463,148592.424949892
"5591000",70028.3453179836,122322.222062296,179406.379139901
"5592000",180361.908535559,87879.7638556501,76462.86659495
"5593000",96354.4478996271,84558.916754935,102042.589174533
"5594000",93183.5651343373,73440.7096641642,112993.691365855
"5595000",216223.819693362,134111.542566173,88417.4914432585
"5596000",69665.9709518241,77812.6267404659,118918.608681508
"5597000",73034.5791056354,91730.3854786412,91799.8850413689
"5598000",86074.0798797873,89088.694411487,94863.5353246579
"5599000",88688.9740111094,68304.0815414544,277721.847028549
"5600000",72362.1051112839,154154.779026349,79287.8009207384
"5601000",74691.9721290424,97505.9611153048,115956.326050091
"5602000",113005.467086001,95232.115994679,109659.525787088
"5603000",100401.060869705,80690.6050788966,63437.3294376338
"5604000",137381.607456271,159115.013367166,98849.1878892992
"5605000",69612.9603508258,127102.982108412,75383.952984548
"5606000",112835.08541198,103412.893058477,82840.3994173029
"5607000",115212.739510275,214745.198053753,159979.80233569
"5608000",43988.5557357303,123681.742427987,218452.947555007
"5609000",100214.029421099,83186.3706499082,94845.7783534661
"5610000",150515.522910965,166799.767517302,78592.5422975149
"5611000",389913.267994843,108223.903141567,167898.667171594
"5612000",101279.614305461,109295.013125637,155837.999525878
"5613000",93504.0286738145,401069.006275436,71692.7238582107
"5614000",76348.2754996084,86274.4204057661,68990.6713670274
"5615000",86483.027123654,95495.0276549129,80294.6737868403
"5616000",97854.7178768075,107222.391497222,96616.1441798271
"5617000",103162.214263011,92127.7936807255,73010.0539667723
"5618000",89398.8676032102,275068.556785665,100293.870264323
"5619000",87719.777943924,71238.573385994,163035.375801133
"5620000",124545.077662621,115324.116475072,89494.0089710331
"5621000",90679.53167082,70229.3722572801,104600.98435637
"5622000",93410.2915432546,163896.190917568,102048.318788513
"5623000",94136.442661149,174820.79117789,220379.030964536
"5624000",146088.816407539,90251.5243653586,127507.820080732
"5625000",106665.33162415,208674.755771613,78066.4757849073
"5626000",95069.6391631312,64983.1763587573,98876.175261983
"5627000",74290.5678842001,88728.8968340662,150363.592729212
"5628000",118583.487267116,118078.183999795,92853.8409296747
"5629000",75448.421030964,121146.744151051,83518.4902550152
"5630000",122393.078309666,91450.2248531004,106368.763071304
"5631000",127548.546848937,130278.482900514,70224.4216223059
"5632000",59942.1406430523,62531.8372194456,140894.392560454
"5633000",85118.9845886634,71048.0000050291,119492.807337745
"5634000",123189.051499191,96707.9087276626,88857.4986446415
"5635000",149005.437897824,71022.4389101679,102206.604599887
"5636000",90859.9558087336,107883.975710625,111393.546086046
"5637000",84938.8756432736,69331.4063977991,175443.268867744
"5638000",97628.7480654354,114963.1650249,100313.786270662
"5639000",84044.7187900253,105663.229065728,344801.787335081
"5640000",96013.194364809,141489.341908757,74597.9187026486
"5641000",110909.568413313,232233.56237722,514393.97071457
"5642000",89377.7559263911,196966.024385565,95722.4002379456
"5643000",127314.120197085,62835.2539561118,165171.43770471
"5644000",103210.858151981,101825.616659926,76031.7702892656
"5645000",88042.9906534924,130448.689513224,471513.027196272
"5646000",79066.225132869,163233.779436193,107573.380114049
"5647000",88380.5907242719,103441.794654228,162270.833326124
"5648000",93745.2822621414,129341.958615992,195964.069957336
"5649000",104983.073169707,79695.2537883054,136582.446593307
"5650000",97756.1628626991,74350.7089141025,77038.0029697662
"5651000",99196.9002195349,116673.416152139,96812.7289438798
"5652000",160520.951646749,154188.51832224,98838.4277635784
"5653000",101657.370341446,157877.064604237,101927.524458712
"5654000",465647.028810994,83733.082344855,93170.4549328764
"5655000",140443.288185282,84604.396016017,115002.66071602
"5656000",102993.61114919,106884.789559836,88392.3079782086
"5657000",81579.4331776087,105171.370539986,116237.43241264
"5658000",98061.6492505685,84902.0698303906,162527.126649058
"5659000",132932.212450268,82086.4004438814,74298.9200137882
"5660000",131907.254634892,80519.9297987399,102933.620954282
"5661000",103299.641995441,76366.6502480784,81656.1434859804
"5662000",121917.634577805,64596.2690164943,230917.994771202
"5663000",115943.375596506,135641.442818885,135117.78683698
"5664000",142196.554599442,110121.671695733,156282.34546675
"5665000",113738.441921134,97976.1337489929,66838.1198988752
"5666000",129280.389223992,88336.7293874434,97775.6109026295
"5667000",301912.857129474,98837.0526523326,473799.636224592
"5668000",152525.478328298,75104.8766826089,152307.144182514
"5669000",111490.919735754,84595.202026845,149625.836918185
"5670000",113310.784312316,79470.5842675668,110643.204015048
"5671000",105695.833531291,64675.8322160847,96268.3914201316
"5672000",131350.82921857,92451.8428745718,101186.958305799
"5673000",64587.9971218522,90795.6459681133,107983.625075477
"5674000",135786.80170225,96149.207500152,150021.385461805
"5675000",86530.178353809,9089655.05824781,73156.7771037763
"5676000",160191.086783324,77601.054914452,125684.926399433
"5677000",66805.532043272,79359.1823523916,335826.359055013
"5678000",142915.779577453,81716.4668076915,69194.566730851
"5679000",69583.8986565157,105218.099300507,86929.0154028957
"5680000",66791.8491610024,97837.7610129868,76498.1502301664
"5681000",84504.7282243457,83154.7530222881,123012.65258651
"5682000",73849.0179138964,244403.645841842,122567.396838825
"5683000",60235.1636054079,81699.8370931919,170089.566963866
"5684000",104019.309753768,96863.4953956552,116433.132734763
"5685000",152998.545564409,59420.8977531542,98724.7364619391
"5686000",121790.069647206,116361.926265789,114195.171198919
"5687000",158270.336724367,102323.641864554,89047.1996794893
"5688000",171621.344162703,146054.256955642,231958.843972973
"5689000",84283.8620682279,118083.364779075,76948.8602734441
"5690000",81454.3487066362,193733.697882743,98605.0756506844
"5691000",97595.3347011124,117393.464318485,88175.2407389704
"5692000",107745.755070685,394748.117351237,71328.1188759596
"5693000",79173.5665695418,96138.2986225328,166711.973977706
"5694000",76931.5168537918,70767.06938949,153873.006536111
"5695000",88551.7770496406,108749.17624488,82573.3494981315
"5696000",87978.9982435166,92770.9100299349,53195.467714339
"5697000",116300.272130297,104580.130869411,76972.1192810861
"5698000",210164.510155473,119648.898379878,95388.8910777998
"5699000",69902.7335265109,93404.8475501868,65433.9833321346
"5700000",96622.5601987971,118480.567352876,67025.5786668907
"5701000",151998.201623829,89582.1328552449,105453.648868621
"5702000",68324.5896731136,95524.1808879569,109808.754266077
"5703000",92456.9778337671,77193.8655730316,77061.8754772166
"5704000",203291.525235113,75896.9991527688,279087.381930033
"5705000",156590.682366378,105005.716064535,215804.618772225
"5706000",141523.179783231,60605.2415024189,79307.4933650205
"5707000",130847.585337836,146239.120798242,78848.040416125
"5708000",101093.818045746,106712.763020513,90513.6209148878
"5709000",93828.1952309436,115341.461113267,85068.3950077077
"5710000",129553.717363217,120988.260395259,73686.4639322061
"5711000",90184.7188614073,74592.6902075603,96324.1720909321
"5712000",129372.450761933,144512.768936833,88120.4733453072
"5713000",105333.782709666,131672.87836176,114418.29570304
"5714000",230466.349256242,76776.6775739091,99579.2971702676
"5715000",120856.963310225,80615.982969354,90146.498621808
"5716000",109910.472545894,84297.0066556325,139646.142127341
"5717000",77666.891877947,93096.3679640276,80181.6983198311
"5718000",75303.9065230497,101936.566990756,113256.657007608
"5719000",149872.37329301,95754.0077040621,87346.5177656084
"5720000",97210.8548022049,116468.489850041,116247.493096351
"5721000",68363.1617595726,85405.2351772454,123709.692979478
"5722000",121984.49648291,79984.9991073919,65587.8266876686
"5723000",126507.771378297,172315.41852049,94284.4302984055
"5724000",102290.163470012,94466.9609746682,77045.7046793081
"5725000",187678.242722567,73618.3370182006,73373.710798977
"5726000",406407.895198847,190284.853219239,76891.142450897
"5727000",102909.112972933,94178.9261070666,122424.930673996
"5728000",100874.148372547,135511.124793399,117289.791083721
"5729000",105827.224315652,166317.40232302,223503.104362357
"5730000",99492.1473440807,103450.230832172,117392.170897678
"5731000",93919.4443090679,80592.8224275216,101489.84998954
"5732000",84631.4947092923,145555.81722195,255035.609370683
"5733000",115251.271656459,99813.7176109199,66538.0468950868
"5734000",103498.769208496,111042.506270994,81083.8025260952
"5735000",68466.9361447043,66665.9995769932,109223.747618533
"5736000",118906.343897685,103384.614211443,68717.8246920663
"5737000",88691.3519230957,79128.6252983484,79261.6196729758
"5738000",114855.168641749,86255.2058230356,110434.637291577
"5739000",109881.195132764,107042.475381309,102526.114425792
"5740000",83555.1643036581,215532.977278611,134249.059369621
"5741000",87325.4980890818,113549.679497743,69219.5386792727
"5742000",80306.6707249921,82853.6608619248,110427.928810311
"5743000",93982.043726757,156016.403183837,148714.76156991
"5744000",117691.810435553,179699.953327813,71977.7074908871
"5745000",140712.749329994,108009.920805178,94244.9460114337
"5746000",84234.1953993799,92321.4363699585,93325.7185751326
"5747000",96822.9889526161,70647.9633429237,113908.743695496
"5748000",33097095.496309,130618.372959512,80342.0272960301
"5749000",79930.0412780002,168112.801281495,118963.294466859
"5750000",134722.582378959,139182.427950387,54685.2905228859
"5751000",159047.749833987,108420.605790112,94077.88188565
"5752000",99357.580396972,97703.968530346,123191.096775178
"5753000",161711.042014027,99222.2932588677,122095.323196771
"5754000",744763.503819605,76017.2273443804,226253.623833944
"5755000",88107.8065452456,112759.474464197,110449.504009957
"5756000",149804.446819744,87125.7033912253,82844.28627685
"5757000",93264.4529288136,141998.829709267,107367.800056245
"5758000",204776.975311621,136319.579527843,82619.9747557931
"5759000",79866.9610603392,103192.87654627,105262.217000436
"5760000",84222.9031200991,110847.764823834,90062.2152763681
"5761000",108762.792466993,114911.523844037,99074.2191610921
"5762000",110769.101474989,113789.065011757,91627.7498123526
"5763000",271646.346597187,57807.1497657282,214176.012188151
"5764000",129104.271151798,119830.946928686,96286.9558779339
"5765000",87879.6985901942,110749.329395848,66572.4397213131
"5766000",85072.3299369825,85082.0861913195,112794.781483394
"5767000",103731.477789014,109474.564228704,93654.6937691834
"5768000",113059.478966555,151219.010293807,116332.385874955
"5769000",87260.6670282392,148962.678953827,106343.869097737
"5770000",120963.631810078,136916.610265653,106705.378909739
"5771000",123099.816055577,73799.9782285174,94607.1126945172
"5772000",95922.6815308874,83100.8961244223,103960.041736019
"5773000",89886.6845118345,201960.921389857,87181.3430196462
"5774000",141375.343553161,82862.9397111338,139599.305503527
"5775000",92611.3162668923,98318.3975290139,103645.234656986
"5776000",85854.3838549243,81343.3837826224,128664.276999045
"5777000",107167.316647095,84941.6656093106,96306.5511170401
"5778000",121557.11210399,139239.833006385,85915.6452993038
"5779000",70833.6049902807,113450.957207625,126516.576289309
"5780000",197355.362257733,106497.013974347,156493.784297626
"5781000",89874.9048489278,83360.0880053697,92446.0529246794
"5782000",205801.600659528,93996.031665164,116688.456573044
"5783000",92332.516493626,83491.0024223746,98951.201875001
"5784000",92274.4041562093,95107.2186862763,131800.32696391
"5785000",92915.9598326023,61967.026993357,87011.2822049379
"5786000",86538.8169529503,131037.64863567,167440.508318545
"5787000",3970213.44799487,79039.7574438693,92152.1469925062
"5788000",74865.0015482498,65449.6765543295,76295.2864307529
"5789000",103510.315025597,148596.24396878,136864.199626272
"5790000",139220.368649043,114914.5407125,89212.4318044604
"5791000",78049.0608932428,367783.887272526,60732.8723776326
"5792000",145054.753676318,155808.337270045,116246.299922529
"5793000",88861.9232148427,95917.8004228969,96566.0271933481
"5794000",103666.727083352,143867.723619685,57091.4420948129
"5795000",150867.07713016,94588.5623827835,95976.9409748509
"5796000",134358.404266946,150216.284409042,82075.6848915465
"5797000",111184.538559755,90538.3169365192,111685.883570698
"5798000",104882.39985826,87303.3016064932,72629.4096022844
"5799000",73607.9668517812,125681.886130004,225376.415541737
"5800000",79456.9053764509,104730.526349081,82388.5160851384
"5801000",101845.09435169,113253.014693711,96406.005326274
"5802000",78997.9584877261,75081.8554040166,109058.879387969
"5803000",95567.1904745276,177942.686665458,135587.41138453
"5804000",94568.9576556042,132177.646551047,99567.6359194904
"5805000",126877.055723481,256611.988699491,75256.5052953805
"5806000",109749.174124445,78713.0853580603,72727.2311459397
"5807000",85079.3967018611,68919.8587679,114042.694335348
"5808000",84372.3823367934,63959.1336362238,96697.6678862114
"5809000",110191.90593227,154365.22803279,92831.6626623957
"5810000",111902.694682055,229085.350481395,79162.977130101
"5811000",86150.2926987441,74464.1377095892,89051.1991705435
"5812000",103279.415815367,86158.609727366,89051.8185366205
"5813000",84904.3409500446,263560.540136009,123386.291576657
"5814000",98546.7497910691,140494.007824082,90909.6172867287
"5815000",114839.142819445,72282.910186651,85550.0530247184
"5816000",469899.108195363,241300.499166819,142067.215540046
"5817000",126592.786918732,120263.610667226,102032.981045797
"5818000",153955.863415422,148100.376607206,99054.550235827
"5819000",115838.515764697,445280.662924589,318331.12961155
"5820000",132498.89896657,70336.7029130382,82132.0817491051
"5821000",86930.5053542764,101447.608028945,87487.7950453938
"5822000",124911.825458325,121316.415399669,122143.884017236
"5823000",200054.319393327,77587.6172871397,115534.052004339
"5824000",138020.766950011,973605.453061417,104041.986253218
"5825000",82665.2202614301,84095.6032997219,170664.564192524
"5826000",85216.7453496842,219057.865171037,104612.645835353
"5827000",79692.2833450336,86953.8270722825,93082.9014008454
"5828000",121121.236442796,95657.1009273419,121976.132419652
"5829000",64639.6832359381,155081.080952478,105885.281163742
"5830000",107031.480758361,138618.931056422,221450.5647624
"5831000",108685.148104211,100543.725993285,140226.126938658
"5832000",152237.763566765,138683.111804259,80751.1429614799
"5833000",86781.9246401095,78583.9601236196,145846.022134922
"5834000",75227.9955225858,195267.596165483,105294.994945316
"5835000",84273.4409042506,205008.638460451,100959.956036026
"5836000",121242.443235381,137955.871941812,129658.18364239
"5837000",80099.9182601852,75890.0113104236,83334.1193731063
"5838000",106717.904318872,184397.47669233,65928.1930658879
"5839000",108930.884080332,137473.033418954,78758.9210214629
"5840000",158787.970626498,83448.2906995254,111823.090015335
"5841000",99614.4213468708,73609.3322061654,87001.5795987364
"5842000",68902.2238667911,101600.186449142,79812.4373046652
"5843000",141646.063981857,116265.745185003,129676.229985
"5844000",91011.6514462191,108064.681676227,77289.713958321
"5845000",91796.7560192304,134802.165232899,101863.922969016
"5846000",135386.122811205,92389.6132425906,866011.507031647
"5847000",91436.6535530779,106392.75063161,92445.1875705536
"5848000",88538.6111670553,151741.511184863,107724.770393145
"5849000",90309.1812900321,96395.8423666589,76692.3506320579
"5850000",75988.1018774452,133764.147328949,72731.0735196402
"5851000",88859.9969552487,84006.3382828835,110762.544900561
"5852000",656793.830371431,124505.139658806,173954.402429393
"5853000",73497.3612936081,114353.933478762,121991.591919379
"5854000",158192.449448309,89215.0513756217,85555.9842412033
"5855000",143555.073855442,74151.6277828774,133688.267241539
"5856000",85178.9408385882,240552.978112203,90090.396010966
"5857000",72720.0616205486,133514.818588245,195258.438484478
"5858000",108942.31870038,98929.9637370033,287164.679300381
"5859000",124494.1345673,133248.794533509,123567.806777503
"5860000",76550.6244405107,115506.79459571,95647.1788275698
"5861000",75086.6195936306,134287.494867082,115125.0598434
"5862000",121776.747006011,74591.2285228848,83835.2122114739
"5863000",142610.190612999,202223.200641704,94372.2538997435
"5864000",137447.924129763,137388.787874809,82602.9419537052
"5865000",108126.786276389,83062.4867495882,75487.6460386866
"5866000",70202.2327223667,67836.608534288,96953.6677457561
"5867000",115424.374232168,129302.162807453,93295.4158676467
"5868000",87556.6328958784,222252.698833786,87973.1977295294
"5869000",105638.463675194,78929.7344219072,158413.46340965
"5870000",95705.8570616659,84022.9447479,103254.036201637
"5871000",161964.823441732,110897.20535274,92317.0364530906
"5872000",80487.0081685385,98093.6498984211,77793.244788532
"5873000",67621.7930754388,65892.7606811864,97977.345762396
"5874000",159540.478900747,87688.7892232138,174230.883777111
"5875000",85232.2958350693,140241.427043263,83812.4337282453
"5876000",80725.6847259769,137270.43615084,111274.955458615
"5877000",107466.663880351,88071.0027148854,86606.7891775512
"5878000",90315.9390588158,129942.003398089,66484.2525466314
"5879000",89181.9308336193,230961.905739005,102145.870508112
"5880000",139980.067482814,85192.5430100872,154690.026906728
"5881000",85232.9873696395,113210.048309034,166618.511745712
"5882000",73857.7989780373,81524.2802503376,90343.6607111541
"5883000",111081.969336184,134046.536482105,128503.588475567
"5884000",88213.5461464009,293161.815790162,201503.634079222
"5885000",88453.9436499141,89503.5633499689,92537.6008124278
"5886000",87431.0199289197,104980.980616474,81528.3770027793
"5887000",87881.8688766366,64866.0635774145,102220.438724826
"5888000",88251.4370845142,172668.420226327,134680.102879229
"5889000",73224.7327358357,107415.174592504,100388.568236393
"5890000",88646.4426953019,111133.993037451,74790.5425195896
"5891000",50213.941549382,100919.723340888,98436.0901266101
"5892000",92177.7429834009,72636.7643252568,436038.947318023
"5893000",231233.744408424,201947.236293852,108741.747555151
"5894000",94513.6915448024,152495.287972297,116012.088889539
"5895000",170992.54389786,74574.9252159922,105068.033902962
"5896000",100829.27036075,139799.646368294,86843.8148215387
"5897000",140076.852688103,74392.2375988677,77144.9974301911
"5898000",89557.1955469705,179840.649232934,106246.215572404
"5899000",104094.507818683,108664.023549279,73413.8604411914
"5900000",119028.986485783,97726.5634473815,191823.545736531
"5901000",100349.239297924,83206.9280782004,96874.5707885425
"5902000",204369.180144996,83158.6663196775,79900.0718959461
"5903000",112528.980379136,92522.2980428806,125013.352027378
"5904000",242960.878523289,122219.802338768,123254.248891903
"5905000",106913.577019696,101758.95531908,104356.458378899
"5906000",109225.338458733,109805.82196754,75357.9741748921
"5907000",115181.985632913,118651.524411075,78891.3560354758
"5908000",80758.5270144186,111793.005398196,98555.5511507201
"5909000",59465.5790616107,378978.491077072,95318.4443773154
"5910000",124309.064930097,205938.165174643,136766.397288455
"5911000",64512.816848085,151570.442212851,67864.0209206006
"5912000",76845.9857926793,84276.6808048892,73723.4644388163
"5913000",89597.6222247153,112584.352355336,109024.727232593
"5914000",200151.626987117,89954.3460315733,82480.6272687101
"5915000",203660.777103968,82327.2947369333,104561.229564784
"5916000",60610.4943907303,209685.609357153,98409.4562402462
"5917000",99438.8434501662,56482.1395287371,129552.094961117
"5918000",71595.4127738269,68799.1850789851,116158.252548685
"5919000",69946.550497715,101221.802814939,112825.78251563
"5920000",97032.5037858113,75336.8818266277,80189.2443318758
"5921000",68292.588073136,79902.5583356021,94599.922332308
"5922000",138736.349540259,114493.645278181,97418.4862960196
"5923000",57737.4786016071,130248.1176452,88993.3178271009
"5924000",105649.756032041,171844.583039021,125521.183206157
"5925000",107873.021644673,95517.2559277183,63647.5553764488
"5926000",85223.5780523055,202718.168038795,87633.4032383206
"5927000",100795.812139537,59127.6306350079,120418.396612644
"5928000",184364.225239828,84803.125804474,677234.078517475
"5929000",79125.7333856189,86655.951402907,121104.430130298
"5930000",64179.5702014394,79648.1395162467,137507.479609933
"5931000",97776.8143069198,144197.133981318,135022.29081912
"5932000",126557.668806206,83407.4508574242,131556.588241566
"5933000",80528.2390420038,84997.2179677184,91468.3533984068
"5934000",100381.411599773,167894.886728827,83590.8572970414
"5935000",86926.8978633675,58447.5202069563,101431.302236169
"5936000",79463.8312430544,99482.3129451418,94223.8372850616
"5937000",120858.933770423,93753.6530623515,86136.3506537624
"5938000",245500.138172532,133276.472221622,107134.994256601
"5939000",102818.45014681,116733.148754875,208084.378617976
"5940000",99641.9090302956,100579.345281721,136220.982932954
"5941000",88447.3766603157,112222.462628124,105856.199255135
"5942000",107097.089489242,322872.939268474,84656.3038494124
"5943000",131243.176016966,81984.148948273,97090.8174182215
"5944000",216727.707563257,86954.9748695516,146891.445929271
"5945000",128924.237435735,97090.2845533243,65270.483675127
"5946000",178798.365292834,168493.486524426,90827.8711146396
"5947000",300964.31997862,151137.546005887,153880.780263995
"5948000",100347.124841466,92178.225704221,95170.2433372913
"5949000",61735.8931570572,100665.045204236,99673.9700072634
"5950000",85989.110395355,-127573.996123873,70928.7624133717
"5951000",82877.033771395,112689.283869386,113431.572153479
"5952000",140088.079641729,75721.5376579745,164395.384316362
"5953000",99502.7710260507,85544.9036938733,72739.2029638811
"5954000",80704.8136679146,80231.6180148255,142259.053255765
"5955000",111533.050708196,113696.189969228,105352.114198048
"5956000",149378.940488877,92188.5036226108,81086.9618682643
"5957000",191649.849029702,68766.8028767327,97251.9843730738
"5958000",75911.3269164183,110397.63261207,306107.531823744
"5959000",85251.7062041824,115752.81112842,295806.583434884
"5960000",150919.46503863,111314.85061884,98749.5562443072
"5961000",123102.68269114,93288.6632089938,81634.1464713884
"5962000",499044.450449076,482162.449488822,122338.536046692
"5963000",71845.1260404482,106378.058721673,129222.524955508
"5964000",126385.07524043,82781.6511219526,136251.001355854
"5965000",79980.6540801559,221502.371031712,107573.527517121
"5966000",133780.161926804,66777.2383552387,150020.267223883
"5967000",126598.18524047,99741.536948764,72434.7690398703
"5968000",124909.668594188,90333.1890975728,348771.295594287
"5969000",99353.0623555964,115829.228459117,117214.117078669
"5970000",87973.0065304223,73772.3963518585,143736.545881163
"5971000",87555.5404388768,228758.098462316,82970.9437621355
"5972000",109105.422669785,84277.3860920234,137815.218861105
"5973000",81254.2459510293,111509.345520368,89869.0640289171
"5974000",368254.702613563,117939.705595947,162246.383229549
"5975000",122522.670400501,86249.3206436304,231034.645698622
"5976000",152896.120529243,80373.0139945882,132718.313174347
"5977000",112086.321797125,134359.184734178,74082.7808281141
"5978000",250057.971508067,246912.157128023,201748.307379228
"5979000",97723.9438699455,93116.0615065099,119176.372498764
"5980000",151226.429404408,221700.130280605,79871.6316411646
"5981000",114575.183714507,116332.063551151,77125.7156074135
"5982000",108988.252122975,88392.264075097,373528.026034449
"5983000",78126.7216866313,96815.0062822894,66402.3108281554
"5984000",102450.523507315,712767.747782828,148943.375817677
"5985000",86440.5934500087,105855.815939882,111956.54883587
"5986000",95213.5606239923,214746.09693333,83050.038233053
"5987000",104300.433665415,102065.149792553,66360.261791814
"5988000",115369.41906306,74593.1654688132,127133.316309292
"5989000",96219.2077519534,76514.4436564235,121222.428697803
"5990000",139468.254952785,106714.428576443,90910.1281574623
"5991000",69215.5007941245,211928.35246472,81567.6114080141
"5992000",160354.096296342,118047.512182249,106247.730278446
"5993000",68221.3729873293,170815.227691958,310118.21713406
"5994000",164519.175937627,93606.9197615135,178463.532905454
"5995000",105770.918535676,122705.399848873,145072.549333093
"5996000",91832.1802969492,118793.304322278,119104.11777705
"5997000",100622.622925723,165418.690268554,86239.1411921427
"5998000",110048.59247806,168111.660770292,171249.750896347
"5999000",133681.246782596,86856.8747275629,101864.754873061
"6000000",62044.7634601536,62210.7929390647,88366.6604588837
"6001000",142295.737242717,120536.775484261,60839.3477793216
"6002000",91269.6640775823,77958.2839229433,97631.7634641441
"6003000",112962.504453241,87686.5942387027,109004.805341462
"6004000",120910.420333851,127569.81885827,322768.414496955
"6005000",74378.6817731429,159984.326540057,98365.5930352458
"6006000",92688.4690512944,80825.2654100009,234075.191901469
"6007000",98224.1362524798,110617.045176585,131756.482135706
"6008000",80048.0684599657,100877.354990103,101521.479771662
"6009000",111824.119378239,192128.685014841,67034.4149196848
"6010000",112367.298644162,70219.0241679847,110456.660291754
