"oy_0.9","oy_0.8","or_0.9","or_0.8","of_0.9","of_0.8","oy_0.7","or_0.7","of_0.7","Escapement"
0.0553333333333333,0.093,0.899,0.953333333333333,0.0103333333333333,0.00633333333333333,0.127333333333333,0.98,0.00466666666666667,245000
0.0526666666666667,0.085,0.884,0.946,0.0103333333333333,0.006,0.119333333333333,0.977666666666667,0.00466666666666667,250000
0.049,0.0793333333333333,0.868333333333333,0.939666666666667,0.0103333333333333,0.006,0.110666666666667,0.975333333333333,0.00466666666666667,255000
0.0466666666666667,0.073,0.850333333333333,0.931666666666667,0.01,0.006,0.104333333333333,0.970333333333333,0.00466666666666667,260000
0.0446666666666667,0.0676666666666667,0.835,0.921666666666667,0.009,0.00533333333333333,0.099,0.967666666666667,0.004,265000
0.0406666666666667,0.0643333333333333,0.820666666666667,0.913,0.00866666666666667,0.005,0.0903333333333333,0.960333333333333,0.00366666666666667,270000
0.0396666666666667,0.0613333333333333,0.806333333333333,0.902666666666667,0.008,0.00466666666666667,0.0833333333333333,0.955,0.00366666666666667,275000
0.0386666666666667,0.0583333333333333,0.787,0.886666666666667,0.008,0.00466666666666667,0.0786666666666667,0.948,0.00366666666666667,280000
0.0376666666666667,0.0566666666666667,0.771,0.874333333333333,0.007,0.00466666666666667,0.0736666666666667,0.941333333333333,0.00366666666666667,285000
0.0363333333333333,0.053,0.753333333333333,0.859,0.00666666666666667,0.00466666666666667,0.0693333333333333,0.933,0.00366666666666667,290000
0.0346666666666667,0.0506666666666667,0.738,0.844666666666667,0.00633333333333333,0.00466666666666667,0.0656666666666667,0.923333333333333,0.00366666666666667,295000
0.034,0.0466666666666667,0.722,0.831,0.00633333333333333,0.00466666666666667,0.0623333333333333,0.915,0.00333333333333333,300000
0.0323333333333333,0.0443333333333333,0.708666666666667,0.815666666666667,0.00633333333333333,0.00466666666666667,0.0596666666666667,0.906333333333333,0.00333333333333333,305000
0.0313333333333333,0.0426666666666667,0.691333333333333,0.800333333333333,0.00633333333333333,0.00466666666666667,0.0573333333333333,0.892,0.00333333333333333,310000
0.0303333333333333,0.0416666666666667,0.671,0.786,0.006,0.00466666666666667,0.055,0.879,0.00333333333333333,315000
0.029,0.04,0.654333333333333,0.768,0.006,0.00466666666666667,0.0523333333333333,0.866,0.003,320000
0.0256666666666667,0.0383333333333333,0.639333333333333,0.752333333333333,0.006,0.00433333333333333,0.0493333333333333,0.852666666666667,0.003,325000
0.0243333333333333,0.0373333333333333,0.62,0.739,0.006,0.004,0.0473333333333333,0.841333333333333,0.003,330000
0.0246666666666667,0.037,0.605333333333333,0.729666666666667,0.00533333333333333,0.00366666666666667,0.0456666666666667,0.829666666666667,0.00266666666666667,335000
0.0236666666666667,0.0356666666666667,0.588333333333333,0.714666666666667,0.005,0.00366666666666667,0.0443333333333333,0.811666666666667,0.00233333333333333,340000
0.0236666666666667,0.035,0.572333333333333,0.697333333333333,0.00466666666666667,0.00366666666666667,0.0426666666666667,0.799333333333333,0.00233333333333333,345000
0.023,0.0333333333333333,0.555333333333333,0.682,0.00466666666666667,0.00366666666666667,0.042,0.786,0.00233333333333333,350000
0.0226666666666667,0.0323333333333333,0.542333333333333,0.664333333333333,0.00466666666666667,0.00366666666666667,0.0403333333333333,0.769,0.00233333333333333,355000
