"beta","lnalpha","lnalpha.c"
4.23579958809435e-06,1.32542143768858,1.59414584472797
4.16708203142699e-06,1.12699112827746,1.26991550741016
6.35289067844386e-06,1.27107637126826,1.41120275735166
4.9912457304158e-06,1.01142575972502,1.141126378453
5.87145119883672e-06,1.3483275021152,1.55790832832444
5.92163714146433e-06,1.11033204067007,1.25786839637379
2.9968096608109e-06,0.692649370696589,0.918165431528245
5.91165322495613e-06,1.20129476945912,1.33809588477826
5.22389517691933e-06,1.01783133293909,1.18127985267851
4.81746086985477e-06,1.28581967639934,1.49161868024172
5.58071516087153e-06,1.08039661917863,1.18131922225564
7.04688066579052e-06,1.39994806007298,1.55729967844314
3.54717439416986e-06,1.31543191658667,1.59457975912326
7.03707602328836e-06,1.19334956674999,1.39155342040312
8.66609665623174e-06,1.53152941836384,1.82220549589908
5.60614521345412e-06,1.13007282024374,1.28676682865771
5.55331651464226e-06,0.920666124277523,1.09353181945491
5.44867845283885e-06,1.07564034302094,1.25740096388459
5.80845841541057e-06,1.36136272966929,1.49146864834791
4.98870330256493e-06,0.960608639103673,1.23993697640053
5.55424019568832e-06,0.974976174462507,1.15993724808486
5.32978588394156e-06,0.987095497060686,1.15948095760011
4.95679237557293e-06,1.27421482714776,1.52807965454187
6.01552047820292e-06,0.98209153970546,1.28408245899107
6.04359270320349e-06,1.38041823966709,1.60958860763698
4.99533650568477e-06,1.16671890087734,1.42744312062498
6.99182924865558e-06,1.37365422014668,1.51787928811173
3.8956031685991e-06,0.778768100256174,0.897593033603731
6.77993025968042e-06,1.34878182349703,1.59495295712454
9.09045242810326e-06,1.54373479419603,1.7597488148685
8.20013794332711e-06,1.38202972651382,1.52940661020736
6.53743963731096e-06,1.18382436782861,1.3602443706346
6.2273254772349e-06,1.34809501328009,1.54790099758072
4.69098531526675e-06,1.11623230922877,1.32816508235066
5.24820418695929e-06,1.13646640175073,1.27457550109153
5.75205723786416e-06,0.721527734801274,0.937258053425051
3.08496916887175e-06,0.629124695821007,0.788972291132752
5.43976137354021e-06,1.1938607308208,1.30161490337608
5.79161789190155e-07,0.703318957058904,0.87855339183393
4.88880182525814e-06,1.16799421688162,1.3164725912717
8.30181227442939e-06,1.24682284480898,1.48319373258232
2.92575178999025e-06,1.05935610201746,1.22670542345314
6.51264630586929e-06,1.23094531382351,1.38059680406812
3.59955130308193e-06,0.987981757704186,1.11497142998769
7.58815558582767e-06,1.13300618962441,1.29497839250636
3.69377450473028e-06,0.960120662840186,1.12794376775441
5.46182769604408e-06,1.13052587939623,1.26112895652717
6.87020643863174e-06,1.11026741052811,1.27749093118557
4.29912444622592e-06,1.09957005199242,1.28923141309144
6.05000996916808e-06,1.18828000791013,1.50034638375177
6.14150615645792e-06,1.08797129455513,1.22971740851105
