lnalpha,beta,lnalpha.c
0.921092663,3.05E-06,1.082309726
0.84510719,5.39E-06,1.001339068
1.358445097,9.18E-06,1.569615015
1.636482514,8.78E-06,1.869681351
0.909185461,4.38E-06,1.052290428
1.19373927,6.57E-06,1.335624158
0.626049637,2.36E-06,0.882927584
0.793627888,4.60E-06,1.017454278
1.351547902,7.75E-06,1.555528398
1.126722724,5.62E-06,1.3094703
1.055936872,5.56E-06,1.219441612
1.010474846,4.63E-06,1.154220196
1.279388884,5.90E-06,1.40868764
1.083258816,6.66E-06,1.461727639
0.901544143,6.19E-06,1.162514658
0.923736993,2.58E-06,1.110369192
1.161589852,4.21E-06,1.323635489
1.42834249,8.16E-06,1.77044511
0.95043691,5.16E-06,1.056582324
0.993127588,4.64E-06,1.173652439
1.076458148,4.31E-06,1.19099967
1.356324241,6.21E-06,1.839496118
1.022979427,3.81E-06,1.194027597
1.009975571,4.22E-06,1.118841305
0.777349418,4.93E-06,1.107205945
1.099917073,5.98E-06,1.309855646
1.277174863,7.60E-06,1.683740187
1.344056449,7.68E-06,1.560582273
0.794033036,6.48E-06,1.105924871
1.149319604,3.74E-06,1.346619109
1.054517535,4.21E-06,1.213786367
0.978095468,2.96E-06,1.138313293
1.278952134,6.63E-06,1.531926013
0.717230524,4.00E-06,0.94096034
0.789962313,3.35E-06,1.021267432
0.864808812,5.28E-06,1.163576203
1.056708462,5.38E-06,1.292909468
1.514027629,4.86E-06,2.036859112
0.599204592,6.26E-06,1.061783764
1.235169586,5.53E-06,1.398867926
0.905469296,4.17E-06,1.080082701
1.096334586,6.07E-06,1.270070796
1.004610598,4.36E-06,1.193212546
1.356023696,7.28E-06,1.553950591
0.936270588,6.85E-06,1.225851263
1.057634229,5.89E-06,1.176121343
0.965525475,4.39E-06,1.298321068
1.367959927,6.02E-06,1.580058423
0.851182007,4.18E-06,1.103239565
0.825912948,4.27E-06,1.017921884
1.677571961,9.41E-06,1.846615268
1.218056406,3.42E-06,1.672749361
1.429507767,5.19E-06,1.841339068
1.404773302,7.95E-06,1.611646766
0.976383426,4.26E-06,1.244991074
1.204998497,7.14E-06,1.357479764
0.635321711,2.17E-06,0.86589937
1.197863712,6.73E-06,1.436264013
1.140426794,5.58E-06,1.295932288
1.03203161,4.97E-06,1.149406221
1.027638923,4.27E-06,1.158504139
1.32909842,6.29E-06,1.560888385
1.089131765,4.03E-06,1.233839117
1.321065051,4.48E-06,1.52678932
1.120586269,6.35E-06,1.223566958
0.8207899,4.10E-06,1.113455889
1.318738146,8.52E-06,1.492985891
0.789710005,2.96E-06,0.928265994
1.063597938,5.17E-06,1.443775067
1.354141187,7.02E-06,1.657535305
1.252216602,6.24E-06,1.451709748
1.089619472,5.10E-06,1.264324665
1.027040422,5.42E-06,1.241406506
0.916733391,4.78E-06,1.1409302
1.092985797,5.45E-06,1.282568172
0.929653672,3.59E-06,1.160657531
1.220936947,6.13E-06,1.443357404
1.273397536,8.51E-06,1.498093588
1.361289669,8.07E-06,1.485604824
1.072254052,4.92E-06,1.264689442
0.967721754,4.16E-06,1.197489177
1.363872221,7.95E-06,1.586612312
1.006798859,5.51E-06,1.189621658
1.295614561,5.88E-06,1.564620624
1.166308132,6.31E-06,1.327665808
0.925053657,6.44E-06,1.123198103
0.95429015,3.81E-06,1.202420476
1.228909639,6.17E-06,1.478280708
1.119198896,8.51E-06,1.487003247
1.238817096,7.67E-06,1.390511879
1.226482775,6.72E-06,1.614216337
1.225326047,7.98E-06,1.446094253
1.261679072,6.53E-06,1.437552202
1.027166844,3.77E-06,1.183760081
1.586460658,8.68E-06,1.704670304
1.391657294,8.12E-06,1.53920196
0.334413009,3.94E-06,0.698392454
1.070590923,8.01E-06,1.209360618
1.166274648,5.00E-06,1.320560824
1.306618209,8.45E-06,1.646115731
0.905730888,3.67E-06,1.139392817
1.443441945,8.83E-06,1.634706324
1.330191906,5.61E-06,1.512193655
1.000774055,3.99E-06,1.116973526
1.080756311,5.88E-06,1.221844595
1.057100039,4.15E-06,1.163166153
0.938641148,4.92E-06,1.206545227
0.810530532,4.67E-06,0.969802562
0.999760933,3.09E-06,1.253892607
1.020297856,4.95E-06,1.158081871
0.799393888,3.50E-06,1.145980016
1.102357982,3.50E-06,1.242088777
0.953169745,5.28E-06,1.220033199
1.195448507,7.87E-06,1.473243466
1.236073444,7.38E-06,1.48953017
1.149807153,5.54E-06,1.306324493
1.178390701,5.66E-06,1.304435192
0.785930756,3.38E-06,0.92393109
0.927415175,4.54E-06,1.090913513
1.016069666,5.41E-06,1.205564979
0.709227068,3.48E-06,0.960039886
1.369193206,5.48E-06,1.519000719
1.359637576,7.24E-06,1.587222086
1.386845872,7.40E-06,1.591287436
1.794916057,5.34E-06,2.628756006
0.906582726,3.09E-06,1.107379684
0.951995588,3.03E-06,1.146325126
0.593972236,8.91E-07,0.783741127
0.790085388,2.69E-06,0.938732785
0.738969952,2.97E-06,0.870096409
1.577197739,9.02E-06,1.871032885
0.786879411,3.25E-06,0.995410276
1.538783525,1.00E-05,1.755758536
1.379433502,7.76E-06,1.546860708
1.520278721,9.31E-06,1.779357382
1.252051228,6.04E-06,1.387491381
1.018243202,4.22E-06,1.210794934
1.082013345,6.46E-06,1.330901239
0.760434309,3.79E-06,0.904271609
0.738520026,3.13E-06,1.17216898
1.346456916,7.08E-06,1.573579912
1.29504615,5.56E-06,1.497244209
1.373876424,8.48E-06,1.505049283
1.371379213,7.78E-06,1.527467254
1.042343023,5.45E-06,1.187306673
1.500435477,1.20E-05,1.900901009
0.989447099,5.41E-06,1.130125245
1.221337679,3.28E-06,1.735557927
1.340922925,8.81E-06,1.514323577
0.832589046,5.36E-06,0.915222445
1.235083256,7.08E-06,1.503065104
1.01051486,4.68E-06,1.155682529
1.022965588,5.58E-06,1.191363658
1.490147954,7.96E-06,1.631538842
0.776553413,3.75E-06,0.943435447
1.178348449,4.85E-06,1.395944684
1.238497276,7.93E-06,1.740921208
1.255918134,5.20E-06,1.441437308
1.163454378,6.75E-06,1.296957448
1.062398637,3.52E-06,1.21055886
1.144856565,6.13E-06,1.626684955
1.083612371,4.02E-06,1.364481469
1.193459001,5.04E-06,1.323246857
1.188908206,5.34E-06,1.3761562
1.174668054,4.69E-06,1.328689228
1.270236827,7.28E-06,1.562077366
1.08703462,6.68E-06,1.20065915
0.937696974,4.82E-06,1.058675594
1.153406569,4.91E-06,1.268348904
1.225300997,6.86E-06,1.320530504
1.240088657,4.45E-06,1.758004082
1.009937719,4.06E-06,1.237655885
0.558319984,3.95E-06,0.782270904
1.858674458,7.75E-06,2.067042826
1.025524089,4.23E-06,1.207929078
0.356933063,1.93E-06,0.616026806
1.166287039,6.31E-06,1.356539601
1.207724912,7.86E-06,1.464068363
1.373853434,7.68E-06,1.541021041
0.799966135,5.14E-06,1.064654426
0.76929087,5.75E-06,0.9637681
0.414221552,4.15E-06,0.652237947
1.014104692,7.47E-06,1.24750483
0.660840457,2.40E-06,0.889930393
1.231035526,4.31E-06,1.47532379
1.123688184,6.63E-06,1.337640459
1.039165208,3.04E-06,1.27010233
0.93719245,6.32E-06,1.295750487
1.236000985,6.05E-06,1.356770882
0.862481802,5.27E-06,1.011803909
1.426386258,6.38E-06,1.667031119
1.002437317,3.32E-06,1.126142783
1.333614402,6.25E-06,1.470018418
0.837680682,5.30E-06,1.01271856
1.328445583,6.72E-06,1.506811695
1.191584951,4.72E-06,1.335063859
1.124258565,7.98E-06,1.304773545
1.298892465,6.23E-06,1.469652164
1.266231696,8.34E-06,1.356851081
1.245886423,7.74E-06,1.422222655
1.26471667,7.50E-06,1.422614256
1.321268396,6.73E-06,1.553953981
1.351701863,7.81E-06,1.478407323
1.205401755,4.60E-06,1.412570029
1.083216324,5.34E-06,1.208319353
1.717233067,7.37E-06,1.903549733
1.331533752,5.33E-06,1.556947004
1.006456851,3.53E-06,1.190825587
0.966633666,3.02E-06,1.176516278
1.517591979,7.16E-06,1.638826377
0.994059904,3.47E-06,1.151445027
1.771538375,4.42E-06,2.410318597
1.132030252,5.28E-06,1.282129523
1.475743924,8.53E-06,1.720412295
1.426988233,7.32E-06,1.578543292
0.562625513,9.43E-07,0.747708935
1.511531132,9.28E-06,1.796739074
0.915701251,4.20E-06,1.061945627
1.274580416,7.62E-06,1.452816171
0.763549857,2.88E-06,0.907808685
1.309257101,7.19E-06,1.409725225
1.403584091,8.84E-06,1.568943324
1.421477874,6.48E-06,1.589233647
1.480085288,8.62E-06,1.691144615
0.846367671,3.72E-06,1.000006556
1.506261015,8.87E-06,1.703494987
0.968988654,2.68E-06,1.109505153
1.39905454,7.63E-06,1.571650117
1.174002193,5.98E-06,1.493622343
0.844888851,4.35E-06,1.009979949
1.131813091,6.79E-06,1.433540331
1.121603023,7.29E-06,1.33038897
0.956257942,3.85E-06,1.120634318
1.20101162,6.04E-06,1.460220393
0.870115087,3.78E-06,1.014750291
0.918722181,3.97E-06,1.170089864
1.178166329,6.03E-06,1.326440462
1.001000118,5.72E-06,1.191253153
0.806567894,8.08E-06,1.052452319
0.869966368,4.69E-06,1.072285027
0.865586299,5.53E-06,1.066532483
0.789515054,4.41E-06,0.940374876
1.203267771,4.48E-06,1.399253484
1.339365142,7.48E-06,1.481268051
0.854101075,6.10E-06,1.446350198
0.637767385,5.41E-06,1.047563518
1.118257422,3.47E-06,1.411636405
1.611211598,1.09E-05,1.906476766
1.35112809,8.89E-06,1.542173522
1.147891021,6.16E-06,1.313487129
1.35463476,9.30E-06,1.538693698
1.033544107,4.44E-06,1.166852181
1.06404555,6.33E-06,1.312843503
1.225346829,7.60E-06,1.395709268
1.519612163,9.65E-06,1.762058124
1.216994461,6.69E-06,1.403885116
0.997835779,4.80E-06,1.154295671
0.909841407,4.06E-06,1.104297704
1.240997421,5.78E-06,1.453323093
1.336692372,8.99E-06,1.455502874
1.32913792,5.68E-06,1.670154427
1.105128251,7.02E-06,1.344898979
0.803627187,3.42E-06,1.051950178
0.781552347,2.18E-06,0.948783557
1.200807945,8.36E-06,1.369384376
1.029570891,5.80E-06,1.193560819
1.093371066,2.56E-06,1.465845797
0.958432765,1.64E-06,1.435434157
0.708456989,2.25E-06,1.138521229
0.855960142,2.63E-06,0.992518953
1.037621873,5.08E-06,1.512843009
0.961123799,3.00E-06,1.221403054
1.121365499,5.31E-06,1.403503786
1.217114472,6.70E-06,1.441547
0.747946792,2.68E-06,0.91901399
1.255390396,6.78E-06,1.442673961
0.967106673,5.07E-06,1.103728125
0.967003148,4.78E-06,1.143033357
1.305634226,7.47E-06,1.421306566
1.467949892,5.50E-06,1.763650619
1.007504734,2.24E-06,1.221949871
0.938965655,4.70E-06,1.137834614
1.313707334,5.32E-06,1.589574059
1.053589327,5.61E-06,1.222516523
1.464397301,6.18E-06,1.662234875
1.157949026,4.16E-06,1.325680297
1.43711877,5.27E-06,1.605643335
0.907800963,2.71E-06,1.064347315
1.057261065,5.98E-06,1.253021616
1.805585137,1.15E-05,1.991862766
1.675168192,9.38E-06,1.975126235
1.274486761,3.48E-06,1.430133596
0.802080889,6.00E-06,1.038110745
1.683599475,1.21E-05,1.932431611
0.851944384,4.14E-06,1.036558339
1.268741622,1.84E-06,1.739397095
0.739252574,2.83E-06,0.89175131
0.872824973,4.56E-06,1.088921723
1.180305369,6.67E-06,1.291518347
0.847667496,5.05E-06,1.065281159
0.597055044,9.09E-07,0.882560579
1.362856204,6.50E-06,1.524498799
1.249734967,6.29E-06,1.389235746
0.670249327,2.23E-06,0.892436965
1.27535927,6.41E-06,1.433314624
1.331233119,8.78E-06,1.57029281
1.033480243,4.88E-06,1.211133138
1.230852009,2.56E-06,1.467260226
1.240452278,4.05E-06,1.475549881
0.870773017,5.14E-06,1.17278069
1.132797645,6.82E-06,1.280635128
1.580302698,8.21E-06,1.767277825
0.940285197,4.44E-06,1.136874223
0.806912232,2.13E-06,1.007781868
1.058305932,5.64E-06,1.198340801
0.95250526,6.83E-06,1.242942756
0.798557272,4.15E-06,0.992546109
1.142644271,6.68E-06,1.476560944
1.164037029,6.71E-06,1.326988949
0.773010625,5.06E-06,0.974765062
0.941174637,2.83E-06,1.107131898
0.910747162,6.91E-06,1.063009555
0.926680467,4.12E-06,1.266611214
1.274953358,5.87E-06,1.432931637
0.992784293,5.35E-06,1.138863929
1.410319955,9.65E-06,1.569313083
0.817155695,3.49E-06,1.020154327
1.410286091,6.69E-06,1.590336186
1.200894477,7.13E-06,1.350903977
0.792516408,3.15E-06,1.043226957
0.876899423,4.17E-06,1.074259931
1.08477005,5.19E-06,1.272237011
1.235413039,5.53E-06,1.49517373
1.33975521,5.75E-06,1.494149638
1.132093509,5.98E-06,1.398529008
1.367227523,8.38E-06,1.570016602
1.663891701,7.94E-06,2.032368552
0.994755915,1.43E-06,1.28983156
0.905756735,3.86E-06,1.072263129
1.493203892,7.26E-06,1.636328838
1.111209435,4.80E-06,1.222522849
1.038655478,5.50E-06,1.291713809
0.707037299,2.15E-06,0.957687486
0.853914069,4.54E-06,1.12743914
0.822782137,2.34E-06,0.965504465
1.33673149,6.96E-06,1.478170564
0.486028284,3.16E-06,0.666664735
1.830107905,8.21E-06,2.096711982
1.152650946,7.18E-06,1.413735158
1.007307345,4.25E-06,1.19740964
1.018048826,4.08E-06,1.133397398
1.471614907,6.81E-06,1.764388705
0.524474689,2.83E-06,0.795731264
0.986632353,4.34E-06,1.154178173
1.066163166,4.22E-06,1.243425471
1.017381742,4.91E-06,1.14954376
0.96672753,6.57E-06,1.170053532
0.945599841,5.02E-06,1.127504462
0.835628381,3.80E-06,1.013033702
1.188791206,5.10E-06,1.372028531
1.09667984,6.79E-06,1.250018114
0.529024923,1.02E-07,0.731723895
1.26177332,6.71E-06,1.446672496
1.110749775,5.61E-06,1.310499777
1.16069586,5.71E-06,1.382596817
0.623051429,5.28E-06,0.782155812
1.34864437,5.43E-06,1.692092537
1.044905663,7.47E-06,1.199923571
0.794154419,2.45E-06,0.94714166
0.822060727,3.88E-06,1.265121136
1.399635427,6.15E-06,1.615569798
1.47582282,9.63E-06,1.68794433
1.486718483,7.46E-06,1.690560651
0.707504837,3.15E-06,0.897296933
0.943199324,3.99E-06,1.188747252
1.322167113,7.81E-06,1.465121408
0.893718939,3.05E-06,1.153090216
1.148775425,6.00E-06,1.3380836
1.168726057,6.49E-06,1.322184479
1.307631729,6.90E-06,1.506702525
0.779085449,4.67E-06,0.980217063
0.98002979,5.81E-06,1.13708543
0.766480188,4.08E-06,0.980164135
1.360823286,7.10E-06,1.735200308
1.060858386,7.30E-06,1.312205236
1.474908039,8.05E-06,1.728601615
0.577145733,5.40E-06,0.891583677
1.03929267,4.02E-06,1.248812367
1.313128131,5.09E-06,1.490122255
0.740288767,4.08E-06,0.982905883
0.845485487,3.13E-06,1.016710277
0.877717676,3.81E-06,1.072268205
1.178918245,6.00E-06,1.351386428
0.513529227,2.94E-06,0.953240079
0.855387792,2.92E-06,0.981621741
1.608301419,6.76E-06,1.859190834
0.660424506,6.51E-06,1.018614316
1.135542893,5.30E-06,1.409980485
1.188539256,6.61E-06,1.447811407
0.767676824,3.19E-06,0.987120259
0.925399667,1.99E-06,1.122624296
1.055812783,5.89E-06,1.226332393
1.39865292,7.84E-06,1.52986747
1.338470915,5.40E-06,1.630710539
0.820981252,2.76E-06,0.964528249
1.56933556,9.79E-06,1.930517029
1.206751014,4.82E-06,1.709883281
1.059723205,6.19E-06,1.339159252
1.394255051,9.02E-06,1.640871456
1.310610615,7.20E-06,1.618705605
0.792941688,4.04E-06,1.108338558
0.835190901,3.13E-06,0.996391267
0.667118372,2.57E-06,0.791283751
1.620149069,5.19E-06,1.906475026
1.543437371,7.52E-06,1.716060243
0.515905805,1.09E-06,0.744696708
0.876844403,3.69E-06,0.999328626
1.256740755,7.10E-06,1.437789197
1.402076327,7.42E-06,1.608258201
1.393774845,8.76E-06,1.556342941
1.238073521,7.05E-06,1.44275296
0.966651051,4.66E-06,1.50139301
1.142674151,6.13E-06,1.321247413
0.752201708,4.84E-06,0.947857833
1.251614534,8.67E-06,1.519637145
1.14446703,5.24E-06,1.337446919
1.495660217,5.80E-06,1.69489307
1.67633219,3.87E-06,2.299114347
1.199514085,6.57E-06,1.386552801
0.940488193,4.17E-06,1.177482992
1.176296719,6.84E-06,1.499016805
0.78850348,3.75E-06,0.911228026
1.235902058,6.79E-06,1.349403786
0.765149102,3.81E-06,0.93563106
1.245490371,5.83E-06,1.363800287
0.942632654,4.20E-06,1.158033953
0.636771655,3.45E-06,0.896473049
0.860753454,3.34E-06,1.360927946
0.891335157,3.77E-06,1.033007302
1.719380395,1.02E-05,1.92709006
1.369751178,8.80E-06,1.560574943
1.329357372,4.29E-06,1.526475237
0.913803058,3.18E-06,1.333342657
0.861689105,2.23E-06,0.999441457
1.169913689,8.64E-06,1.353503297
1.191154455,4.65E-06,1.412999032
0.95948122,5.35E-06,1.097850519
0.872525778,3.15E-06,1.191385817
1.17363981,4.21E-06,1.381413486
1.116807937,4.18E-06,1.444588377
1.117998378,4.61E-06,1.329926675
1.307233528,6.68E-06,1.486408917
1.252414464,5.33E-06,1.553136472
0.955793442,4.12E-06,1.10914517
1.426302818,7.63E-06,1.566250996
1.439186492,9.03E-06,1.682240363
1.13755685,5.24E-06,1.324032807
1.067863747,5.52E-06,1.269409743
0.921039216,4.83E-06,1.080214495
1.088155602,4.31E-06,1.233591883
1.242524933,4.30E-06,1.561591298
1.197206678,5.16E-06,1.500999866
1.007223418,3.38E-06,1.178518812
0.884363301,4.13E-06,1.068910544
1.50193693,4.62E-06,1.752378697
1.165164102,6.23E-06,1.392045055
0.815347513,3.93E-06,1.002600183
1.197731524,6.98E-06,1.324503769
1.177294049,8.47E-06,1.434615811
0.853299669,5.54E-06,1.082154322
0.892499369,3.80E-06,1.592397263
1.100870698,4.91E-06,1.244248172
1.16043077,5.18E-06,1.347138749
1.267261545,5.88E-06,1.4515817
1.410805587,4.38E-06,2.195573216
1.288767362,8.32E-06,1.442255014
1.266088636,7.46E-06,1.422318611
1.423128984,6.03E-06,1.592736286
1.231721935,4.71E-06,1.364226141
1.158352237,5.70E-06,1.367516582
1.567539598,7.51E-06,1.853126518
1.544389209,6.98E-06,1.982400645
1.344465658,6.51E-06,1.509676539
0.806795138,2.24E-06,1.10922408
0.611798423,2.44E-06,0.932370895
1.286159253,7.91E-06,1.694594564
1.286891537,8.55E-06,1.477988362
0.903910019,4.65E-06,1.109253669
1.246452117,5.50E-06,1.370919876
1.147186034,7.80E-06,1.384974515
1.063130493,6.83E-06,1.209676574
0.848118246,2.70E-06,0.997433692
1.537577084,9.01E-06,1.695726011
1.097759226,5.15E-06,1.237605623
0.852303277,1.78E-06,1.134665515
0.824933792,1.99E-06,1.094168415
1.095590588,4.70E-06,1.261045213
0.79778209,1.93E-06,0.933081044
1.446039376,9.05E-06,1.695738012
1.474818803,8.51E-06,1.743933406
0.993330786,4.94E-06,1.166057788
1.304485683,6.83E-06,1.520351694
0.959423699,4.10E-06,1.169177138
1.298577702,6.03E-06,1.465173369
1.31648818,6.66E-06,1.451473001
1.36526049,5.89E-06,1.557457212
0.694706332,1.82E-06,0.958092068
0.476875959,5.64E-07,0.628201599
0.825822826,4.75E-06,1.132751429
1.129134739,5.02E-06,1.332407087
1.048474877,5.75E-06,1.198124443
1.274482823,5.91E-06,1.477467084
0.859988715,1.60E-06,1.085299426
0.812795732,3.92E-06,0.983157503
0.872935251,5.40E-06,1.064152216
0.953660846,6.64E-06,1.155632788
1.489708383,8.75E-06,1.617934354
0.829399364,1.51E-06,1.041828568
1.104338039,4.80E-06,1.290231703
1.11018055,5.02E-06,1.252736825
1.31424586,5.95E-06,1.44905793
1.126241583,5.32E-06,1.280251243
1.090685116,4.58E-06,1.238573616
1.264532902,6.43E-06,1.500225411
1.020784924,5.60E-06,1.181132788
1.346779057,7.91E-06,1.513585202
0.998675842,5.80E-06,1.315908565
1.184139591,5.54E-06,1.419225652
0.52341888,2.27E-06,0.781051301
1.187454996,6.07E-06,1.317115545
1.538593485,9.80E-06,1.775226939
1.320925703,7.56E-06,1.532119999
0.729427819,2.93E-06,0.960466133
0.766726903,5.04E-06,0.90516256
0.603269314,2.24E-06,0.797529471
1.541239591,7.50E-06,1.70801631
1.30038481,8.05E-06,1.454267291
1.086953739,3.39E-06,1.243605488
1.372118356,6.25E-06,1.564248888
1.702809364,1.04E-05,1.874563054
1.263010243,7.99E-06,1.464452954
1.35845445,5.72E-06,1.506480553
1.073248392,7.23E-06,1.311750025
0.926320225,4.76E-06,1.096696347
1.297443458,6.25E-06,1.411852268
1.37756518,7.10E-06,1.553266396
0.686094321,8.80E-07,0.843507186
1.061598715,6.72E-06,1.234740438
1.328221767,5.23E-06,1.501627281
0.902039375,5.82E-06,1.123868887
1.298201781,5.40E-06,1.508732107
1.057301219,3.81E-06,1.225161385
1.115538746,3.96E-06,1.263315694
0.918899394,4.88E-06,1.104062667
0.4778123,6.86E-08,0.676645371
0.760122652,4.66E-06,1.032879986
0.774525143,3.09E-06,0.935223319
1.114417722,4.20E-06,1.595302575
1.422319648,8.13E-06,1.690291295
0.887428085,5.14E-06,1.153961979
1.283932716,5.41E-06,1.505934502
0.999527298,5.44E-06,1.177282611
1.023440219,5.07E-06,1.284079085
0.779318827,4.80E-06,0.955689869
1.128626706,5.68E-06,1.436537989
1.09108838,5.88E-06,1.389465583
1.324328406,6.01E-06,1.463458905
1.265754345,6.81E-06,1.51146954
1.188919516,4.62E-06,1.358751093
0.655343614,3.97E-06,1.040168279
1.070948399,4.41E-06,1.265487426
0.893715481,3.68E-06,1.05021968
0.918390991,4.97E-06,1.086619745
0.655363571,3.18E-06,0.798116024
0.940181742,8.69E-06,1.27038522
1.068042698,7.49E-06,1.22678679
1.568323288,8.23E-06,1.826634711
1.700686674,7.10E-06,1.912473159
1.167648898,6.36E-06,1.34486902
1.441875942,5.83E-06,1.579904694
1.328702429,6.97E-06,1.459564824
0.916884028,5.43E-06,1.088599408
1.284441745,5.70E-06,1.463121938
1.4899139,1.14E-05,1.712616486
1.01540222,5.65E-06,1.194584265
1.896347598,9.73E-06,2.125151035
1.31757225,7.22E-06,1.470109073
1.435446717,8.69E-06,1.652356654
1.389845949,8.47E-06,1.517454886
1.30774774,7.20E-06,1.508270903
1.394709351,4.28E-06,1.646199375
1.102966725,4.73E-06,1.308679373
1.584997458,1.05E-05,1.786001848
1.319241131,4.99E-06,1.543134474
1.50684867,9.41E-06,1.735293273
0.824696141,4.87E-06,1.146257182
1.125924075,3.03E-06,1.255797374
1.113303622,5.02E-06,1.42221117
0.965587531,5.17E-06,1.155036904
0.995502127,4.25E-06,1.156473448
1.257345192,8.37E-06,1.456522611
1.094510934,3.32E-06,1.265840659
1.193556668,4.15E-06,1.490198087
1.387613764,9.39E-06,1.513551048
1.635916956,8.62E-06,1.818178239
1.277322408,6.51E-06,1.522665196
0.723513753,6.02E-06,0.940593805
0.752565315,3.86E-06,0.990387484
0.638859401,1.19E-06,0.854131317
1.328542908,3.72E-06,1.529647775
1.696180597,8.69E-06,1.876234858
1.135305965,6.11E-06,1.361379009
1.188116084,3.86E-06,1.377559375
1.421152383,9.23E-06,1.711482311
1.230137372,4.56E-06,1.452252146
1.060157161,6.44E-06,1.224777169
1.430416683,6.77E-06,1.539124291
1.253303572,7.29E-06,1.416539785
1.481972242,7.82E-06,1.773494048
1.046346434,3.76E-06,1.291632606
1.566188694,7.25E-06,1.81386443
0.732606666,4.86E-06,1.16554109
1.015583644,4.97E-06,1.227116769
0.500318873,2.83E-06,0.886731213
0.922037519,5.01E-06,1.163010894
1.228889187,6.76E-06,1.343012788
0.957554785,2.55E-06,1.116459763
1.15256863,7.97E-06,1.378739925
1.048674865,6.50E-06,1.228026842
1.635044864,7.29E-06,2.085239833
1.44330701,7.12E-06,1.58661981
0.656462759,3.33E-06,0.837330098
1.62236453,8.70E-06,1.850594725
1.249385338,5.27E-06,1.389217474
0.76495452,2.90E-06,0.883680672
1.125323403,6.68E-06,1.269165131
0.99486547,6.46E-06,1.24606653
1.646194922,5.62E-06,2.435347939
1.176256263,5.09E-06,1.335685392
0.557023108,2.96E-06,0.702808281
1.788088911,1.02E-05,1.963838362
1.117056815,8.54E-06,1.367569196
0.812941426,2.60E-06,0.99787205
1.82238383,7.21E-06,2.166475123
1.13777322,6.67E-06,1.356226084
0.881614913,4.90E-06,1.139683745
0.99452773,1.96E-06,1.190025339
1.051360774,6.12E-06,1.254956458
1.068092322,3.00E-06,1.267415971
1.571501663,8.94E-06,1.776996711
1.114993843,5.82E-06,1.338656366
1.05287841,3.48E-06,1.24962267
1.09147759,7.29E-06,1.245979757
0.867260433,2.41E-06,1.054322545
0.956662443,6.10E-06,1.161449372
0.770253546,2.38E-06,1.014271143
0.847304636,3.20E-06,0.975647709
1.035178625,4.97E-06,1.250521639
0.963447334,5.10E-06,1.233497676
0.661531902,2.14E-06,0.859136509
1.14288812,5.24E-06,1.444831306
1.250509458,5.96E-06,1.482280341
1.527021562,7.11E-06,1.75335154
0.743695767,2.76E-06,0.906178031
1.358160644,5.71E-06,1.498072516
0.759313047,3.49E-06,0.994353551
1.181403461,6.49E-06,1.352793858
1.018725057,6.69E-06,1.702949082
