"","variable","chain1","chain2","chain3"
"1","D.scale",-1.57320344791849,-7.45145286039551,-13.2790944717483
"2","D.sum",1.54721653060367,7.51817377803699,13.0354738722507
"3","N[1]",0.255494065060396,-0.259946285178896,-1.8285362509383
"4","N[2]",0.695804691403779,0.838331161464839,-2.65846068465487
"5","N[3]",-0.0440116211635982,-0.590279934390792,0.883373551075587
"6","N[4]",0.125559224746893,-0.253548313488061,-1.11444949633234
"7","N[5]",-2.73767855145509,-1.1765065775915,-1.42296493289744
"8","N[6]",0.989764777960878,1.93925605124902,-2.10898273678023
"9","N[7]",-0.208885797504865,0.1372405876814,1.09683730281987
"10","N[8]",1.30113502640443,0.847176676813833,-1.80200736327149
"11","N[9]",1.58929511048536,0.106810708245855,-2.51328987351855
"12","N[10]",-2.3092806617229,2.5455639633229,-5.43441710530791
"13","N[11]",2.74786136778792,-3.98740409370894,2.8833109970093
"14","N[12]",-2.67385272037059,1.70923981922056,-3.82560512607133
"15","N[13]",1.49612664801112,1.43700726071784,2.92159267450671
"16","N[14]",0.30699248289123,-1.03624439519724,-2.92829438750782
"17","N[15]",0.286611106140982,-2.14238940335585,-3.60132242732608
"18","N[16]",-1.31889414961631,-1.42127672474322,-0.170921983848527
"19","N[17]",0.526584982622494,1.68968210997981,-0.614005123253999
"20","N[18]",-1.84582489168261,1.96885785134851,-1.54945696414125
"21","N[19]",1.58242007718585,-1.15438662468198,-1.1569950046224
"22","N[20]",1.5483796099386,1.43497180850552,-3.61858356291409
"23","N[21]",-3.22694590272835,-0.699393061384209,-2.36927405249955
"24","N[22]",-0.479919033589593,1.80757736093248,2.0388901371871
"25","N[23]",-2.62510634492008,-0.161941936100585,0.212895314580253
"26","N[24]",-0.481981741328108,0.808798399673677,0.688470911326374
"27","N[25]",1.50148646746178,-1.2991700610925,-0.73953563421087
"28","N[26]",0.180212689827082,0.789227308722767,-3.94837649081621
"29","N[27]",-0.0749730568209825,3.20070823768402,1.18302218528392
"30","N[28]",-2.22667125882738,-0.0487597451928983,-0.945860777292185
"31","N[29]",0.777425301841188,-0.486920769248898,-1.75714368045947
"32","N[30]",-5.11157721248246,1.96183898266454,-0.171392785379597
"33","N[31]",-2.14668114048644,-5.37190121270998,0.666434521932758
"34","N[32]",-2.29337185540192,0.795003289744009,-0.893815275732326
