"","variable","point_estimate","Upper C.I.","converge"
"43","N[41]",0.994759371680686,0.999213439138879,"true"
"44","N.ya[1,1]",0.998235795664246,1.01299157515291,"true"
"45","N.ya[2,1]",1.0118000670867,1.0645571756928,"true"
"46","N.ya[3,1]",1.07132231956972,1.23138807272298,"true"
"47","N.ya[4,1]",1.14362774989652,1.43043389043776,"true"
"48","N.ya[5,1]",1.00072007087469,1.00820650664187,"true"
"49","N.ya[6,1]",1.02947652560202,1.06816956357184,"true"
"50","N.ya[7,1]",1.02350997129457,1.1045476124108,"true"
"51","N.ya[8,1]",1.08418265624925,1.26187385910062,"true"
"52","N.ya[9,1]",1.03298180021189,1.08035376381319,"true"
"53","N.ya[10,1]",1.50796438149931,2.35826032834781,"false"
"54","N.ya[11,1]",1.00295691559537,1.01073697054433,"true"
"55","N.ya[12,1]",1.05065987315778,1.14740991327916,"true"
"56","N.ya[13,1]",1.16083562434177,1.49042936439108,"true"
"57","N.ya[14,1]",1.4702206734396,2.35997620408272,"false"
"58","N.ya[15,1]",1.07647360003409,1.24780422749191,"true"
"59","N.ya[16,1]",0.998568721335801,1.0133596581681,"true"
"60","N.ya[17,1]",0.991794251144563,0.994051471090606,"true"
"61","N.ya[18,1]",1.07234323381511,1.2520192539783,"true"
"62","N.ya[19,1]",1.02730524472911,1.09725857305128,"true"
"63","N.ya[20,1]",1.18947198365454,1.56036498842881,"true"
"64","N.ya[21,1]",1.10489710148823,1.30552269060203,"true"
"65","N.ya[22,1]",1.06368390349861,1.2247766274451,"true"
"66","N.ya[23,1]",1.04353189939143,1.14641935127236,"true"
"67","N.ya[24,1]",1.18914900666255,1.55517714857999,"true"
"68","N.ya[25,1]",1.18058470632233,1.56606439865562,"true"
"69","N.ya[26,1]",1.03828799304382,1.14109894456267,"true"
"70","N.ya[27,1]",1.11573609714139,1.35253616732487,"true"
"71","N.ya[28,1]",1.17787376336145,1.60392946655622,"true"
"72","N.ya[29,1]",1.0583768809014,1.06921187706176,"true"
"73","N.ya[30,1]",1.00609398546433,1.03196929287627,"true"
"74","N.ya[31,1]",1.01567486100208,1.06643542924744,"true"
"75","N.ya[32,1]",1.00167143575651,1.03000286322279,"true"
"76","N.ya[33,1]",1.0016378071033,1.0185976018154,"true"
"77","N.ya[34,1]",1.41869230668674,2.44698047144242,"false"
"78","N.ya[35,1]",1.12764818327075,1.40717868456672,"true"
"79","N.ya[36,1]",1.01235344646735,1.06212789862738,"true"
"80","N.ya[37,1]",1.12798488661965,1.37365442322042,"true"
"81","N.ya[38,1]",1.00214243028451,1.01668339371576,"true"
"82","N.ya[39,1]",0.999670384435595,1.0100581783651,"true"
"83","N.ya[40,1]",1.02340453372464,1.09537057438191,"true"
"84","N.ya[41,1]",1.00033992222376,1.01934363163032,"true"
"85","N.ya[1,2]",1.11979430251874,1.36126859850961,"true"
"86","N.ya[2,2]",1.07377487845665,1.24130525517965,"true"
"87","N.ya[3,2]",1.3696997880719,2.01678138534679,"false"
"88","N.ya[4,2]",1.43660464930594,2.12462430510657,"false"
"89","N.ya[5,2]",1.35281504452613,1.95462294632524,"false"
"90","N.ya[6,2]",1.07375029222241,1.25493344408078,"true"
"91","N.ya[7,2]",1.11678347673569,1.35735005344994,"true"
"92","N.ya[8,2]",1.11045860489724,1.35776067823683,"true"
"93","N.ya[9,2]",1.1158395468025,1.37574609306325,"true"
"94","N.ya[10,2]",1.11351636408598,1.37876383778897,"true"
"95","N.ya[11,2]",1.05327753659118,1.18084270528157,"true"
"96","N.ya[12,2]",1.11050600725489,1.35282089172583,"true"
"97","N.ya[13,2]",1.4093693429634,2.07288628694468,"false"
"98","N.ya[14,2]",2.0571807587144,3.59602690748389,"false"
"99","N.ya[15,2]",1.68322600683054,2.68561314472197,"false"
"100","N.ya[16,2]",1.06290957601609,1.17604719799479,"true"
"101","N.ya[17,2]",1.2094852844982,1.61198660694013,"false"
"102","N.ya[18,2]",1.13333816013051,1.40259528213957,"true"
"103","N.ya[19,2]",1.02859146366319,1.11572488680883,"true"
"104","N.ya[20,2]",1.19533871492067,1.58433545701618,"true"
"105","N.ya[21,2]",3.16853476845343,6.26196198737511,"false"
"106","N.ya[22,2]",1.3852942417481,2.1455079459179,"false"
"107","N.ya[23,2]",1.1924903602914,1.55772248534991,"true"
"108","N.ya[24,2]",1.54307237957175,2.46124504190777,"false"
"109","N.ya[25,2]",1.01983488134025,1.08871167455253,"true"
"110","N.ya[26,2]",1.0187208161423,1.08879440951517,"true"
"111","N.ya[27,2]",1.01151873146333,1.04886458700476,"true"
"112","N.ya[28,2]",1.10400969132414,1.34512510853963,"true"
"113","N.ya[29,2]",1.01618576976218,1.01940403568597,"true"
"114","N.ya[30,2]",1.35787756118129,1.94696030188019,"false"
"115","N.ya[31,2]",1.04031670800614,1.14147245925967,"true"
"116","N.ya[32,2]",1.00461279757048,1.04164913666902,"true"
"117","N.ya[33,2]",1.06419308748095,1.2252700118707,"true"
"118","N.ya[34,2]",1.13977499886736,1.42726695261648,"true"
"119","N.ya[35,2]",1.06020533376426,1.17861382292968,"true"
"120","N.ya[36,2]",1.17087159942956,1.56661663184951,"true"
"121","N.ya[37,2]",0.994340217890729,1.0054635451158,"true"
"122","N.ya[38,2]",1.14390603884364,1.44210400274191,"true"
"123","N.ya[39,2]",1.18385908883105,1.56263175373873,"true"
"124","N.ya[40,2]",1.37566989495371,2.03455740842495,"false"
"125","N.ya[41,2]",1.13484023315108,1.4213754730363,"true"
"126","N.ya[1,3]",0.997684755036401,1.01374353449144,"true"
"127","N.ya[2,3]",1.11641200403532,1.37494734668307,"true"
"128","N.ya[3,3]",1.14883025404457,1.47143448818438,"true"
"129","N.ya[4,3]",2.46205335940858,4.38052738005373,"false"
"130","N.ya[5,3]",1.21578348197851,1.69879993818413,"false"
"131","N.ya[6,3]",1.01682887423958,1.04715823950545,"true"
"132","N.ya[7,3]",1.14615991240884,1.45024856063045,"true"
"133","N.ya[8,3]",1.16141731351734,1.48237274404872,"true"
"134","N.ya[9,3]",1.34213896063318,1.93405630975601,"false"
"135","N.ya[10,3]",1.16086593865672,1.52086224564398,"true"
"136","N.ya[11,3]",1.05723543166082,1.19727142382053,"true"
"137","N.ya[12,3]",1.12274761351418,1.38253239910135,"true"
"138","N.ya[13,3]",1.23488412848878,1.69001056770981,"false"
"139","N.ya[14,3]",1.6504082592281,2.85763586030824,"false"
"140","N.ya[15,3]",1.66374320643326,2.65388531335797,"false"
"141","N.ya[16,3]",1.12359194547683,1.39606768450427,"true"
"142","N.ya[17,3]",1.3944902581894,2.09279536542719,"false"
"143","N.ya[18,3]",1.10282589161627,1.34495880783345,"true"
"144","N.ya[19,3]",1.0400916530695,1.14748927714499,"true"
"145","N.ya[20,3]",1.27108516269877,1.74673707749411,"false"
"146","N.ya[21,3]",2.32038656614214,4.15683288485469,"false"
"147","N.ya[22,3]",1.51773188110791,2.43213610544309,"false"
"148","N.ya[23,3]",1.11777799153144,1.38019213370301,"true"
"149","N.ya[24,3]",1.3821807416946,2.00440076744279,"false"
"150","N.ya[25,3]",1.27686388981019,1.79966840541717,"false"
"151","N.ya[26,3]",1.01520525938744,1.07589326586009,"true"
"152","N.ya[27,3]",1.21608087527515,1.64501356505213,"false"
"153","N.ya[28,3]",1.07219281337385,1.24067599575067,"true"
"154","N.ya[29,3]",1.10170070226352,1.32608690072005,"true"
"155","N.ya[30,3]",1.06852776984239,1.23534018754823,"true"
"156","N.ya[31,3]",1.27735783819723,1.76699838624599,"false"
"157","N.ya[32,3]",1.02225620966911,1.05336051472036,"true"
"158","N.ya[33,3]",1.01668367461521,1.0375761430743,"true"
"159","N.ya[34,3]",1.04224452631952,1.15588335399533,"true"
"160","N.ya[35,3]",1.03676852963764,1.12860541669588,"true"
"161","N.ya[36,3]",1.37017553181442,2.07551031728194,"false"
"162","N.ya[37,3]",1.35275997091541,2.2180402440575,"false"
"163","N.ya[38,3]",1.03201707804205,1.08418437643758,"true"
"164","N.ya[39,3]",1.0832778452813,1.24852841119107,"true"
"165","N.ya[40,3]",1.04969145196089,1.18465538813893,"true"
"166","N.ya[41,3]",1.28395757796089,1.80744286894021,"false"
"167","R[1]",1.0760555299011,1.13575396781088,"true"
"168","R[2]",1.12595991245117,1.39474772574187,"true"
"169","R[3]",1.00500651186294,1.02968032864507,"true"
"170","R[4]",1.09215498689951,1.30113382425975,"true"
"171","R[5]",1.28910189038766,1.79149896105876,"false"
"172","R[6]",1.09023316674444,1.29518961645538,"true"
"173","R[7]",1.17569807048342,1.51613472527686,"true"
"174","R[8]",1.02911641536375,1.12023849314079,"true"
"175","R[9]",1.0074815710188,1.04805936609509,"true"
"176","R[10]",1.02020215361533,1.08149454149939,"true"
"177","R[11]",1.01325393597554,1.06828880810642,"true"
"178","R[12]",1.01415330083543,1.04478486216552,"true"
"179","R[13]",1.00853077170495,1.01988577731891,"true"
"180","R[14]",1.2881506358016,1.7962110803999,"false"
"181","R[15]",1.21377567972444,1.62077852784868,"false"
"182","R[16]",1.16584263244046,1.49186015162482,"true"
"183","R[17]",1.26137444388416,1.7275171227239,"false"
"184","R[18]",1.05334886663835,1.18401179071627,"true"
"185","R[19]",1.08150181847507,1.26919664603632,"true"
"186","R[20]",1.00195911188067,1.02119592029645,"true"
"187","R[21]",2.20879539219541,3.82595905270335,"false"
"188","R[22]",1.39231101221826,2.04471405367555,"false"
"189","R[23]",1.30342651251837,1.90420037617239,"false"
"190","R[24]",1.01829788687283,1.08795108359243,"true"
"191","R[25]",1.10948052931067,1.36806308432897,"true"
"192","R[26]",1.00794939623356,1.04599122257324,"true"
"193","R[27]",1.05042203920374,1.18784561339753,"true"
"194","R[28]",1.05630435432744,1.19813587693867,"true"
"195","R[29]",1.0210216613498,1.07069623366896,"true"
"196","R[30]",1.01504828731387,1.06239340289301,"true"
"197","R[31]",1.01278876054452,1.0663725612688,"true"
"198","R[32]",1.04128694597263,1.14538531880757,"true"
"199","R[33]",0.99167301826853,0.99320994207872,"true"
"200","R[34]",1.00161744464716,1.01477384727764,"true"
"201","R[35]",1.05471466342435,1.17994944611172,"true"
"202","R[36]",1.08635977637004,1.27761413825844,"true"
"203","R[37]",1.09623859454676,1.31952131008406,"true"
"204","R[38]",1.00698534032797,1.03672840609907,"true"
"205","R[39]",1.00348298491094,1.02616325332263,"true"
"206","R[40]",1.00588548133127,1.04528275557665,"true"
"207","R[41]",0.995480803185601,1.00394963825156,"true"
"208","R[42]",1.60387466350763,2.50684885385304,"false"
"209","R[43]",1.16690106456692,1.4995733282358,"true"
"210","S[1]",1.09418745250748,1.31025575307503,"true"
"211","S[2]",1.00115125659372,1.01654126993738,"true"
"212","S[3]",1.2253350533337,1.65402729714719,"false"
"213","S[4]",1.04609051600044,1.17425723488074,"true"
"214","S[5]",1.27507988456836,1.83633885443317,"false"
"215","S[6]",1.06624068429736,1.23165957036489,"true"
"216","S[7]",1.05599675449067,1.1693658142626,"true"
"217","S[8]",1.04058346179372,1.14935714308492,"true"
"218","S[9]",1.22763625028244,1.65887880420838,"false"
"219","S[10]",1.00794405934119,1.022420058344,"true"
"220","S[11]",1.15909176654527,1.47486452401435,"true"
"221","S[12]",1.07309987084889,1.24879160407328,"true"
"222","S[13]",1.11942575328549,1.39527965786122,"true"
"223","S[14]",1.183503842932,1.53697015397167,"true"
"224","S[15]",1.04532563730384,1.17137388037561,"true"
"225","S[16]",1.11413896502615,1.36644164306104,"true"
"226","S[17]",1.20906056078243,1.60967293628278,"false"
"227","S[18]",1.04852174708239,1.17424524230129,"true"
"228","S[19]",1.00944383308741,1.04971467743061,"true"
"229","S[20]",1.01668454160721,1.07786287797392,"true"
"230","S[21]",1.2269438078194,1.6485148440453,"false"
"231","S[22]",1.01752887753831,1.08019548011954,"true"
"232","S[23]",1.07018380551351,1.2420320557276,"true"
"233","S[24]",1.08618200311066,1.29141226795815,"true"
"234","S[25]",1.09113616559563,1.28589675355717,"true"
"235","S[26]",1.01544128625066,1.06294027075302,"true"
"236","S[27]",1.2022075978774,1.59657605598224,"false"
"237","S[28]",1.016280547615,1.07847150561147,"true"
"238","S[29]",1.04015559036421,1.143079478659,"true"
"239","S[30]",1.07620385429936,1.26076439711458,"true"
"240","S[31]",1.06034788927995,1.20050786018538,"true"
"241","S[32]",1.01693056279081,1.06524931742115,"true"
"242","S[33]",1.04115538910127,1.14783864599056,"true"
"243","S[34]",1.07416795978128,1.25195822283364,"true"
"244","S[35]",1.01116318415217,1.05930854992789,"true"
"245","S[36]",1.02064440082916,1.0757386320397,"true"
"246","S[37]",1.07530705634827,1.25515858897804,"true"
"247","S[38]",1.06748581924128,1.23424166079717,"true"
"248","S[39]",1.01851489456085,1.08785703913879,"true"
"249","S[40]",1.01304299137419,1.07016430654359,"true"
"250","S[41]",1.00458041999235,1.03558432275464,"true"
"251","S.eq.c",1.28001242234478,1.83286987255205,"false"
"252","S.eq.c2",1.28001242234478,1.83286987255205,"false"
"253","S.max",1.27926769471173,1.83412063437027,"false"
"254","S.msy.c",1.27994792691735,1.83279806729246,"false"
"255","S.msy.c2",1.27993930671874,1.83269213964477,"false"
"256","U.max.c2",1.00642583320852,1.03368597436459,"true"
"257","U.msy.c",1.0009599932315,1.02397192757238,"true"
"258","U.msy.c2",1.00114404544155,1.02442572605514,"true"
"259","alpha",1.00075857547216,1.02690697515895,"true"
"260","beta",1.04702420053519,1.1697466908863,"true"
"261","lnalpha",1.00689135258151,1.04104801026342,"true"
"262","lnalpha.c",0.998361750197087,1.01938461928588,"true"
"263","log.qS.mr[1]",1.02409014644748,1.09992050724913,"true"
"264","log.qS.mr[2]",1.01133238882936,1.03781088968052,"true"
"265","log.qS.mr[3]",1.1377452148853,1.42436780865246,"true"
"266","log.qS.mr[4]",1.00634249975272,1.03908535207148,"true"
"267","log.qS.mr[5]",1.19880529160925,1.59107186210371,"true"
"268","log.qS.mr[6]",1.00877650975679,1.0471344939185,"true"
"269","log.qS.mr[7]",1.0235802994436,1.0764379140003,"true"
"270","log.qS.mr[8]",1.00173907932355,1.03180171925331,"true"
"271","log.qS.mr[9]",1.19406419461206,1.58156547170024,"true"
"272","log.qS.mr[10]",1.01861006844193,1.05539938524926,"true"
"273","log.qS.mr[11]",1.08001711782931,1.2538746379205,"true"
"274","log.qS.mr[12]",1.04158832686529,1.14973992115566,"true"
"275","log.qS.mr[13]",1.0571301733428,1.20466370192846,"true"
"276","log.qS.mr[14]",1.10477536678407,1.32496421745284,"true"
"277","log.qS.mr[15]",1.00255476606661,1.02989395593678,"true"
"278","log.qS.mr[16]",1.04708755526124,1.16910273995001,"true"
"279","log.qS.mr[17]",1.11156149931717,1.35127623972835,"true"
"280","log.qS.mr[18]",1.00523623458245,1.03339661027859,"true"
"281","log.qS.mr[19]",0.990969774248723,0.991848636279275,"true"
"282","log.qS.mr[20]",0.993382505395472,1.00138993404758,"true"
"283","log.qS.mr[21]",1.17020152121891,1.50408322509353,"true"
"284","log.qS.mr[22]",1.08722676597336,1.28666874571772,"true"
"285","log.qS.mr[23]",1.03040406229189,1.12305726383112,"true"
"286","log.qS.mr[24]",1.03311373767091,1.09951851584285,"true"
"287","log.qS.mr[25]",1.02339775831855,1.084442601461,"true"
"288","log.qS.mr[26]",0.999999192568991,1.00109159369383,"true"
"289","log.qS.mr[27]",1.12533802097639,1.39218551319291,"true"
"290","log.qS.mr[28]",1.01029467260828,1.05846835492802,"true"
"291","log.qS.mr[29]",1.00581633224261,1.02484947153152,"true"
"292","log.qS.mr[30]",1.08262689548702,1.28153779140499,"true"
"293","log.qS.mr[31]",1.02733286333284,1.09138468795373,"true"
"294","log.qS.mr[32]",0.999935910305997,1.00840026308637,"true"
"295","log.qS.mr[33]",1.05643863259,1.20115600495577,"true"
"296","log.qS.mr[34]",0.998727658310168,1.00157393418534,"true"
"297","log.qS.mr[35]",1.04231571805763,1.15356754740147,"true"
"298","log.qS.mr[36]",1.03452515913677,1.1181942566482,"true"
"299","log.qS.mr[37]",1.05522360132791,1.2020822253733,"true"
"300","log.qS.mr[38]",1.0075452878565,1.03670725858279,"true"
"301","log.qS.mr[39]",1.00188179685347,1.01926045477477,"true"
"302","log.qS.mr[40]",1.01456669071831,1.07393036027641,"true"
"303","log.qS.mr[41]",0.995326988297732,1.0073360935607,"true"
"304","log.qS.weir[1]",1.00100769779458,1.02061506000726,"true"
"305","log.qS.weir[2]",1.03960517998384,1.14731644591059,"true"
"306","log.qS.weir[3]",1.03830087723204,1.15100729491885,"true"
"307","log.qS.weir[4]",1.02573277323357,1.08494234278703,"true"
"308","log.qS.weir[5]",1.09731196417229,1.32254568490625,"true"
"309","log.qS.weir[6]",1.00304427789108,1.03415050150457,"true"
"310","log.qS.weir[7]",1.01149367691507,1.04752102863294,"true"
"311","log.qS.weir[8]",0.993038247450945,0.997504153649125,"true"
"312","log.qS.weir[9]",1.10897017543401,1.33132816224848,"true"
"313","log.qS.weir[10]",1.0584973775415,1.20511421705541,"true"
"314","log.qS.weir[11]",1.01484510888476,1.04757491535796,"true"
"315","log.qS.weir[12]",1.00913255368429,1.03976140152549,"true"
"316","log.qS.weir[13]",1.01429691909484,1.06087520559609,"true"
"317","log.qS.weir[14]",1.02164783251359,1.08857426952202,"true"
"318","log.qS.weir[15]",1.01795667299441,1.08153671734837,"true"
"319","log.qS.weir[16]",1.0030479026932,1.01444994396675,"true"
"320","log.qS.weir[17]",1.0394889214483,1.15369030999654,"true"
"321","log.qS.weir[18]",1.01252488191337,1.05540897667868,"true"
"322","log.qS.weir[19]",1.0291766145718,1.11941039449405,"true"
"323","log.qS.weir[20]",1.03174016605167,1.12133931173485,"true"
"324","log.qS.weir[21]",1.06394114079238,1.20366492874071,"true"
"325","log.qS.weir[22]",1.15788758734036,1.47190802484272,"true"
"326","log.qS.weir[23]",1.01701154834152,1.02755904617931,"true"
"327","log.qS.weir[24]",1.02463160751407,1.0959017647357,"true"
"328","log.qS.weir[25]",1.00311100808269,1.03278421845319,"true"
"329","log.qS.weir[26]",1.02743287166637,1.11685997353796,"true"
"330","log.qS.weir[27]",1.03978825566793,1.15343910833284,"true"
"331","log.qS.weir[28]",1.05959809286523,1.20798388422491,"true"
"332","log.qS.weir[29]",1.02931784756221,1.10856952600976,"true"
"333","log.qS.weir[30]",1.1304828199576,1.40059499195475,"true"
"334","log.qS.weir[31]",1.01346370389509,1.03830861723419,"true"
"335","log.qS.weir[32]",1.04115599462131,1.14695137042194,"true"
"336","log.qS.weir[33]",1.11284381094618,1.35223503929775,"true"
"337","log.qS.weir[34]",1.01626084759177,1.06936307547665,"true"
"338","log.qS.weir[35]",1.12815726904486,1.39262191801961,"true"
"339","log.qS.weir[36]",1.10978893620114,1.34189284602545,"true"
"340","log.qS.weir[37]",1.06430458407772,1.22173002105943,"true"
"341","log.qS.weir[38]",0.998119363536208,1.01129875659568,"true"
"342","log.qS.weir[39]",1.05377910010504,1.18654749771798,"true"
"343","log.qS.weir[40]",1.04953441846254,1.18482272474742,"true"
"344","log.qS.weir[41]",1.04090595768504,1.15046448598467,"true"
"345","log.resid[7]",1.01143321997721,1.01938069358648,"true"
"346","log.resid[8]",1.00522149248842,1.01866266198399,"true"
"347","log.resid[9]",1.0089464027147,1.0333379240677,"true"
"348","log.resid[10]",1.02467610414977,1.07419057444415,"true"
"349","log.resid[11]",1.02031863619105,1.07769310413652,"true"
"350","log.resid[12]",1.02598105318127,1.10711847343929,"true"
"351","log.resid[13]",1.03071796602722,1.10335255093656,"true"
"352","log.resid[14]",1.13578180181851,1.41545295049512,"true"
"353","log.resid[15]",1.0341624921413,1.13604241646045,"true"
"354","log.resid[16]",1.02162880344269,1.07215735842945,"true"
"355","log.resid[17]",1.0478778331081,1.15711099237139,"true"
"356","log.resid[18]",0.997694953466719,1.00566919540826,"true"
"357","log.resid[19]",1.00270721386582,1.01691866612408,"true"
"358","log.resid[20]",1.03365242634099,1.11529214587087,"true"
"359","log.resid[21]",1.58673603424741,2.52332981787783,"false"
"360","log.resid[22]",1.11779214589942,1.37090533530655,"true"
"361","log.resid[23]",1.11628825527339,1.37853180138628,"true"
"362","log.resid[24]",1.03245823605378,1.13320088038773,"true"
"363","log.resid[25]",1.02886136437114,1.09877953458178,"true"
"364","log.resid[26]",1.01334264583939,1.02602235878958,"true"
"365","log.resid[27]",1.02118783169649,1.08620790455403,"true"
"366","log.resid[28]",1.00210737625143,1.02103730408831,"true"
"367","log.resid[29]",1.02951720526927,1.11006313373644,"true"
"368","log.resid[30]",1.01216610105834,1.06348960238572,"true"
"369","log.resid[31]",1.00651536828692,1.01185951909711,"true"
"370","log.resid[32]",1.00232597773421,1.02255281694741,"true"
"371","log.resid[33]",1.0281687311841,1.09364757692003,"true"
"372","log.resid[34]",1.00861107081611,1.03266419437558,"true"
"373","log.resid[35]",1.00191523782659,1.00305090072514,"true"
"374","log.resid[36]",1.04262334105693,1.13106439498135,"true"
"375","log.resid[37]",1.02394108707342,1.04311235452365,"true"
"376","log.resid[38]",1.01974601173466,1.05239332413026,"true"
"377","log.resid[39]",0.999497832074367,1.00258527602387,"true"
"378","log.resid[40]",1.02924027422645,1.1155401258634,"true"
"379","log.resid[41]",1.00638605443721,1.01125300759352,"true"
"380","log.resid[42]",1.24846591436714,1.69977979922436,"false"
"381","log.resid[43]",1.0959384227044,1.32095373570323,"true"
"382","log.resid.0",1.01678232349559,1.04759185456984,"true"
"383","mean.log.RO",1.06191625680621,1.15317788456824,"true"
"384","p[1,1]",1.23658557925445,1.6962252850014,"false"
"385","p[2,1]",1.07272643311827,1.22651910555791,"true"
"386","p[3,1]",0.997794399801822,1.00981440803016,"true"
"387","p[4,1]",1.00729614440521,1.05040439314145,"true"
"388","p[5,1]",1.16719878810995,1.49575475764917,"true"
"389","p[6,1]",1.1899354331928,1.57614157730016,"true"
"390","p[7,1]",1.00909294048933,1.03147463189922,"true"
"391","p[8,1]",1.02080335230018,1.03965483341158,"true"
"392","p[9,1]",1.03342317886625,1.1350322072692,"true"
"393","p[10,1]",1.089203139965,1.26754620144483,"true"
"394","p[11,1]",1.03398129453161,1.08548883011482,"true"
"395","p[12,1]",1.53666069031426,2.37244166641633,"false"
"396","p[13,1]",1.00374020546163,1.01375993493455,"true"
"397","p[14,1]",1.10503213289559,1.35135233132288,"true"
"398","p[15,1]",1.14890043660912,1.46645459975547,"true"
"399","p[16,1]",1.57257499990277,2.58357711022258,"false"
"400","p[17,1]",1.12597328736837,1.39168223438589,"true"
"401","p[18,1]",1.00127873480635,1.00524802746536,"true"
"402","p[19,1]",0.99463886169776,1.00074736436385,"true"
"403","p[20,1]",1.08322567929498,1.2811979477154,"true"
"404","p[21,1]",1.13881814534054,1.45565206233296,"true"
"405","p[22,1]",1.06147826950571,1.20992257606403,"true"
"406","p[23,1]",1.01509524989934,1.04212564351875,"true"
"407","p[24,1]",1.06527884945686,1.22224163722185,"true"
"408","p[25,1]",1.0546803522229,1.18402793005257,"true"
"409","p[26,1]",1.2086905761821,1.60458086581773,"false"
"410","p[27,1]",1.19731839068179,1.61566884677443,"true"
"411","p[28,1]",1.02679709009859,1.11201404818257,"true"
"412","p[29,1]",1.07998866131258,1.24808065138834,"true"
"413","p[30,1]",1.17353749930914,1.58266595189135,"true"
"414","p[31,1]",1.06459052246385,1.11404293450243,"true"
"415","p[32,1]",1.00892101369856,1.03727186086355,"true"
"416","p[33,1]",1.01623836341727,1.07235316964485,"true"
"417","p[34,1]",1.0028471601422,1.0334562637395,"true"
"418","p[35,1]",1.00748074087257,1.03765901963574,"true"
"419","p[36,1]",1.39480037168687,2.32668756662678,"false"
"420","p[37,1]",1.10144329356375,1.33273460041685,"true"
"421","p[38,1]",1.01087359179023,1.05316516113798,"true"
"422","p[39,1]",1.14495342920667,1.4335589408744,"true"
"423","p[40,1]",1.00087442038366,1.01019852668759,"true"
"424","p[41,1]",1.00137127707426,1.01792291362201,"true"
"425","p[42,1]",1.16613010797249,1.51316654911792,"true"
"426","p[43,1]",1.08705193932926,1.29039512068778,"true"
"427","p[1,2]",1.05141199771868,1.19134362663671,"true"
"428","p[2,2]",1.0660959544711,1.23406419116678,"true"
"429","p[3,2]",1.20933426196583,1.62524922566073,"false"
"430","p[4,2]",2.93862967396054,6.28207190636561,"false"
"431","p[5,2]",1.37789045919231,2.15148635903983,"false"
"432","p[6,2]",1.45371451924048,2.46575397910986,"false"
"433","p[7,2]",1.03264448092583,1.09646107092845,"true"
"434","p[8,2]",1.25842529035156,1.74229980411692,"false"
"435","p[9,2]",1.48976243210817,2.30670789854365,"false"
"436","p[10,2]",1.43744472462624,2.18410743536314,"false"
"437","p[11,2]",1.15165690505046,1.50408737261704,"true"
"438","p[12,2]",1.20316769228193,1.65438813837291,"false"
"439","p[13,2]",1.49771491867111,2.40941880863392,"false"
"440","p[14,2]",1.90565015240149,4.42838269853535,"false"
"441","p[15,2]",2.89933000486138,5.98250025175317,"false"
"442","p[16,2]",2.04401264862629,3.59449220889337,"false"
"443","p[17,2]",1.11774550705349,1.34643957774057,"true"
"444","p[18,2]",1.29394508144234,1.83592669776952,"false"
"445","p[19,2]",1.09661722947681,1.29831867340676,"true"
"446","p[20,2]",1.3947530007275,2.11366577087882,"false"
"447","p[21,2]",1.76334633196547,2.96368206392094,"false"
"448","p[22,2]",7.24631862651613,16.1472356253469,"false"
"449","p[23,2]",1.06466047744417,1.2268561722283,"true"
